final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
2135161.4630623506,1.1351614630623508,0.48534068695699806,-0.10048826980005673,2.2344823691454345,4.8298,1.8448,0.6435643564356436,1.6837,3.04,4,12.5,101,2.930867,-1.795706,-0.9693
