timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-11-15,GME.US,call,27.0,2024-12-15,buy,1.4229,182,0.0,2024-11-15
2024-11-19,GME.US,call,27.0,2024-12-15,close,1.8433,182,7650.9171,2024-11-15
2024-11-20,GME.US,call,28.0,2024-12-20,buy,1.9499,170,0.0,2024-11-20
2024-11-21,GME.US,call,28.0,2024-12-20,close,1.5976,170,-5988.2347,2024-11-20
2025-05-21,GME.US,call,28.0,2025-06-20,buy,1.3542,266,0.0,2025-05-21
2025-05-28,GME.US,call,28.0,2025-06-20,close,3.8409,266,66146.6865,2025-05-21
2025-05-29,GME.US,call,30.0,2025-06-28,buy,1.8932,93,0.0,2025-05-29
2025-05-30,GME.US,call,30.0,2025-06-28,close,1.9663,93,679.875,2025-05-29
2025-09-03,GME.US,call,23.0,2025-10-03,buy,0.619,168,0.0,2025-09-03
2025-09-12,GME.US,call,23.0,2025-10-03,close,2.0672,168,24328.747,2025-09-03
