final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1203103.35,0.203103,0.100623,-0.153493,0.499,0.6556,0.2525,20,0.5,2.6007
