timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-09-23,MU.US,call,94.0,2024-10-14,buy,4.3624,137,0.0,2024-09-23
2024-09-30,MU.US,call,94.0,2024-10-14,close,11.2244,137,94008.6598,2024-09-23
2024-10-10,MU.US,call,106.0,2024-10-31,buy,6.0755,148,0.0,2024-10-10
2024-10-11,MU.US,call,106.0,2024-10-31,close,6.5948,148,7685.9009,2024-10-10
2024-10-15,MU.US,call,104.0,2024-11-05,buy,5.8688,136,0.0,2024-10-15
2024-10-17,MU.US,call,104.0,2024-11-05,close,10.7329,136,66152.042,2024-10-15
2024-10-23,MU.US,call,105.0,2024-11-13,buy,5.8587,130,0.0,2024-10-23
2024-10-24,MU.US,call,105.0,2024-11-13,close,6.5851,130,9443.319,2024-10-23
2024-11-25,MU.US,call,104.0,2024-12-16,buy,4.8341,119,0.0,2024-11-25
2024-11-27,MU.US,call,104.0,2024-12-16,close,1.7555,119,-36636.129,2024-11-25
