final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1144730.03,0.14473,0.072602,-0.153896,0.4687,0.4718,0.2036,8,0.75,0.9346
