final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
2299895.5223366483,1.2998955223366484,0.5440504031058497,-0.09060901763421025,2.212014757839403,6.0044,1.929,0.6521739130434783,1.89,3.5438,3,13.2,92,2.930867,-1.630972,-0.8443
