final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
972950.78,-0.027049,-0.014118,-0.070253,-0.1843,-0.201,-0.0487,10,0.2,2.5518
