final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1829826.0068555335,0.8298260068555334,0.3704682446627534,-0.11486703853974618,1.7467776320284158,3.2252,1.4659,0.6363636363636364,1.5994,2.7989,3,13.7,88,4.251131,-3.421305,-1.3296
