timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-10-24,MARA.US,call,18.0,2024-11-23,buy,1.3573,435,0.0,2024-10-24
2024-10-28,MARA.US,call,18.0,2024-11-23,close,1.8971,435,23479.9595,2024-10-24
2024-11-26,MARA.US,call,25.0,2024-12-26,buy,3.9424,196,0.0,2024-11-26
2024-12-04,MARA.US,call,25.0,2024-12-26,close,4.0134,196,1391.0152,2024-11-26
2025-01-23,MARA.US,call,20.0,2025-02-22,buy,2.0218,370,0.0,2025-01-23
2025-01-30,MARA.US,call,20.0,2025-02-22,close,1.3476,370,-24943.8874,2025-01-23
2025-05-02,MARA.US,call,14.0,2025-06-01,buy,1.9543,352,0.0,2025-05-02
2025-05-07,MARA.US,call,14.0,2025-06-01,close,1.0713,352,-31080.4263,2025-05-02
2025-08-29,MARA.US,call,16.0,2025-09-28,buy,1.0519,217,0.0,2025-08-29
2025-09-08,MARA.US,call,16.0,2025-09-28,close,0.3065,217,-16174.1694,2025-08-29
2026-01-15,MARA.US,call,11.0,2026-02-14,buy,0.649,314,0.0,2026-01-15
2026-01-26,MARA.US,call,11.0,2026-02-14,close,0.2797,314,-11594.3643,2026-01-15
2026-06-22,MARA.US,call,15.0,2026-07-22,buy,1.2113,251,0.0,2026-06-22
2026-06-25,MARA.US,call,15.0,2026-07-22,close,0.6881,251,-13133.8696,2026-06-22
