final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
986076.23,-0.013924,-0.007244,-0.013924,-1.0281,-0.5203,-0.1388,4,0.0,0.0
