final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
983691.13,-0.016309,-0.00849,-0.046514,-0.1683,-0.1825,-0.0328,8,0.5,0.5114
