final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1052721.51,0.052722,0.026999,-0.197824,0.2254,0.1365,0.0789,10,0.6,0.8058
