final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1488984.03,0.488984,0.229268,-0.221942,0.6619,1.033,0.4864,10,0.4,15.9948
