final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1184896.08,0.184896,0.091955,-0.098269,0.7868,0.9357,0.294,10,0.4,5.6995
