final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1810699.59,0.8107,0.360499,-0.132528,1.1325,2.7202,0.7335,22,0.5455,5.4841
