final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
872811.34,-0.127189,-0.068107,-0.218779,-0.5072,-0.3113,-0.1321,8,0.25,0.6967
