final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
619781.6638071471,-0.38021833619285295,-0.22082526226126886,-0.6767764973676629,-0.12077423079105684,-0.3263,-0.1277,0.5,0.9091,0.9091,7,9.1,374,4.251131,-4.631349,-1.8848
