timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2025-01-15,ARM.US,call,147.0,2025-02-05,buy,8.1021,32,0.0,2025-01-15
2025-01-17,APLD.US,call,9.0,2025-02-07,buy,0.9058,100,0.0,2025-01-17
2025-01-22,ARM.US,call,147.0,2025-02-05,close,33.8017,32,82238.5714,2025-01-15
2025-01-23,APLD.US,call,9.0,2025-02-07,close,0.964,100,581.1983,2025-01-17
2025-05-23,ARM.US,call,127.0,2025-06-13,buy,6.3971,38,0.0,2025-05-23
2025-05-30,TSLA.US,call,346.0,2025-06-20,buy,19.3509,13,0.0,2025-05-30
2025-05-30,ARM.US,call,127.0,2025-06-13,close,4.3204,38,-7891.3839,2025-05-23
2025-06-02,TSLA.US,call,346.0,2025-06-20,close,16.0288,13,-4318.6638,2025-05-30
2025-06-13,ARM.US,call,136.0,2025-07-04,buy,6.4878,33,0.0,2025-06-13
2025-06-16,SPY.US,call,603.0,2025-07-07,buy,9.2105,7,0.0,2025-06-16
2025-06-16,ARM.US,call,136.0,2025-07-04,close,9.6875,33,10559.314,2025-06-13
2025-06-17,SPY.US,call,603.0,2025-07-07,close,6.5605,7,-1854.9909,2025-06-16
2025-07-02,ARM.US,call,155.0,2025-07-23,buy,6.2044,27,0.0,2025-07-02
2025-07-03,ARM.US,call,155.0,2025-07-23,close,6.2631,27,158.4306,2025-07-02
2025-09-26,TSLA.US,call,440.0,2025-10-17,buy,19.903,9,0.0,2025-09-26
2025-09-29,TSLA.US,call,440.0,2025-10-17,close,19.7152,9,-169.0214,2025-09-26
