trade_date,open,high,low,close,volume
2024-08-01 09:30:00,189.28500366210938,190.60000610351562,187.75,187.80999755859375,12373723
2024-08-01 10:30:00,187.83999633789062,188.4199981689453,186.24000549316406,186.27000427246094,5929556
2024-08-01 11:30:00,186.27000427246094,186.4600067138672,184.57000732421875,184.9600067138672,6644074
2024-08-01 12:30:00,184.92999267578125,185.3699951171875,183.94000244140625,184.2100067138672,4858975
2024-08-01 13:30:00,184.22000122070312,184.47950744628906,182.60000610351562,182.77000427246094,4800635
2024-08-01 14:30:00,182.75,184.05999755859375,181.8699951171875,183.86500549316406,6592183
2024-08-01 15:30:00,183.86000061035156,184.9199981689453,183.1999969482422,184.00999450683594,8314298
2024-08-02 09:30:00,166.6649932861328,167.30999755859375,160.5500030517578,161.35000610351562,50298812
2024-08-02 10:30:00,161.32000732421875,166.5399932861328,160.83999633789062,165.88999938964844,22246988
2024-08-02 11:30:00,165.89700317382812,168.36000061035156,165.72000122070312,167.7801055908203,15483362
2024-08-02 12:30:00,167.77000427246094,168.77000427246094,165.33999633789062,165.37010192871094,9668122
2024-08-02 13:30:00,165.3699951171875,168.36680603027344,165.02000427246094,168.33999633789062,8142383
2024-08-02 14:30:00,168.3491973876953,168.65989685058594,165.67999267578125,167.25,13155882
2024-08-02 15:30:00,167.24000549316406,168.02000427246094,166.2169952392578,167.8300018310547,10297043
2024-08-05 09:30:00,154.15499877929688,162.07000732421875,151.61000061035156,158.18499755859375,30252093
2024-08-05 10:30:00,158.18499755859375,162.9600067138672,157.9008026123047,162.28500366210938,10679671
2024-08-05 11:30:00,162.27000427246094,162.66000366210938,160.00999450683594,161.9600067138672,9282905
2024-08-05 12:30:00,161.97999572753906,162.0,159.45010375976562,160.8699951171875,6790596
2024-08-05 13:30:00,160.85000610351562,161.27999877929688,160.27000427246094,161.00999450683594,4696634
2024-08-05 14:30:00,160.9949951171875,161.3000030517578,160.0,161.04730224609375,5505043
2024-08-05 15:30:00,161.0399932861328,161.3498992919922,160.0399932861328,161.0399932861328,6037592
2024-08-06 09:30:00,161.6699981689453,161.9499969482422,158.5404052734375,160.72799682617188,15017392
2024-08-06 10:30:00,160.74000549316406,163.05999755859375,159.89999389648438,161.58999633789062,7442115
2024-08-06 11:30:00,161.60000610351562,163.3699951171875,161.52000427246094,162.9250030517578,4943519
2024-08-06 12:30:00,162.92999267578125,163.89999389648438,162.2100067138672,163.83999633789062,4552973
2024-08-06 13:30:00,163.84500122070312,164.75999450683594,163.55999755859375,164.73500061035156,5192309
2024-08-06 14:30:00,164.73500061035156,165.0800018310547,163.24220275878906,164.01010131835938,6403181
2024-08-06 15:30:00,164.02999877929688,164.1999969482422,161.7050018310547,161.91000366210938,5425263
2024-08-07 09:30:00,166.61000061035156,166.67999267578125,164.9499969482422,165.36129760742188,11862567
2024-08-07 10:30:00,165.39999389648438,167.5800018310547,165.25,166.2899932861328,6259285
2024-08-07 11:30:00,166.25,166.3800048828125,164.38999938964844,165.32989501953125,4900046
