final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
938585.6439997081,-0.06141435600029188,-0.032518193779051296,-0.27146811329802023,-0.1496636458457533,-0.1198,-0.0653,0.5142857142857142,0.8349,0.884,6,6.0,70,0.189543,-0.250957,-0.5032
