timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2024-08-14,TSLA.US,buy,200.8104,3089.96,signal,0.0,0,0.0
2024-08-15,TSLA.US,sell,213.873,3089.96,signal,40363.0475,1,6.5
2024-08-16,TSLA.US,buy,216.5654,4774.81,signal,0.0,0,0.0
2024-08-19,TSLA.US,sell,221.7731,4774.81,signal,24865.4581,2,2.4
2024-08-19,TSLA.US,buy,220.9604,4820.9,signal,0.0,0,0.0
2024-08-19,TSLA.US,sell,222.7686,4820.9,signal,8716.8321,0,0.82
2024-08-20,TSLA.US,buy,221.4808,4848.93,signal,0.0,0,0.0
2024-08-20,TSLA.US,sell,221.4393,4848.93,signal,-201.0726,0,-0.02
2024-08-27,MSTR.US,buy,139.0695,6518.18,signal,0.0,0,0.0
2024-08-28,MSTR.US,sell,132.1839,6518.18,signal,-44881.7432,1,-4.95
2024-09-06,TSLA.US,buy,216.9784,3280.24,signal,0.0,0,0.0
2024-09-09,TSLA.US,sell,218.2708,3280.24,signal,4239.3322,2,0.6
2024-09-18,TSLA.US,buy,228.3441,4524.32,signal,0.0,0,0.0
2024-09-23,TSLA.US,sell,249.1354,4524.32,signal,94066.2853,5,9.11
2024-09-26,TSLA.US,buy,254.4171,4430.39,signal,0.0,0,0.0
2024-09-27,TSLA.US,sell,260.4897,4430.39,signal,26903.7508,1,2.39
2024-09-30,TSLA.US,buy,259.8299,4441.64,signal,0.0,0,0.0
2024-10-01,TSLA.US,sell,252.1139,4441.64,signal,-34271.5909,1,-2.97
2024-10-09,MSTR.US,buy,192.9264,5180.45,signal,0.0,0,0.0
2024-10-10,MSTR.US,sell,182.2788,5180.45,signal,-55159.3942,1,-5.52
2024-10-14,MSTR.US,buy,205.2226,3456.22,signal,0.0,0,0.0
2024-10-15,MSTR.US,sell,196.7916,3456.22,signal,-29139.3933,0,-4.11
2024-10-23,MSTR.US,buy,214.837,4819.94,signal,0.0,0,0.0
2024-10-23,MSTR.US,sell,213.883,4819.94,signal,-4597.9977,0,-0.44
2024-11-11,TSLA.US,buy,345.0024,2212.94,signal,0.0,0,0.0
2024-11-12,TSLA.US,sell,339.5302,2212.94,signal,-12109.7374,1,-1.59
2024-11-21,MSTR.US,buy,477.4936,875.79,signal,0.0,0,0.0
2024-11-22,MSTR.US,sell,414.5951,875.79,signal,-55085.9153,0,-13.17
2024-12-05,TSLA.US,buy,369.3646,1695.91,signal,0.0,0,0.0
2024-12-06,TSLA.US,sell,375.9452,1695.91,signal,11160.1926,1,1.78
2024-12-16,MSTR.US,buy,410.3251,1422.27,signal,0.0,0,0.0
2024-12-17,MSTR.US,sell,394.1128,1422.27,signal,-23058.1436,0,-3.95
2025-01-15,TSLA.US,buy,417.6287,648.34,signal,0.0,0,0.0
2025-01-15,TSLA.US,sell,426.5567,648.34,signal,5788.3812,0,2.14
2025-01-17,TSLA.US,buy,434.1068,1127.67,signal,0.0,0,0.0
2025-01-22,TSLA.US,sell,421.0943,1127.67,signal,-14673.8029,5,-3.0
2025-02-03,TSLA.US,buy,384.6122,1251.88,signal,0.0,0,0.0
2025-02-03,TSLA.US,sell,384.1116,1251.88,signal,-626.7717,0,-0.13
2025-02-05,MSTR.US,buy,346.5732,1182.43,signal,0.0,0,0.0
2025-02-06,MSTR.US,sell,326.1768,1182.43,signal,-24117.2769,1,-5.89
2025-02-18,MSTR.US,buy,332.6862,1457.57,signal,0.0,0,0.0
2025-02-20,MSTR.US,sell,319.452,1457.57,signal,-19289.8735,1,-3.98
2025-03-19,MSTR.US,buy,298.054,1550.73,signal,0.0,0,0.0
2025-03-19,MSTR.US,sell,300.6096,1550.73,signal,3963.1673,0,0.86
2025-03-27,TSLA.US,buy,274.097,1425.76,signal,0.0,0,0.0
2025-03-27,TSLA.US,sell,278.0509,1425.76,signal,5637.3638,0,1.44
2025-04-03,TSLA.US,buy,268.3991,1017.61,signal,0.0,0,0.0
2025-04-04,TSLA.US,sell,243.6981,1017.61,signal,-25136.0353,0,-9.2
2025-04-21,MSTR.US,buy,315.0274,1822.64,signal,0.0,0,0.0
2025-04-22,MSTR.US,sell,344.4677,1822.64,signal,53659.0037,1,9.35
2025-04-24,TSLA.US,buy,255.4877,1621.91,signal,0.0,0,0.0
2025-04-24,TSLA.US,sell,255.872,1621.91,signal,623.3315,0,0.15
2025-04-28,TSLA.US,buy,276.6933,1358.32,signal,0.0,0,0.0
2025-04-29,TSLA.US,sell,281.2649,1358.32,signal,6209.7448,0,1.65
2025-04-30,MSTR.US,buy,380.7753,1611.19,signal,0.0,0,0.0
2025-05-01,MSTR.US,sell,385.4072,1611.19,signal,7462.9066,1,1.22
2025-05-01,TSLA.US,buy,284.2621,1034.11,signal,0.0,0,0.0
2025-05-01,TSLA.US,sell,283.2781,1034.11,signal,-1017.5283,0,-0.35
2025-05-09,MSTR.US,buy,411.1013,1502.53,signal,0.0,0,0.0
2025-05-13,MSTR.US,sell,415.5221,1502.53,signal,6642.5125,4,1.08
2025-05-15,TSLA.US,buy,339.2696,1465.22,signal,0.0,0,0.0
2025-05-15,TSLA.US,sell,345.2673,1465.22,signal,8787.8544,0,1.77
2025-05-30,TSLA.US,buy,361.0604,1738.55,signal,0.0,0,0.0
2025-05-30,TSLA.US,sell,351.4942,1738.55,signal,-16631.4326,0,-2.65
2025-06-05,MSTR.US,buy,375.2975,1335.58,signal,0.0,0,0.0
2025-06-09,MSTR.US,sell,382.9334,1335.58,signal,10198.3515,3,2.03
