timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2024-08-01 09:30:00,0.0,1000000.0,0.0,1000000.0,0.0
2024-08-01 10:30:00,0.0,1000000.0,0.0,983239.8321189138,0.016760167881086308
2024-08-01 11:30:00,0.0,1000000.0,0.0,977238.9410021025,0.00610318146273553
2024-08-01 12:30:00,0.0,1000000.0,0.0,962504.8047713554,0.015077311814486294
2024-08-01 13:30:00,0.0,1000000.0,0.0,955713.0078820137,0.007056377127338143
2024-08-01 14:30:00,0.0,1000000.0,0.0,957982.2929225283,-0.00237444193162506
2024-08-01 15:30:00,0.0,1000000.0,0.0,958080.1968724176,-0.00010219807882927423
2024-08-02 09:30:00,0.0,1000000.0,0.0,960396.7784081317,-0.0024179411528139627
2024-08-02 10:30:00,0.0,1000000.0,0.0,927772.6227090227,0.03396945557562564
2024-08-02 11:30:00,0.0,1000000.0,0.0,926919.5054792495,0.0009195326623049338
2024-08-02 12:30:00,0.0,1000000.0,0.0,924376.5597874167,0.0027434374579463072
2024-08-02 13:30:00,0.0,1000000.0,0.0,919141.7840653863,0.005663033821665053
2024-08-02 14:30:00,0.0,1000000.0,0.0,915052.9479443429,0.004448536876387299
2024-08-02 15:30:00,0.0,1000000.0,0.0,917197.6808109751,-0.002343834716286408
2024-08-05 09:30:00,0.0,1000000.0,0.0,818683.0049458755,0.1074083351126599
2024-08-05 10:30:00,0.0,1000000.0,0.0,860907.6236270539,-0.05157627363227113
2024-08-05 11:30:00,0.0,1000000.0,0.0,876329.6721167935,-0.017913708819031537
2024-08-05 12:30:00,0.0,1000000.0,0.0,860891.6519125568,0.01761668090839119
2024-08-05 13:30:00,0.0,1000000.0,0.0,852092.2638781548,0.010221249114047315
2024-08-05 14:30:00,0.0,1000000.0,0.0,854326.0622153351,-0.002621545144669557
2024-08-05 15:30:00,0.0,1000000.0,0.0,855131.8998187472,-0.0009432436151161627
2024-08-06 09:30:00,0.0,1000000.0,0.0,855351.9857557171,-0.0002573707483216059
2024-08-06 10:30:00,0.0,1000000.0,0.0,847862.6431066107,0.008755860480629485
2024-08-06 11:30:00,0.0,1000000.0,0.0,871088.4103490075,-0.027393313564678556
2024-08-06 12:30:00,0.0,1000000.0,0.0,880762.8584169678,-0.011106160928124664
2024-08-06 13:30:00,0.0,1000000.0,0.0,889034.3224743133,-0.009391249844722394
2024-08-06 14:30:00,0.0,1000000.0,0.0,880348.289662775,0.009770188385262613
2024-08-06 15:30:00,0.0,1000000.0,0.0,877939.0080799281,0.002736736824660413
2024-08-07 09:30:00,0.0,1000000.0,0.0,858449.1857979987,0.02219951739535303
2024-08-07 10:30:00,0.0,1000000.0,0.0,852543.5382174974,0.006879437569751401
2024-08-07 11:30:00,0.0,1000000.0,0.0,852164.4318761047,0.00044467681050675
2024-08-07 12:30:00,0.0,1000000.0,0.0,846522.6993753965,0.006620474041949265
2024-08-07 13:30:00,0.0,1000000.0,0.0,829559.6020761627,0.020038561649616593
2024-08-07 14:30:00,0.0,1000000.0,0.0,831463.0437054178,-0.002294520640218345
2024-08-07 15:30:00,0.0,1000000.0,0.0,819724.9311753528,0.014117419431841638
2024-08-08 09:30:00,0.0,1000000.0,0.0,859970.0623575606,-0.04909589747929577
2024-08-08 10:30:00,0.0,1000000.0,0.0,863029.091622818,-0.003557134601722578
2024-08-08 11:30:00,0.0,1000000.0,0.0,856492.0880146744,0.0075744881274531495
2024-08-08 12:30:00,0.0,1000000.0,0.0,860446.8618076971,-0.0046174084365330215
2024-08-08 13:30:00,0.0,1000000.0,0.0,869891.254146267,-0.010976148275709141
2024-08-08 14:30:00,0.0,1000000.0,0.0,868217.8155095887,0.001923733143311901
2024-08-08 15:30:00,0.0,1000000.0,0.0,872489.1274220994,-0.004919631728593221
2024-08-09 09:30:00,0.0,1000000.0,0.0,858844.3115708712,0.01563895230596618
2024-08-09 10:30:00,0.0,1000000.0,0.0,857538.6739460335,0.0015202262007762979
2024-08-09 11:30:00,0.0,1000000.0,0.0,849497.196409069,0.00937739344158206
2024-08-09 12:30:00,0.0,1000000.0,0.0,864144.177165973,-0.01724194125515499
2024-08-09 13:30:00,0.0,1000000.0,0.0,863511.566199012,0.0007320664579788527
2024-08-09 14:30:00,0.0,1000000.0,0.0,871028.1742672599,-0.008704698770086283
2024-08-09 15:30:00,0.0,1000000.0,0.0,872642.3315670141,-0.001853163132308655
2024-08-12 09:30:00,0.0,1000000.0,0.0,859842.2348245544,0.01466820515052758
2024-08-12 10:30:00,0.0,1000000.0,0.0,854920.0177557063,0.0057245583776801
2024-08-12 11:30:00,0.0,1000000.0,0.0,854974.056540015,-6.320916949703603e-05
2024-08-12 12:30:00,0.0,1000000.0,0.0,856667.4839934811,-0.0019806770047727795
2024-08-12 13:30:00,0.0,1000000.0,0.0,859264.7297427388,-0.003031801483990182
2024-08-12 14:30:00,0.0,1000000.0,0.0,857360.2428254164,0.0022164146291593356
2024-08-12 15:30:00,0.0,1000000.0,0.0,854429.1066940293,0.0034187917575085325
2024-08-13 09:30:00,0.0,1000000.0,0.0,880483.1480427588,-0.030492923455683996
2024-08-13 10:30:00,0.0,1000000.0,0.0,877503.9925600985,0.0033835462828366025
2024-08-13 11:30:00,0.0,1000000.0,0.0,884349.9087165575,-0.007801578356910088
2024-08-13 12:30:00,0.0,1000000.0,0.0,895131.1397663617,-0.012191137177195888
2024-08-13 13:30:00,0.0,1000000.0,0.0,897007.6654497766,-0.002096369570948775
2024-08-13 14:30:00,0.0,1000000.0,0.0,890746.6426255604,0.006979898907638504
2024-08-13 15:30:00,0.0,1000000.0,0.0,889309.058836385,0.0016139087372116778
2024-08-14 09:30:00,0.0,1000000.0,0.0,862700.712271401,0.029920246848491094
2024-08-14 10:30:00,0.0,1000000.0,0.0,861841.5357295596,0.0009959149559286562
2024-08-14 11:30:00,0.0,1000000.0,0.0,856257.5801918595,0.006479097729924499
2024-08-14 12:30:00,0.0,1000000.0,0.0,856342.4732912417,-9.914434785279758e-05
2024-08-14 13:30:00,-0.00024799765015226516,999752.0023498477,-0.00024799765015230517,859432.5559433241,-0.0038564635950985027
2024-08-14 14:30:00,-0.0014841957619977642,998268.1746649112,-0.0017318253350887681,855494.7282645094,0.0030976968502649527
2024-08-14 15:30:00,0.0034052021182535697,1001667.4795678654,0.0,859293.8617374898,-0.001035659230696706
2024-08-15 09:30:00,0.040503603806874455,1042238.6223065128,0.0,909187.4279059736,-0.017559846184027728
2024-08-15 10:30:00,-0.0016306126000670274,1040539.1348767033,-0.0016306126000670508,902926.1897790696,0.005256018181140354
