final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
998170.46,-0.00183,-0.000949,-0.009316,-0.0644,-0.1019,-0.0121,6,0.3333,1.796
