final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
966834.22,-0.033166,-0.013051,-0.079732,-0.3153,-0.1637,-0.1197,14,0.1429,3.6388
