final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
893673.07,-0.106327,-0.056623,-0.168298,-0.6496,-0.3364,-0.2208,12,0.1667,0.9441
