timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2025-02-11,HOOD.US,call,53.0,2025-03-04,buy,3.211,297,0.0,2025-02-11
2025-02-18,HOOD.US,call,53.0,2025-03-04,close,8.2179,297,148706.7213,2025-02-11
2025-07-08,HOOD.US,call,91.0,2025-07-29,buy,5.3781,153,0.0,2025-07-08
2025-07-09,HOOD.US,call,91.0,2025-07-29,close,7.1379,153,26926.1871,2025-07-08
2025-07-11,HOOD.US,call,98.0,2025-08-01,buy,5.7223,151,0.0,2025-07-11
2025-07-14,HOOD.US,call,98.0,2025-08-01,close,6.1547,151,6529.9102,2025-07-11
2025-08-13,HOOD.US,call,109.0,2025-09-03,buy,5.2189,125,0.0,2025-08-13
2025-08-14,HOOD.US,call,109.0,2025-09-03,close,5.9939,125,9687.0134,2025-08-13
2026-06-05,HOOD.US,call,82.0,2026-06-26,buy,6.6842,117,0.0,2026-06-05
2026-06-09,HOOD.US,call,82.0,2026-06-26,close,6.8066,117,1432.134,2026-06-05
