final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
994158.14,-0.005842,-0.003033,-0.010671,-0.2984,-0.2843,-0.0408,6,0.3333,1.1759
