final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
987088.51,-0.012911,-0.006716,-0.178973,0.0528,-0.0375,0.014,6,0.3333,1.8514
