final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
10070.359365730339,0.0070359365730339185,0.04097276453657184,-0.007691887731790615,1.3759401268540103,5.3268,0.8697,0.42857142857142855,2.5442,1.9082,2,6.3,7,-0.060653,0.067689,0.6998
