final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
978858.53,-0.021141,-0.011019,-0.036599,-0.5133,-0.3011,-0.0759,8,0.25,0.9691
