ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
QQQ260708C00740000,QQQ,740.0,2026-07-08,call,0.01,1435,3232.0,707.77,1,0.3071,0.0029,0.000787,-0.0512,0.0033,0.0001,2026-07-07T19:46:40.405380Z,2026-07-07T19:46:45.447187Z
QQQ260708P00740000,QQQ,740.0,2026-07-08,put,31.71,71,217152.0,708.0917,1,0.3303,-0.9821,0.003571,-0.1936,0.0165,-0.0199,2026-07-07T19:53:58.216915Z,2026-07-07T19:54:22.817372Z
QQQ260708C00741000,QQQ,741.0,2026-07-08,call,0.01,792,1492.0,707.5595,1,0.3174,0.0028,0.000742,-0.0515,0.0032,0.0001,2026-07-07T19:41:42.508779Z,2026-07-07T19:42:11.254165Z
QQQ260708P00741000,QQQ,741.0,2026-07-08,put,32.09,1,3209.0,708.08,1,,,,,,,2026-07-07T19:50:07.280122Z,2026-07-07T19:50:18.818196Z
QQQ260708C00742000,QQQ,742.0,2026-07-08,call,0.01,359,625.0,707.04,1,0.3303,0.0027,0.000691,-0.0518,0.0031,0.0001,2026-07-07T19:27:27.225066Z,2026-07-07T19:27:30.540351Z
QQQ260708P00742000,QQQ,742.0,2026-07-08,put,34.66,16,52506.0,707.69,1,0.5474,-0.9489,0.005175,-0.9879,0.0389,-0.0193,2026-07-07T15:00:21.338702Z,2026-07-07T15:00:26.406006Z
QQQ260708C00743000,QQQ,743.0,2026-07-08,call,0.01,1377,2414.0,707.38,1,0.3356,0.0027,0.00067,-0.0519,0.0031,0.0001,2026-07-07T19:22:40.277852Z,2026-07-07T19:22:56.227577Z
QQQ260708P00743000,QQQ,743.0,2026-07-08,put,30.88,24,73693.0,712.0,6,0.231,-0.9276,0.006537,-0.167,0.1254,-0.1137,2026-07-02T19:56:15.404757Z,2026-07-02T19:56:40.001039Z
QQQ260708C00744000,QQQ,744.0,2026-07-08,call,0.01,1583,2471.0,710.86,1,0.3134,0.0029,0.000753,-0.0514,0.0033,0.0001,2026-07-07T18:49:52.162832Z,2026-07-07T18:49:55.112399Z
QQQ260708P00744000,QQQ,744.0,2026-07-08,put,38.48,1,3848.0,705.49,1,,,,,,,2026-07-07T14:45:00.158168Z,2026-07-07T14:45:09.661185Z
QQQ260708C00745000,QQQ,745.0,2026-07-08,call,0.01,1445,2008.0,709.31,1,0.3353,0.0027,0.000668,-0.0519,0.0031,0.0001,2026-07-07T20:04:59.126644Z,2026-07-07T20:05:00.727579Z
QQQ260708P00745000,QQQ,745.0,2026-07-08,put,32.6,4,14676.0,712.04,1,0.5001,-0.9754,0.003115,-0.4554,0.0213,-0.0199,2026-07-07T18:34:12.213247Z,2026-07-07T18:34:15.880529Z
QQQ260708C00746000,QQQ,746.0,2026-07-08,call,0.01,193,204.0,707.7,1,0.3576,0.0025,0.000596,-0.0525,0.0029,0.0,2026-07-07T19:38:28.115226Z,2026-07-07T19:38:38.675661Z
QQQ260708P00746000,QQQ,746.0,2026-07-08,put,21.05,4,8231.0,724.51,2,0.2744,-0.9063,0.011342,-0.5438,0.0899,-0.0372,2026-07-06T16:29:17.190319Z,2026-07-06T16:29:44.341797Z
QQQ260708C00747000,QQQ,747.0,2026-07-08,call,0.01,361,403.0,712.89,1,0.3206,0.0028,0.000718,-0.0516,0.0032,0.0001,2026-07-07T17:30:59.210036Z,2026-07-07T17:31:00.791164Z
QQQ260708P00747000,QQQ,747.0,2026-07-08,put,22.96,1,2296.0,724.43,2,0.2894,-0.9209,0.009495,-0.4977,0.079,-0.0378,2026-07-06T17:18:09.121740Z,2026-07-06T17:18:34.411836Z
QQQ260708C00748000,QQQ,748.0,2026-07-08,call,0.01,149,155.0,709.03,1,0.3624,0.0025,0.00058,-0.0526,0.0029,0.0,2026-07-07T19:57:24.625180Z,2026-07-07T19:57:25.993650Z
QQQ260708C00749000,QQQ,749.0,2026-07-08,call,0.01,55,62.0,706.91,1,0.389,0.0024,0.000512,-0.0532,0.0027,0.0,2026-07-07T15:32:10.126343Z,2026-07-07T15:32:27.064850Z
QQQ260708C00750000,QQQ,750.0,2026-07-08,call,0.01,178,246.0,707.5595,1,0.3915,0.0023,0.000505,-0.0533,0.0027,0.0,2026-07-07T19:41:42.672508Z,2026-07-07T19:42:11.254165Z
QQQ260708P00750000,QQQ,750.0,2026-07-08,put,43.22,2,8644.0,706.69,1,,,,,,,2026-07-07T15:26:12.287702Z,2026-07-07T15:26:22.126876Z
QQQ260708C00751000,QQQ,751.0,2026-07-08,call,0.01,30,31.0,710.63,1,0.373,0.0024,0.000548,-0.0529,0.0028,0.0,2026-07-07T13:54:38.647728Z,2026-07-07T13:54:54.812663Z
QQQ260708P00751000,QQQ,751.0,2026-07-08,put,26.18,8,20562.0,724.51,2,0.3122,-0.9258,0.008367,-0.5139,0.0754,-0.0382,2026-07-06T16:29:17.085197Z,2026-07-06T16:29:44.341797Z
QQQ260708C00752000,QQQ,752.0,2026-07-08,call,0.01,8,9.0,707.95,1,0.4043,0.0023,0.000476,-0.0536,0.0026,0.0,2026-07-07T19:09:52.291217Z,2026-07-07T19:10:12.310257Z
QQQ260708P00752000,QQQ,752.0,2026-07-08,put,38.97,1,3897.0,712.93,1,,,,,,,2026-07-07T16:54:48.137037Z,2026-07-07T16:55:01.940520Z
QQQ260708C00753000,QQQ,753.0,2026-07-08,call,0.01,12,12.0,709.03,1,0.403,0.0023,0.000477,-0.0536,0.0026,0.0,2026-07-07T19:57:24.717512Z,2026-07-07T19:57:25.993650Z
QQQ260708P00753000,QQQ,753.0,2026-07-08,put,18.5,5,9079.0,736.09,8,0.178,-0.7928,0.014738,-0.2818,0.3115,-0.132,2026-06-30T20:00:20.964150Z,2026-06-30T20:00:31.682806Z
QQQ260708C00754000,QQQ,754.0,2026-07-08,call,0.01,378,378.0,713.5989,1,0.3718,0.0024,0.000547,-0.0529,0.0028,0.0,2026-07-07T13:46:14.357594Z,2026-07-07T13:46:39.668878Z
QQQ260708P00754000,QQQ,754.0,2026-07-08,put,40.96,1,4096.0,712.93,1,,,,,,,2026-07-07T16:54:48.150771Z,2026-07-07T16:55:01.940520Z
QQQ260708C00755000,QQQ,755.0,2026-07-08,call,0.01,64,93.0,722.81,2,0.212,0.0029,0.000791,-0.0257,0.0048,0.0001,2026-07-06T19:59:55.244537Z,2026-07-06T20:00:14.049041Z
QQQ260708C00756000,QQQ,756.0,2026-07-08,call,0.01,3,3.0,710.84,1,0.4115,0.0022,0.000457,-0.0538,0.0026,0.0,2026-07-07T18:50:40.241187Z,2026-07-07T18:50:56.491458Z
QQQ260708P00756000,QQQ,756.0,2026-07-08,put,31.35,4,12391.0,724.51,2,0.3527,-0.9371,0.006522,-0.5093,0.0664,-0.0389,2026-07-06T16:29:17.198381Z,2026-07-06T16:29:44.341797Z
QQQ260708C00757000,QQQ,757.0,2026-07-08,call,0.01,60,80.0,707.25,1,0.4502,0.0021,0.000391,-0.0545,0.0024,0.0,2026-07-07T15:16:52.287223Z,2026-07-07T15:17:14.545039Z
QQQ260708C00758000,QQQ,758.0,2026-07-08,call,0.01,1,1.0,712.1,1,0.4167,0.0022,0.000445,-0.0539,0.0026,0.0,2026-07-07T18:34:47.180905Z,2026-07-07T18:35:16.575981Z
QQQ260708C00759000,QQQ,759.0,2026-07-08,call,0.01,45,45.0,721.3,2,0.2443,0.0026,0.000613,-0.0263,0.0043,0.0001,2026-07-06T17:59:51.153542Z,2026-07-06T18:00:04.853990Z
QQQ260708C00760000,QQQ,760.0,2026-07-08,call,0.01,11,12.0,709.29,1,0.4566,0.002,0.000379,-0.0547,0.0024,0.0,2026-07-07T14:12:12.674030Z,2026-07-07T14:12:23.869195Z
QQQ260708P00760000,QQQ,760.0,2026-07-08,put,48.0,3,14250.0,712.86,1,0.8188,-0.9292,0.004431,-1.9911,0.0505,-0.0195,2026-07-07T13:49:49.930890Z,2026-07-07T13:50:15.760413Z
QQQ260708C00761000,QQQ,761.0,2026-07-08,call,0.01,6,6.0,724.73,2,0.235,0.0027,0.000652,-0.0261,0.0044,0.0001,2026-07-06T14:18:02.692559Z,2026-07-06T14:18:22.428577Z
QQQ260708C00762000,QQQ,762.0,2026-07-08,call,0.01,34,37.0,723.84,2,0.2461,0.0026,0.000601,-0.0263,0.0042,0.0001,2026-07-06T19:09:14.068406Z,2026-07-06T19:09:45.833619Z
QQQ260708C00763000,QQQ,763.0,2026-07-08,call,0.01,8,8.0,719.28,2,0.2792,0.0023,0.000483,-0.0268,0.0038,0.0001,2026-07-06T13:38:59.379974Z,2026-07-06T13:39:05.247688Z
QQQ260708C00764000,QQQ,764.0,2026-07-08,call,0.01,4,4.0,711.77,1,0.4669,0.002,0.000362,-0.0549,0.0023,0.0,2026-07-07T13:39:48.498830Z,2026-07-07T13:39:57.383104Z
QQQ260708C00765000,QQQ,765.0,2026-07-08,call,0.01,28,28.0,723.88,2,0.2628,0.0024,0.000533,-0.0266,0.004,0.0001,2026-07-06T16:58:33.207993Z,2026-07-06T16:59:03.394725Z
QQQ260708P00765000,QQQ,765.0,2026-07-08,put,57.59,1,5759.0,707.6,14,0.273,-0.9196,0.003935,-0.1246,0.2063,-0.2717,2026-06-24T19:36:31.206234Z,2026-06-24T19:37:00.657364Z
QQQ260708C00766000,QQQ,766.0,2026-07-08,call,0.01,1135,1135.0,722.92,2,0.2742,0.0023,0.000494,-0.0268,0.0039,0.0001,2026-07-06T18:12:57.448254Z,2026-07-06T18:13:21.015781Z
QQQ260708C00767000,QQQ,767.0,2026-07-08,call,0.01,474,474.0,722.92,2,0.2798,0.0023,0.000476,-0.0269,0.0038,0.0001,2026-07-06T18:12:42.064526Z,2026-07-06T18:12:50.703778Z
QQQ260708C00768000,QQQ,768.0,2026-07-08,call,0.01,23,28.0,708.32,1,0.5271,0.0018,0.000292,-0.0559,0.0021,0.0,2026-07-07T19:51:37.647337Z,2026-07-07T19:51:50.146791Z
QQQ260708C00769000,QQQ,769.0,2026-07-08,call,0.07,1,7.0,728.75,7,0.1687,0.012,0.001833,-0.0389,0.0315,0.0017,2026-07-01T15:13:12.302744Z,2026-07-01T15:13:33.705735Z
QQQ260708C00770000,QQQ,770.0,2026-07-08,call,0.01,7,7.0,724.6,2,0.2865,0.0022,0.000454,-0.027,0.0037,0.0001,2026-07-06T16:33:57.773667Z,2026-07-06T16:34:23.251712Z
QQQ260708C00771000,QQQ,771.0,2026-07-08,call,0.03,13,39.0,727.56,6,0.1762,0.0057,0.000994,-0.0228,0.0152,0.0007,2026-07-02T14:12:29.035848Z,2026-07-02T14:12:48.742373Z
QQQ260708C00772000,QQQ,772.0,2026-07-08,call,0.01,1,1.0,727.75,6,0.16,0.0023,0.000479,-0.0091,0.0067,0.0003,2026-07-02T14:11:20.789554Z,2026-07-02T14:11:44.543517Z
QQQ260708C00773000,QQQ,773.0,2026-07-08,call,0.06,2,17.0,729.14,7,0.1779,0.0099,0.001476,-0.0348,0.0268,0.0014,2026-07-01T13:53:18.642370Z,2026-07-01T13:53:36.241118Z
QQQ260708C00774000,QQQ,774.0,2026-07-08,call,0.03,1,3.0,728.57,7,0.1691,0.0055,0.00093,-0.0198,0.016,0.0008,2026-07-01T14:36:51.455658Z,2026-07-01T14:36:57.529483Z
QQQ260708C00775000,QQQ,775.0,2026-07-08,call,0.02,20,40.0,716.18,6,0.2231,0.0032,0.000478,-0.017,0.009,0.0004,2026-07-02T15:10:15.569131Z,2026-07-02T15:10:41.783928Z
QQQ260708C00780000,QQQ,780.0,2026-07-08,call,0.02,60,120.0,717.93,6,0.2332,0.0031,0.000439,-0.0171,0.0087,0.0004,2026-07-02T15:12:57.578585Z,2026-07-02T15:13:16.374629Z
QQQ260708C00785000,QQQ,785.0,2026-07-08,call,0.02,62,122.0,717.93,6,0.2494,0.0029,0.000389,-0.0173,0.0082,0.0003,2026-07-02T15:13:09.339449Z,2026-07-02T15:13:16.374629Z
QQQ260708C00790000,QQQ,790.0,2026-07-08,call,0.01,1,1.0,724.64,2,0.3943,0.0017,0.000253,-0.0284,0.0029,0.0001,2026-07-06T16:50:50.467626Z,2026-07-06T16:50:51.220244Z
QQQ260708C00795000,QQQ,795.0,2026-07-08,call,0.02,40,80.0,730.49,7,0.2193,0.003,0.000414,-0.0148,0.0093,0.0004,2026-07-01T14:19:13.971157Z,2026-07-01T14:19:23.712880Z
QQQ260708C00800000,QQQ,800.0,2026-07-08,call,0.01,1,1.0,708.64,1,0.7618,0.0013,0.000148,-0.0593,0.0016,0.0,2026-07-07T19:31:45.683227Z,2026-07-07T19:32:03.481717Z
QQQ260708C00805000,QQQ,805.0,2026-07-08,call,0.02,40,80.0,735.74,8,0.2164,0.0028,0.00037,-0.0131,0.0095,0.0005,2026-06-30T18:15:40.933322Z,2026-06-30T18:16:07.078379Z
QQQ260708C00810000,QQQ,810.0,2026-07-08,call,0.02,2,4.0,728.36,8,0.2519,0.0025,0.000286,-0.0134,0.0084,0.0004,2026-06-30T13:42:54.255786Z,2026-06-30T13:43:04.204014Z
QQQ260708C00815000,QQQ,815.0,2026-07-08,call,0.06,1,6.0,727.76,8,0.2987,0.0059,0.000519,-0.0341,0.018,0.0009,2026-06-30T13:40:20.606167Z,2026-06-30T13:40:29.213374Z
QQQ260708C00835000,QQQ,835.0,2026-07-08,call,0.03,3,9.0,708.81,12,0.3164,0.0025,0.000192,-0.0134,0.01,0.0006,2026-06-26T19:53:08.604277Z,2026-06-26T19:53:11.564171Z
QQQ260709P00500000,QQQ,500.0,2026-07-09,put,0.02,3,6.0,710.66,7,0.8276,-0.0009,3.6e-05,-0.0172,0.0029,-0.0001,2026-07-02T19:41:50.538776Z,2026-07-02T19:42:18.927926Z
QQQ260709C00505000,QQQ,504.99999999999994,2026-07-09,call,205.98,8,164784.0,710.12,1,3.224,0.9823,0.000363,-2.6569,0.0162,0.0135,2026-07-08T19:46:22.266497Z,2026-07-08T19:46:29.534408Z
QQQ260709P00505000,QQQ,504.99999999999994,2026-07-09,put,0.01,7501,7501.0,708.56,2,1.4133,-0.0005,2.4e-05,-0.0328,0.0009,-0.0,2026-07-07T19:34:29.288557Z,2026-07-07T19:34:35.121195Z
QQQ260709P00510000,QQQ,510.0,2026-07-09,put,0.01,2,2.0,706.8,1,1.9303,-0.0005,2.6e-05,-0.0653,0.0007,-0.0,2026-07-08T14:12:47.487760Z,2026-07-08T14:13:13.004920Z
QQQ260709P00515000,QQQ,515.0,2026-07-09,put,0.01,44,44.0,706.62,2,1.3261,-0.0005,2.7e-05,-0.0325,0.001,-0.0,2026-07-07T15:42:49.238975Z,2026-07-07T15:43:06.166814Z
QQQ260709P00520000,QQQ,520.0,2026-07-09,put,0.01,114,207.0,708.45,2,1.2981,-0.0005,2.8e-05,-0.0325,0.001,-0.0,2026-07-07T15:52:44.536749Z,2026-07-07T15:53:14.672303Z
QQQ260709C00525000,QQQ,525.0,2026-07-09,call,185.69,28,519932.0,708.6,1,3.3961,0.9622,0.000654,-5.2351,0.0305,0.0136,2026-07-08T14:01:20.999474Z,2026-07-08T14:01:26.091177Z
QQQ260709P00525000,QQQ,525.0,2026-07-09,put,0.01,8,8.0,709.53,1,1.7904,-0.0006,2.9e-05,-0.0648,0.0007,-0.0,2026-07-08T17:44:51.286838Z,2026-07-08T17:44:57.686095Z
QQQ260709P00530000,QQQ,530.0,2026-07-09,put,0.01,8,8.0,708.26,1,1.728,-0.0006,3.1e-05,-0.0645,0.0007,-0.0,2026-07-08T17:56:45.324011Z,2026-07-08T17:57:07.685638Z
QQQ260709P00535000,QQQ,535.0,2026-07-09,put,0.01,9,9.0,709.84,1,1.6878,-0.0006,3.3e-05,-0.0644,0.0008,-0.0,2026-07-08T18:45:42.229823Z,2026-07-08T18:45:42.933494Z
QQQ260709P00540000,QQQ,540.0,2026-07-09,put,0.01,976,1286.0,707.36,2,1.1437,-0.0006,3.6e-05,-0.032,0.0011,-0.0,2026-07-07T19:45:16.067094Z,2026-07-07T19:45:44.638512Z
QQQ260709P00545000,QQQ,545.0,2026-07-09,put,0.02,931,2008.0,707.73,2,1.1742,-0.0011,6.2e-05,-0.0582,0.002,-0.0,2026-07-07T19:47:25.315215Z,2026-07-07T19:47:46.917964Z
QQQ260709P00550000,QQQ,550.0,2026-07-09,put,0.01,22,22.0,709.06,1,1.5274,-0.0006,4e-05,-0.0636,0.0008,-0.0,2026-07-08T16:58:18.199960Z,2026-07-08T16:58:20.848533Z
QQQ260709P00555000,QQQ,555.0,2026-07-09,put,0.03,234,483.0,708.64,2,1.1443,-0.0017,9.1e-05,-0.0817,0.0029,-0.0001,2026-07-07T19:08:08.285449Z,2026-07-07T19:08:10.244795Z
QQQ260709C00560000,QQQ,560.0,2026-07-09,call,169.61,1,16961.0,728.97,8,0.741,0.993,0.000238,-0.1517,0.0206,0.1215,2026-07-01T16:16:33.590531Z,2026-07-01T16:17:03.981659Z
QQQ260709P00560000,QQQ,560.0,2026-07-09,put,0.01,7,8.0,709.47,1,1.4295,-0.0007,4.5e-05,-0.0631,0.0009,-0.0,2026-07-08T19:18:23.301963Z,2026-07-08T19:18:36.139344Z
QQQ260709P00565000,QQQ,565.0,2026-07-09,put,0.03,21,63.0,712.03,2,1.0874,-0.0018,9.9e-05,-0.0812,0.003,-0.0001,2026-07-07T18:39:57.164601Z,2026-07-07T18:40:19.488473Z
QQQ260709C00570000,QQQ,570.0,2026-07-09,call,136.7,9,124102.0,706.24,1,1.9388,0.9847,0.000536,-1.4334,0.0142,0.0153,2026-07-08T14:40:22.359623Z,2026-07-08T14:40:48.898641Z
QQQ260709P00570000,QQQ,570.0,2026-07-09,put,0.03,16,47.0,724.5,3,0.9169,-0.0017,9e-05,-0.0545,0.0036,-0.0001,2026-07-06T19:45:34.187029Z,2026-07-06T19:45:49.179515Z
QQQ260709P00575000,QQQ,575.0,2026-07-09,put,0.01,5730,5730.0,709.93,1,1.2841,-0.0008,5.5e-05,-0.0623,0.001,-0.0,2026-07-08T18:55:09.342560Z,2026-07-08T18:55:19.887951Z
QQQ260709P00580000,QQQ,580.0,2026-07-09,put,0.01,2,2.0,709.76,1,1.2338,-0.0008,5.9e-05,-0.0619,0.001,-0.0,2026-07-08T19:08:14.234274Z,2026-07-08T19:08:29.346339Z
QQQ260709P00585000,QQQ,585.0,2026-07-09,put,0.01,17,20.0,710.05,1,1.1874,-0.0008,6.3e-05,-0.0616,0.001,-0.0,2026-07-08T18:16:05.370373Z,2026-07-08T18:16:22.000220Z
QQQ260709P00590000,QQQ,590.0,2026-07-09,put,0.01,1563,1593.0,710.05,1,1.139,-0.0008,6.9e-05,-0.0613,0.0011,-0.0,2026-07-08T18:16:05.371901Z,2026-07-08T18:16:22.000220Z
QQQ260709C00595000,QQQ,595.0,2026-07-09,call,115.39,10,115390.0,710.06,1,1.5468,0.987,0.000583,-1.0249,0.0125,0.016,2026-07-08T19:29:47.188772Z,2026-07-08T19:30:16.835620Z
QQQ260709P00595000,QQQ,595.0,2026-07-09,put,0.01,619,635.0,709.53,1,1.0868,-0.0009,7.5e-05,-0.0609,0.0011,-0.0,2026-07-08T17:45:36.214638Z,2026-07-08T17:45:58.570769Z
QQQ260709C00600000,QQQ,600.0,2026-07-09,call,103.24,2,21136.0,703.47,1,,,,,,,2026-07-08T16:01:36.353347Z,2026-07-08T16:01:53.431692Z
QQQ260709P00600000,QQQ,600.0,2026-07-09,put,0.01,67,110.0,709.99,1,1.0426,-0.0009,8.1e-05,-0.0606,0.0012,-0.0,2026-07-08T19:48:54.940270Z,2026-07-08T19:49:01.450695Z
QQQ260709P00605000,QQQ,605.0,2026-07-09,put,0.01,708,782.0,709.93,1,0.9946,-0.001,8.8e-05,-0.0602,0.0012,-0.0,2026-07-08T18:55:17.236974Z,2026-07-08T18:55:19.887951Z
QQQ260709P00610000,QQQ,610.0,2026-07-09,put,0.01,2963,3285.0,709.7,1,0.9454,-0.001,9.7e-05,-0.0598,0.0013,-0.0,2026-07-08T19:48:00.854507Z,2026-07-08T19:48:30.968345Z
QQQ260709P00615000,QQQ,615.0,2026-07-09,put,0.02,190,412.0,710.15,1,0.9588,-0.0019,0.00017,-0.1079,0.0023,-0.0,2026-07-08T19:26:45.681573Z,2026-07-08T19:27:13.804232Z
QQQ260709P00620000,QQQ,620.0,2026-07-09,put,0.01,325,591.0,710.14,1,0.855,-0.0011,0.000117,-0.059,0.0014,-0.0,2026-07-08T19:47:08.801797Z,2026-07-08T19:47:30.347411Z
QQQ260709P00625000,QQQ,625.0,2026-07-09,put,0.01,86,131.0,709.83,1,0.8058,-0.0012,0.000131,-0.0585,0.0015,-0.0,2026-07-08T19:43:23.149273Z,2026-07-08T19:43:26.419310Z
QQQ260709C00630000,QQQ,630.0,2026-07-09,call,80.22,13,102906.0,710.14,1,0.7848,0.9983,0.000183,-0.1436,0.002,0.0172,2026-07-08T19:46:58.233256Z,2026-07-08T19:47:00.094901Z
QQQ260709P00630000,QQQ,630.0,2026-07-09,put,0.02,1607,3484.0,710.75,1,0.8163,-0.0022,0.000229,-0.1053,0.0026,-0.0,2026-07-08T19:53:41.654416Z,2026-07-08T19:54:05.609199Z
QQQ260709P00635000,QQQ,635.0,2026-07-09,put,0.01,2423,5745.0,711.48,1,0.7265,-0.0013,0.000158,-0.0577,0.0016,-0.0,2026-07-08T20:08:39.120120Z,2026-07-08T20:08:46.562722Z
QQQ260709P00640000,QQQ,640.0,2026-07-09,put,0.01,393,1850.0,711.48,1,0.6804,-0.0014,0.000178,-0.0571,0.0017,-0.0,2026-07-08T20:12:37.174112Z,2026-07-08T20:12:48.172204Z
QQQ260709P00645000,QQQ,645.0,2026-07-09,put,0.02,473,2425.0,711.24,1,0.6746,-0.0026,0.000325,-0.1022,0.003,-0.0001,2026-07-08T19:55:39.456058Z,2026-07-08T19:56:08.926070Z
QQQ260709C00650000,QQQ,650.0,2026-07-09,call,58.99,21,117855.0,708.69,1,0.8173,0.9795,0.001627,-0.8147,0.0183,0.0174,2026-07-08T18:35:02.366253Z,2026-07-08T18:35:03.594147Z
QQQ260709P00650000,QQQ,650.0,2026-07-09,put,0.02,2708,15170.0,711.48,1,0.6282,-0.0028,0.00037,-0.101,0.0032,-0.0001,2026-07-08T20:14:56.076917Z,2026-07-08T20:15:19.048483Z
QQQ260709C00655000,QQQ,655.0,2026-07-09,call,60.7,1,6070.0,712.04,13,0.3771,0.8902,0.003701,-0.4258,0.252,0.2041,2026-06-26T14:10:23.810373Z,2026-06-26T14:10:49.923684Z
QQQ260709P00655000,QQQ,655.0,2026-07-09,put,0.03,1106,7150.0,711.48,1,0.6047,-0.0042,0.000554,-0.1402,0.0046,-0.0001,2026-07-08T20:14:43.242626Z,2026-07-08T20:14:48.988361Z
QQQ260709C00660000,QQQ,660.0,2026-07-09,call,49.81,34,165996.0,709.86,1,0.4914,0.9981,0.000335,-0.1255,0.0023,0.018,2026-07-08T18:59:52.178372Z,2026-07-08T18:59:53.142830Z
QQQ260709P00660000,QQQ,660.0,2026-07-09,put,0.03,3453,36593.0,711.48,1,0.5547,-0.0046,0.000649,-0.1381,0.005,-0.0001,2026-07-08T20:13:09.121060Z,2026-07-08T20:13:18.631036Z
QQQ260709P00661000,QQQ,661.0,2026-07-09,put,0.03,2034,21494.0,711.48,1,0.5447,-0.0047,0.000671,-0.1376,0.0051,-0.0001,2026-07-08T20:00:16.034945Z,2026-07-08T20:00:43.351758Z
QQQ260709P00662000,QQQ,662.0,2026-07-09,put,0.03,690,4979.0,711.48,1,0.5347,-0.0047,0.000694,-0.1372,0.0051,-0.0001,2026-07-08T20:02:43.271993Z,2026-07-08T20:02:45.090077Z
QQQ260709P00663000,QQQ,663.0,2026-07-09,put,0.02,614,7158.0,711.48,1,0.5026,-0.0035,0.000557,-0.0973,0.0039,-0.0001,2026-07-08T20:06:24.410545Z,2026-07-08T20:06:46.383839Z
QQQ260709P00664000,QQQ,664.0,2026-07-09,put,0.03,667,5328.0,711.48,1,0.5146,-0.0049,0.000744,-0.1362,0.0053,-0.0001,2026-07-08T20:14:33.178606Z,2026-07-08T20:14:48.988361Z
QQQ260709C00665000,QQQ,665.0,2026-07-09,call,48.27,5,24135.0,712.84,2,0.4985,0.9717,0.002463,-0.4941,0.0342,0.0353,2026-07-07T18:28:05.054290Z,2026-07-07T18:28:12.303597Z
QQQ260709P00665000,QQQ,665.0,2026-07-09,put,0.03,2458,29487.0,711.48,1,0.5046,-0.005,0.000771,-0.1357,0.0054,-0.0001,2026-07-08T20:10:36.176482Z,2026-07-08T20:10:47.968725Z
QQQ260709P00666000,QQQ,666.0,2026-07-09,put,0.07,776,6929.0,711.48,1,0.5471,-0.01,0.001313,-0.2718,0.01,-0.0002,2026-07-08T20:00:16.036290Z,2026-07-08T20:00:43.351758Z
QQQ260709P00667000,QQQ,667.0,2026-07-09,put,0.05,321,4034.0,710.09,1,0.5005,-0.008,0.001185,-0.2044,0.0082,-0.0002,2026-07-08T19:50:23.181774Z,2026-07-08T19:50:32.153102Z
QQQ260709P00668000,QQQ,668.0,2026-07-09,put,0.04,883,12228.0,711.48,1,0.4904,-0.0067,0.001025,-0.1703,0.007,-0.0001,2026-07-08T20:14:44.258391Z,2026-07-08T20:14:48.988361Z
QQQ260709P00669000,QQQ,669.0,2026-07-09,put,0.04,201,2967.0,711.48,1,0.4801,-0.0068,0.001065,-0.1696,0.0071,-0.0001,2026-07-08T20:03:36.970884Z,2026-07-08T20:03:45.228710Z
QQQ260709C00670000,QQQ,670.0,2026-07-09,call,41.92,38,150349.0,711.56,1,0.625,0.9685,0.003043,-0.8927,0.0264,0.0177,2026-07-08T19:57:54.386726Z,2026-07-08T19:58:11.002908Z
QQQ260709P00670000,QQQ,670.0,2026-07-09,put,0.05,1920,26529.0,711.48,1,0.4825,-0.0083,0.001261,-0.2029,0.0084,-0.0002,2026-07-08T20:15:00.104171Z,2026-07-08T20:15:19.048483Z
QQQ260709P00671000,QQQ,671.0,2026-07-09,put,0.05,1309,13731.0,711.48,1,0.472,-0.0085,0.001312,-0.202,0.0086,-0.0002,2026-07-08T20:14:44.260692Z,2026-07-08T20:14:48.988361Z
QQQ260709P00672000,QQQ,672.0,2026-07-09,put,0.06,668,10550.0,711.48,1,0.4722,-0.01,0.001515,-0.2334,0.0099,-0.0002,2026-07-08T20:11:22.215650Z,2026-07-08T20:11:48.076103Z
QQQ260709P00673000,QQQ,673.0,2026-07-09,put,0.05,1293,16634.0,711.48,1,0.4509,-0.0088,0.001425,-0.2002,0.0089,-0.0002,2026-07-08T20:14:44.262350Z,2026-07-08T20:14:48.988361Z
QQQ260709P00674000,QQQ,674.0,2026-07-09,put,0.06,1044,14760.0,711.48,1,0.4506,-0.0104,0.001647,-0.2311,0.0103,-0.0002,2026-07-08T20:08:54.511744Z,2026-07-08T20:09:16.597373Z
QQQ260709C00675000,QQQ,675.0,2026-07-09,call,34.98,1,3498.0,709.82,1,0.4459,0.985,0.002279,-0.3832,0.014,0.0182,2026-07-08T18:23:18.179347Z,2026-07-08T18:23:26.499728Z
QQQ260709P00675000,QQQ,675.0,2026-07-09,put,0.08,1726,36961.0,711.48,1,0.4571,-0.0133,0.00201,-0.2902,0.0127,-0.0003,2026-07-08T20:14:53.053736Z,2026-07-08T20:15:19.048483Z
QQQ260709P00676000,QQQ,676.0,2026-07-09,put,0.09,981,22825.0,711.48,1,0.4534,-0.0149,0.002233,-0.3172,0.014,-0.0003,2026-07-08T20:14:03.208262Z,2026-07-08T20:14:18.917848Z
QQQ260709P00677000,QQQ,677.0,2026-07-09,put,0.08,994,29306.0,711.48,1,0.4348,-0.0139,0.002197,-0.2869,0.0132,-0.0003,2026-07-08T20:09:34.211452Z,2026-07-08T20:09:47.702956Z
