expiry,side,strike,oi,volume,iv,gamma,customer_gex,dealer_gex,moneyness,otm
2026-07-13,call,520.0,17.0,0.0,1.615236298828125,9.67590425497374e-06,86.58193770348484,-86.58193770348484,0.7167371821210093,False
2026-07-13,call,540.0,2.0,0.0,1.431643466796875,1.1073545950842418e-05,11.657449029569882,-11.657449029569882,0.7443039968179712,False
2026-07-13,call,585.0,25.0,27.0,1.08984830078125,2.5431570247469973e-05,334.65706831610413,-334.65706831610413,0.8063293298861355,False
2026-07-13,call,605.0,30.0,0.0,0.929688203125,3.4285258001304756e-05,541.3965626594853,-541.3965626594853,0.8338961445830974,False
2026-07-13,call,620.0,5.0,1.0,0.8159198095703124,4.630837935760588e-05,121.87549823690588,-121.87549823690588,0.8545712556058188,False
2026-07-13,call,630.0,2.0,2.0,0.762697685546875,7.581015328011189e-05,79.80758843733817,-79.80758843733817,0.8683546629542997,False
2026-07-13,call,640.0,30.0,0.0,0.676761044921875,8.504381129909766e-05,1342.9219961255997,-1342.9219961255997,0.8821380703027807,False
2026-07-13,call,645.0,30.0,2.0,0.6450230810546875,0.0001050016266138738,1658.0747247182046,-1658.0747247182046,0.8890297739770211,False
2026-07-13,call,650.0,12.0,5.0,0.6254920263671876,0.0001541286964327388,973.534998076392,-973.534998076392,0.8959214776512616,False
2026-07-13,call,660.0,10.0,23.0,0.5376022802734376,0.00017769573305178766,935.3277441656722,-935.3277441656722,0.9097048849997426,False
2026-07-13,call,665.0,2.0,1.0,0.51758294921875,0.00027428895812469316,288.75209105617955,-288.75209105617955,0.9165965886739831,False
2026-07-13,call,670.0,52.0,43.0,0.708010732421875,0.0020028807617905706,54820.785763632426,-54820.785763632426,0.9234882923482235,False
2026-07-13,call,675.0,37.0,13.0,0.659183095703125,0.0023769447632810106,46292.179769747025,-46292.179769747025,0.930379996022464,False
2026-07-13,call,680.0,68.0,81.0,0.611576149902344,0.002876208236133469,102947.5595297047,-102947.5595297047,0.9372716996967044,False
2026-07-13,call,685.0,28.0,9.0,0.5550581604003908,0.0034254240129999733,50484.631046700764,-50484.631046700764,0.944163403370945,False
2026-07-13,call,690.0,48.0,48.0,0.5070850073242188,0.004307396669467148,108828.57002956465,-108828.57002956465,0.9510551070451854,False
2026-07-13,call,691.0,296.0,2239.0,0.4963429272460938,0.004503722594456664,701697.8743346971,-701697.8743346971,0.9524334477800335,False
2026-07-13,call,692.0,6.0,1.0,0.48682153808593753,0.004735446875994441,14955.434555705677,-14955.434555705677,0.9538117885148816,False
2026-07-13,call,693.0,79.0,812.0,0.476567734375,0.004971582213132342,206732.39420107807,-206732.39420107807,0.9551901292497297,False
2026-07-13,call,694.0,31.0,92.0,0.4670463452148438,0.0052395173299901055,85494.81805722289,-85494.81805722289,0.9565684699845778,False
2026-07-13,call,695.0,118.0,15.0,0.45740288696289066,0.005526231217689114,343239.98680068186,-343239.98680068186,0.9579468107194259,False
2026-07-13,call,696.0,136.0,8.0,0.44775942871093743,0.005836065620499889,417778.3133625622,-417778.3133625622,0.959325151454274,False
2026-07-13,call,698.0,329.0,2.0,0.4172421557617187,0.006288046537238661,1088926.2385411211,-1088926.2385411211,0.9620818329239702,False
2026-07-13,call,699.0,290.0,1.0,0.42017181396484377,0.006959275966138694,1062304.1396700132,-1062304.1396700132,0.9634601736588183,False
2026-07-13,call,700.0,207.0,74.0,0.4101621484375,0.007381881415868843,804311.4054465835,-804311.4054465835,0.9648385143936664,False
2026-07-13,call,701.0,312.0,4.0,0.3902648864746094,0.007607472029280248,1249343.2528069986,-1249343.2528069986,0.9662168551285144,False
2026-07-13,call,702.0,376.0,3.0,0.39050902465820314,0.00835525234430806,1653614.3533322744,-1653614.3533322744,0.9675951958633625,False
2026-07-13,call,703.0,331.0,27.0,0.38086556640624997,0.008916044468478879,1553413.3639649933,-1553413.3639649933,0.9689735365982106,False
2026-07-13,call,704.0,115.0,6.0,0.37000141723632807,0.009501756494477922,575159.8399243316,-575159.8399243316,0.9703518773330587,False
