id,ts,underlying,ticker,strike,expiry,contract_type,last_price,volume,premium,underlying_price,dte,iv,delta,gamma,theta,vega,rho
225394220,2026-07-10T16:43:55.228898Z,TSLA,TSLA260713C00395000,395.0,2026-07-13,call,17.53,20,35060.0,412.0,3,0.3226,0.929,0.01127,-0.3177,0.0507,0.03
225392157,2026-07-10T16:43:43.514387Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.35,48,30480.0,411.46,7,0.4316,0.3823,0.015512,-0.6887,0.2174,0.029
225391926,2026-07-10T16:43:43.191486Z,TSLA,TSLA261016C00405000,405.0,2026-10-16,call,45.0,25,112500.0,411.46,98,0.467,0.5934,0.003896,-0.2216,0.8271,0.5347
225391925,2026-07-10T16:43:43.190572Z,TSLA,TSLA260821C00430000,430.0,2026-08-21,call,19.0,30,57000.0,411.46,42,0.4647,0.4333,0.006064,-0.3234,0.549,0.1833
225391908,2026-07-10T16:43:43.170689Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.3,100,73000.0,411.46,10,0.3953,0.3965,0.014318,-0.538,0.2625,0.0427
225390793,2026-07-10T16:43:38.002487Z,TSLA,TSLA260715C00397500,397.5,2026-07-15,call,16.85,20,33700.0,411.46,5,0.4115,0.7745,0.015156,-0.6323,0.1446,0.0413
225389376,2026-07-10T16:43:06.267954Z,TSLA,TSLA260720C00415000,415.0,2026-07-20,call,9.3,995,925350.0,411.46,10,0.3941,0.4682,0.014814,-0.5564,0.2708,0.0502
225387467,2026-07-10T16:42:45.432669Z,TSLA,TSLA260713P00407500,407.5,2026-07-13,put,3.0,86,25800.0,411.46,3,0.3226,-0.3602,0.031095,-0.7318,0.1396,-0.0124
225385423,2026-07-10T16:42:35.746268Z,TSLA,TSLA260713C00420000,420.0,2026-07-13,call,1.75,200,35000.0,411.43,3,0.3218,0.2484,0.026387,-0.646,0.1181,0.0083
225384099,2026-07-10T16:42:23.574784Z,TSLA,TSLA260717C00415000,415.0,2026-07-17,call,7.95,82,65190.0,411.43,7,0.415,0.4576,0.016775,-0.6923,0.226,0.0346
225384033,2026-07-10T16:42:22.863552Z,TSLA,TSLA260715P00400000,400.0,2026-07-15,put,3.33,100,33300.0,411.43,5,0.413,-0.2677,0.016554,-0.6408,0.1585,-0.0155
225383694,2026-07-10T16:42:13.912583Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.33,10,27330.0,411.43,42,0.4608,0.5531,0.006149,-0.3274,0.5518,0.2304
225383555,2026-07-10T16:42:01.404352Z,TSLA,TSLA260918C00425000,425.0,2026-09-18,call,28.55,40,114200.0,411.43,70,0.4582,0.4927,0.004832,-0.2567,0.7187,0.334
225383115,2026-07-10T16:41:56.284180Z,TSLA,TSLA260918C00450000,450.0,2026-09-18,call,19.8,20,39600.0,411.43,70,0.4603,0.3817,0.004598,-0.2428,0.687,0.2632
225381553,2026-07-10T16:41:38.240595Z,TSLA,TSLA261120C00600000,600.0,2026-11-20,call,8.8,60,52800.0,411.43,133,0.5077,0.1528,0.001872,-0.1186,0.5863,0.1971
225380429,2026-07-10T16:41:32.934767Z,TSLA,TSLA260713P00425000,425.0,2026-07-13,put,14.4,25,36000.0,411.53,3,0.3488,-0.8392,0.018761,-0.4851,0.0911,-0.0296
225379138,2026-07-10T16:41:26.852289Z,TSLA,TSLA260717C00412500,412.5,2026-07-17,call,9.31,82,76342.0,411.53,7,0.4226,0.5015,0.016564,-0.7106,0.2274,0.0378
225377741,2026-07-10T16:40:54.225176Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.53,10,27530.0,411.53,42,0.4634,0.5538,0.006111,-0.3291,0.5518,0.2306
225373444,2026-07-10T16:40:24.909595Z,TSLA,TSLA260713C00415000,415.0,2026-07-13,call,3.19,100,31900.0,411.38,3,0.3161,0.3903,0.032557,-0.7733,0.1431,0.0129
225371517,2026-07-10T16:39:49.412134Z,TSLA,TSLA260717C00402500,402.5,2026-07-17,call,14.83,22,32626.0,411.38,7,0.4234,0.6614,0.015167,-0.662,0.2084,0.0493
225371516,2026-07-10T16:39:49.410937Z,TSLA,TSLA260717C00400000,400.0,2026-07-17,call,16.53,22,36366.0,411.38,7,0.4261,0.6983,0.01436,-0.6377,0.1986,0.0519
225371251,2026-07-10T16:39:46.369060Z,TSLA,TSLA261016C00310000,310.0,2026-10-16,call,111.13,3,33339.0,411.38,98,0.5057,0.8956,0.00168,-0.1313,0.3859,0.6909
225371248,2026-07-10T16:39:46.365052Z,TSLA,TSLA260717C00310000,310.0,2026-07-17,call,101.65,3,30495.0,411.38,7,0.6028,0.9997,3.1e-05,-0.0408,0.0006,0.0594
225370220,2026-07-10T16:39:34.166343Z,TSLA,TSLA260715C00400000,400.0,2026-07-15,call,14.8,25,37000.0,411.38,5,0.4023,0.7365,0.016864,-0.6681,0.1573,0.0395
225369428,2026-07-10T16:39:25.271264Z,TSLA,TSLA260918C00410000,410.0,2026-09-18,call,35.3,10,35300.0,411.11,70,0.4619,0.5624,0.004739,-0.2582,0.7094,0.3757
225368162,2026-07-10T16:39:20.402133Z,TSLA,TSLA270617C00350000,350.0,2027-06-17,call,116.05,5,58025.0,411.11,342,0.5065,0.7452,0.001592,-0.1181,1.2774,1.783
225360067,2026-07-10T16:37:58.931994Z,TSLA,TSLA260717P00410000,410.0,2026-07-17,put,8.99,51,45849.0,411.24,7,0.4307,-0.4622,0.016189,-0.6714,0.2262,-0.0382
225355851,2026-07-10T16:37:12.097894Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.05,100,70500.0,411.44,10,0.386,0.3932,0.014627,-0.5246,0.2619,0.0424
225353138,2026-07-10T16:36:57.078831Z,TSLA,TSLA260717C00412500,412.5,2026-07-17,call,9.2,101,92920.0,411.44,7,0.4197,0.4999,0.016681,-0.7057,0.2273,0.0377
225351040,2026-07-10T16:36:19.318796Z,TSLA,TSLA270115C00550000,550.0,2027-01-15,call,20.86,20,41720.0,411.42,189,0.4858,0.2779,0.002332,-0.1391,0.9929,0.484
225350791,2026-07-10T16:36:17.274351Z,TSLA,TSLA260713C00415000,415.0,2026-07-13,call,3.22,80,25760.0,411.42,3,0.3171,0.392,0.03249,-0.7768,0.1433,0.013
225350461,2026-07-10T16:36:14.216411Z,TSLA,TSLA270115C00550000,550.0,2027-01-15,call,20.93,30,62790.0,411.42,189,0.4865,0.2784,0.002331,-0.1394,0.9937,0.4846
225350334,2026-07-10T16:36:13.179514Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.7,10,27700.0,411.42,42,0.4676,0.5532,0.006059,-0.3318,0.5518,0.23
225350323,2026-07-10T16:36:13.167762Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.3,801,504630.0,411.42,7,0.43,0.3812,0.015557,-0.6855,0.2171,0.0289
225349574,2026-07-10T16:36:08.067850Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.85,62,67270.0,411.42,7,0.4382,0.5404,0.015896,-0.7339,0.2261,0.0406
225349567,2026-07-10T16:36:08.060205Z,TSLA,TSLA260715C00420000,420.0,2026-07-15,call,4.5,73,32850.0,411.42,5,0.4113,0.3476,0.018655,-0.7488,0.1779,0.019
225349561,2026-07-10T16:36:08.053222Z,TSLA,TSLA260713C00415000,415.0,2026-07-13,call,3.45,98,33810.0,411.42,3,0.3331,0.3976,0.031048,-0.8184,0.1439,0.0132
225347792,2026-07-10T16:36:05.539284Z,TSLA,TSLA260724C00400000,400.0,2026-07-24,call,23.5,19,44650.0,411.42,14,0.5292,0.6331,0.00883,-0.6027,0.3034,0.0909
225347695,2026-07-10T16:36:05.230357Z,TSLA,TSLA260713P00415000,415.0,2026-07-13,put,6.53,99,64647.0,411.42,3,0.3089,-0.6111,0.033272,-0.7044,0.143,-0.0212
225347694,2026-07-10T16:36:05.227867Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,5.1,99,50490.0,411.42,3,0.3102,-0.5263,0.034401,-0.7404,0.1485,-0.0182
225347692,2026-07-10T16:36:05.197765Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.72,99,56628.0,411.42,3,0.3295,0.5569,0.032126,-0.8365,0.1473,0.0184
225347691,2026-07-10T16:36:05.196254Z,TSLA,TSLA260713C00407500,407.5,2026-07-13,call,7.25,99,71775.0,411.42,3,0.3344,0.6343,0.030158,-0.8131,0.1403,0.0209
225346591,2026-07-10T16:35:56.481224Z,TSLA,TSLA260731C00395000,395.0,2026-07-31,call,29.2,15,43800.0,411.42,21,0.4995,0.6633,0.007405,-0.4585,0.3602,0.1402
225346459,2026-07-10T16:35:55.128528Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.59,10,27590.0,411.42,42,0.4656,0.5532,0.006085,-0.3305,0.5518,0.2301
225346449,2026-07-10T16:35:55.086210Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.32,100,73200.0,411.42,10,0.3966,0.3964,0.014268,-0.5397,0.2625,0.0427
225346119,2026-07-10T16:35:50.472306Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.2,178,128160.0,411.42,10,0.3921,0.3949,0.01442,-0.5331,0.2622,0.0425
225346118,2026-07-10T16:35:50.469816Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.2,102,63240.0,411.42,7,0.4254,0.3797,0.015707,-0.6775,0.2169,0.0288
225346091,2026-07-10T16:35:50.227347Z,TSLA,TSLA260713C00412500,412.5,2026-07-13,call,4.32,102,44064.0,411.42,3,0.3202,0.4749,0.03334,-0.816,0.1485,0.0157
225344108,2026-07-10T16:35:16.458466Z,TSLA,TSLA260724C00425000,425.0,2026-07-24,call,11.1,26,28860.0,411.45,14,0.5128,0.3993,0.009345,-0.5888,0.3112,0.0588
225344107,2026-07-10T16:35:16.457573Z,TSLA,TSLA260724C00420000,420.0,2026-07-24,call,13.0,201,261300.0,411.45,14,0.5124,0.4453,0.009572,-0.6037,0.3184,0.0653
225344103,2026-07-10T16:35:16.452691Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.1,513,312930.0,411.45,7,0.4202,0.3785,0.015882,-0.6689,0.2167,0.0287
225344101,2026-07-10T16:35:16.450847Z,TSLA,TSLA260715C00417500,417.5,2026-07-15,call,5.1,54,27540.0,411.45,5,0.3954,0.3902,0.02015,-0.7499,0.1848,0.0213
225340866,2026-07-10T16:34:58.914648Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.1,53,32330.0,411.45,7,0.4202,0.3785,0.015882,-0.6689,0.2167,0.0287
225340768,2026-07-10T16:34:57.771163Z,TSLA,TSLA270617C00500000,500.0,2027-06-17,call,54.65,15,81975.0,411.45,342,0.4957,0.4687,0.002015,-0.1318,1.584,1.295
225340766,2026-07-10T16:34:57.763971Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.1,257,156770.0,411.45,7,0.4202,0.3785,0.015882,-0.6689,0.2167,0.0287
225340193,2026-07-10T16:34:54.119748Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,35.45,10,35450.0,411.45,42,0.4623,0.6449,0.005771,-0.3143,0.5197,0.2645
225339878,2026-07-10T16:34:51.507097Z,TSLA,TSLA261218C00305000,305.0,2026-12-18,call,123.34,10,123340.0,411.45,161,0.5094,0.8671,0.001543,-0.1216,0.5869,1.0296
225334835,2026-07-10T16:33:58.212357Z,TSLA,TSLA260731P00400000,400.0,2026-07-31,put,13.55,116,157180.0,411.29,21,0.4925,-0.3758,0.007809,-0.4183,0.3743,-0.0967
225331643,2026-07-10T16:33:15.218713Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.12,100,71200.0,411.22,10,0.392,0.392,0.0144,-0.5316,0.2615,0.0422
225330877,2026-07-10T16:33:08.322226Z,TSLA,TSLA260713C00412500,412.5,2026-07-13,call,4.15,185,76775.0,411.22,3,0.3151,0.4675,0.033852,-0.8016,0.1482,0.0155
225330768,2026-07-10T16:33:07.279069Z,TSLA,TSLA260713C00412500,412.5,2026-07-13,call,4.15,178,73870.0,411.22,3,0.3151,0.4675,0.033852,-0.8016,0.1482,0.0155
225327975,2026-07-10T16:32:52.488764Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.33,10,27330.0,411.22,42,0.4629,0.5519,0.006127,-0.3287,0.5518,0.2297
225326497,2026-07-10T16:32:40.972501Z,TSLA,TSLA270617C00350000,350.0,2027-06-17,call,115.93,5,57965.0,411.22,342,0.505,0.7455,0.001596,-0.1178,1.2768,1.7863
225325927,2026-07-10T16:32:19.368080Z,TSLA,TSLA260918P00425000,425.0,2026-09-18,put,38.95,12,46740.0,411.22,70,0.4634,-0.5073,0.00478,-0.2072,0.7183,-0.4748
225321517,2026-07-10T16:31:49.716682Z,TSLA,TSLA260821P00420000,420.0,2026-08-21,put,29.45,500,1472500.0,411.17,42,0.4637,-0.5094,0.006167,-0.2776,0.5563,-0.2749
225321012,2026-07-10T16:31:46.492335Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.2,100,72000.0,411.17,10,0.3958,0.3925,0.014268,-0.5368,0.2616,0.0422
225320718,2026-07-10T16:31:44.764939Z,TSLA,TSLA260724C00395000,395.0,2026-07-24,call,26.3,20,52600.0,411.17,14,0.5255,0.6766,0.008489,-0.5739,0.2893,0.0966
225318488,2026-07-10T16:31:04.365807Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.48,35,43680.0,410.94,70,0.4665,0.269,0.003931,-0.21,0.5939,0.188
225318487,2026-07-10T16:31:04.364531Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,8.93,35,31255.0,410.94,21,0.4885,0.3077,0.007303,-0.4176,0.3466,0.0676
225316772,2026-07-10T16:30:46.242927Z,TSLA,TSLA270319P00195000,195.0,2027-03-19,put,3.45,300,103500.0,410.94,252,0.5986,-0.0352,0.000379,-0.0292,0.2648,-0.1236
225315452,2026-07-10T16:30:43.083349Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.22,10,27220.0,410.94,42,0.4637,0.5502,0.006124,-0.329,0.5517,0.2288
225313282,2026-07-10T16:30:16.983459Z,TSLA,TSLA261218P00420000,420.0,2026-12-18,put,52.8,15,79200.0,410.94,161,0.4828,-0.4387,0.002992,-0.1326,1.0759,-1.0281
225313281,2026-07-10T16:30:16.957802Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.46,31,38626.0,410.94,70,0.4662,0.2688,0.003932,-0.2098,0.5937,0.1879
225313280,2026-07-10T16:30:16.954548Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,8.92,31,27652.0,410.94,21,0.4882,0.3076,0.007306,-0.4173,0.3465,0.0676
225312752,2026-07-10T16:30:04.241578Z,TSLA,TSLA260724C00400000,400.0,2026-07-24,call,22.8,15,34200.0,410.38,14,0.5277,0.6241,0.008947,-0.6036,0.305,0.0895
225311863,2026-07-10T16:29:55.241356Z,TSLA,TSLA260724C00412500,412.5,2026-07-24,call,16.0,16,25600.0,410.38,14,0.52,0.5069,0.009544,-0.6191,0.3206,0.0737
225310693,2026-07-10T16:29:42.272468Z,TSLA,TSLA260828C00450000,450.0,2026-08-28,call,14.18,42,59556.0,410.38,49,0.463,0.3362,0.00524,-0.2744,0.5486,0.1662
225310690,2026-07-10T16:29:42.269284Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.2,42,42840.0,410.38,7,0.434,0.5239,0.016147,-0.7268,0.2263,0.0393
225310136,2026-07-10T16:29:40.584973Z,TSLA,TSLA260717P00412500,412.5,2026-07-17,put,10.25,40,41000.0,410.38,7,0.4112,-0.5187,0.017053,-0.6377,0.2265,-0.0428
225308371,2026-07-10T16:29:34.593723Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,6.9,100,69000.0,410.38,10,0.3961,0.3814,0.014169,-0.5312,0.2589,0.041
225307597,2026-07-10T16:29:27.675979Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,11.03,30,33090.0,410.38,10,0.391,0.5262,0.01499,-0.5539,0.2704,0.0561
225307497,2026-07-10T16:29:26.629627Z,TSLA,TSLA260821P00410000,410.0,2026-08-21,put,24.5,40,98000.0,410.38,42,0.4652,-0.4532,0.006118,-0.2795,0.5515,-0.2422
225307235,2026-07-10T16:29:22.571083Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,5.75,50,28750.0,410.38,7,0.4224,0.3624,0.01562,-0.6606,0.2131,0.0274
225306413,2026-07-10T16:28:57.308442Z,TSLA,TSLA260713P00425000,425.0,2026-07-13,put,15.19,20,30380.0,411.39,3,0.4173,-0.7972,0.01814,-0.6899,0.1053,-0.0282
225306133,2026-07-10T16:28:54.297685Z,TSLA,TSLA260713P00407500,407.5,2026-07-13,put,3.34,150,50100.0,411.39,3,0.345,-0.3702,0.029348,-0.7907,0.1409,-0.0128
225305845,2026-07-10T16:28:51.237617Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,27.05,10,27050.0,411.39,42,0.4561,0.5528,0.006213,-0.3243,0.5518,0.2306
225305627,2026-07-10T16:28:49.418689Z,TSLA,TSLA260717P00410000,410.0,2026-07-17,put,9.1,50,45500.0,411.39,7,0.4387,-0.4601,0.015883,-0.6841,0.2261,-0.038
225305033,2026-07-10T16:28:44.309685Z,TSLA,TSLA260717C00425000,425.0,2026-07-17,call,4.6,57,26220.0,411.39,7,0.426,0.3059,0.014451,-0.6229,0.1998,0.0233
225304642,2026-07-10T16:28:40.240813Z,TSLA,TSLA260713P00425000,425.0,2026-07-13,put,14.5,20,29000.0,411.39,3,0.3468,-0.8432,0.018563,-0.4731,0.0896,-0.0297
225304480,2026-07-10T16:28:38.458558Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.6,21,26460.0,411.39,70,0.4665,0.2707,0.00394,-0.2109,0.5965,0.1894
225304381,2026-07-10T16:28:37.429616Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.6,35,44100.0,411.39,70,0.4665,0.2707,0.00394,-0.2109,0.5965,0.1894
225304380,2026-07-10T16:28:37.428563Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,9.1,35,31850.0,411.39,21,0.4894,0.3114,0.007319,-0.4211,0.3488,0.0685
225302419,2026-07-10T16:28:31.145762Z,TSLA,TSLA261218C00450000,450.0,2026-12-18,call,40.0,10,40000.0,411.39,161,0.4765,0.4751,0.003058,-0.1801,1.0879,0.6857
225302179,2026-07-10T16:28:30.837826Z,TSLA,TSLA260724C00417500,417.5,2026-07-24,call,14.15,20,28300.0,411.39,14,0.5166,0.4689,0.009555,-0.6133,0.3204,0.0686
225302178,2026-07-10T16:28:30.836894Z,TSLA,TSLA260713P00407500,407.5,2026-07-13,put,3.05,150,45750.0,411.39,3,0.3244,-0.363,0.031014,-0.7377,0.1399,-0.0125
225300855,2026-07-10T16:28:21.486909Z,TSLA,TSLA260715C00420000,420.0,2026-07-15,call,4.4,70,30800.0,411.39,5,0.4062,0.345,0.018836,-0.7376,0.1774,0.0188
225300084,2026-07-10T16:27:56.284767Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.64,33,41712.0,411.22,70,0.4679,0.2709,0.00393,-0.2115,0.5964,0.1894
225300083,2026-07-10T16:27:56.283505Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,9.18,33,30294.0,411.22,21,0.4932,0.3118,0.00727,-0.4243,0.3489,0.0685
225299983,2026-07-10T16:27:55.244116Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.64,34,42976.0,411.22,70,0.4679,0.2709,0.00393,-0.2115,0.5964,0.1894
225299981,2026-07-10T16:27:55.241909Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,9.18,34,31212.0,411.22,21,0.4932,0.3118,0.00727,-0.4243,0.3489,0.0685
225299819,2026-07-10T16:27:53.191254Z,TSLA,TSLA260731C00450000,450.0,2026-07-31,call,6.9,85,58650.0,411.22,21,0.4971,0.25,0.006481,-0.3829,0.3135,0.0552
225299727,2026-07-10T16:27:52.193299Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.65,32,40480.0,411.22,70,0.4681,0.271,0.003929,-0.2116,0.5965,0.1894
225299726,2026-07-10T16:27:52.191986Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,9.19,32,29408.0,411.22,21,0.4935,0.3119,0.007267,-0.4247,0.3489,0.0685
225298610,2026-07-10T16:27:41.401993Z,TSLA,TSLA260717C00220000,220.0,2026-07-17,call,191.73,30,575190.0,411.22,7,1.9854,0.9921,0.000191,-0.2009,0.0123,0.0415
225298343,2026-07-10T16:27:38.187021Z,TSLA,TSLA260918C00480000,480.0,2026-09-18,call,12.65,21,26565.0,411.22,70,0.4681,0.271,0.003929,-0.2116,0.5965,0.1894
225297589,2026-07-10T16:27:32.405130Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.2,105,75600.0,411.22,10,0.3951,0.393,0.014298,-0.536,0.2617,0.0423
225295969,2026-07-10T16:27:27.295442Z,TSLA,TSLA260918P00395000,395.0,2026-09-18,put,23.45,66,154770.0,411.22,70,0.4617,-0.3659,0.004525,-0.2019,0.6774,-0.3335
225295110,2026-07-10T16:27:25.227622Z,TSLA,TSLA260717C00412500,412.5,2026-07-17,call,9.15,100,91500.0,411.22,7,0.4224,0.4964,0.016586,-0.7094,0.2272,0.0374
225294701,2026-07-10T16:27:22.187646Z,TSLA,TSLA260717P00360000,360.0,2026-07-17,put,0.37,696,25752.0,411.22,7,0.5278,-0.0309,0.002317,-0.1479,0.0397,-0.0025
225294191,2026-07-10T16:27:18.083263Z,TSLA,TSLA260717C00420000,420.0,2026-07-17,call,6.05,50,30250.0,411.22,7,0.4219,0.3754,0.015787,-0.6693,0.216,0.0284
225291176,2026-07-10T16:26:31.317306Z,TSLA,TSLA260717P00412500,412.5,2026-07-17,put,10.26,40,41040.0,410.78,7,0.4207,-0.5111,0.016663,-0.6546,0.2269,-0.0422
225290974,2026-07-10T16:26:29.311591Z,TSLA,TSLA260828C00425000,425.0,2026-08-28,call,22.1,14,30940.0,410.78,49,0.4528,0.4658,0.005833,-0.2973,0.5982,0.2272
225290744,2026-07-10T16:26:27.266819Z,TSLA,TSLA260717C00435000,435.0,2026-07-17,call,2.4,149,35760.0,410.78,7,0.4358,0.1828,0.010687,-0.4781,0.1507,0.0139
225288154,2026-07-10T16:26:18.288232Z,TSLA,TSLA260717P00400000,400.0,2026-07-17,put,5.1,100,51000.0,410.78,7,0.4316,-0.3123,0.014416,-0.6043,0.2013,-0.0256
225286171,2026-07-10T16:25:42.340551Z,TSLA,TSLA260717C00425000,425.0,2026-07-17,call,4.3,101,43430.0,410.59,7,0.4229,0.2929,0.0143,-0.605,0.1955,0.0222
225285208,2026-07-10T16:25:34.382181Z,TSLA,TSLA260717C00400000,400.0,2026-07-17,call,16.15,20,32300.0,410.59,7,0.4343,0.684,0.014404,-0.6602,0.2023,0.0508
225281066,2026-07-10T16:25:16.537847Z,TSLA,TSLA260821P00400000,400.0,2026-08-21,put,19.6,20,39200.0,410.59,42,0.4653,-0.3908,0.005923,-0.274,0.5347,-0.2072
225280963,2026-07-10T16:25:16.384332Z,TSLA,TSLA260713P00425000,425.0,2026-07-13,put,15.23,20,30460.0,410.59,3,0.3527,-0.8534,0.017487,-0.4572,0.0855,-0.0301
225280868,2026-07-10T16:25:16.248531Z,TSLA,TSLA260828C00350000,350.0,2026-08-28,call,69.2,5,34600.0,410.59,49,0.4896,0.8446,0.003241,-0.2136,0.3591,0.3726
225280864,2026-07-10T16:25:16.243711Z,TSLA,TSLA260713P00407500,407.5,2026-07-13,put,3.35,100,33500.0,410.59,3,0.3243,-0.3881,0.031736,-0.7509,0.1426,-0.0134
225278420,2026-07-10T16:24:36.379768Z,TSLA,TSLA261218C00500000,500.0,2026-12-18,call,26.0,10,26000.0,411.19,161,0.4806,0.3479,0.002816,-0.1651,1.0093,0.5164
225278232,2026-07-10T16:24:34.357091Z,TSLA,TSLA260720P00467500,467.5,2026-07-20,put,57.05,10,57050.0,411.19,10,0.5351,-0.9178,0.004164,-0.2227,0.1032,-0.119
225278231,2026-07-10T16:24:34.355798Z,TSLA,TSLA260720P00457500,457.5,2026-07-20,put,47.4,10,47400.0,411.19,10,0.4945,-0.8939,0.005442,-0.2571,0.1247,-0.1137
225276939,2026-07-10T16:24:22.390870Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,6.95,64,44480.0,411.19,10,0.386,0.3895,0.014601,-0.5227,0.261,0.042
225275111,2026-07-10T16:24:11.884973Z,TSLA,TSLA261120C00600000,600.0,2026-11-20,call,8.8,59,51920.0,411.19,133,0.5083,0.1528,0.001871,-0.1186,0.5858,0.1968
225274959,2026-07-10T16:24:11.667582Z,TSLA,TSLA261218C00500000,500.0,2026-12-18,call,26.0,221,574600.0,411.19,161,0.4806,0.3479,0.002816,-0.1651,1.0093,0.5164
225274499,2026-07-10T16:24:11.012124Z,TSLA,TSLA260717C00412500,412.5,2026-07-17,call,9.1,101,91910.0,411.19,7,0.4208,0.4958,0.016647,-0.7068,0.2272,0.0373
225272104,2026-07-10T16:23:54.945464Z,TSLA,TSLA260724C00430000,430.0,2026-07-24,call,9.4,1000,940000.0,411.37,14,0.5136,0.3546,0.008994,-0.5667,0.2998,0.0523
225272098,2026-07-10T16:23:54.901644Z,TSLA,TSLA260717C00412500,412.5,2026-07-17,call,9.16,60,54960.0,411.37,7,0.4195,0.4987,0.016693,-0.7052,0.2273,0.0376
225272084,2026-07-10T16:23:54.520747Z,TSLA,TSLA260713C00417500,417.5,2026-07-13,call,2.39,124,29636.0,411.37,3,0.3201,0.3148,0.029744,-0.7223,0.1324,0.0104
225272083,2026-07-10T16:23:54.518814Z,TSLA,TSLA260713C00415000,415.0,2026-07-13,call,3.2,131,41920.0,411.37,3,0.317,0.3903,0.032459,-0.7757,0.1431,0.0129
225270555,2026-07-10T16:23:22.394621Z,TSLA,TSLA260713C00412500,412.5,2026-07-13,call,4.2,100,42000.0,411.37,3,0.3137,0.4724,0.03402,-0.7994,0.1484,0.0156
225269309,2026-07-10T16:23:09.437520Z,TSLA,TSLA260918C00340000,340.0,2026-09-18,call,81.36,12,97632.0,411.37,70,0.4774,0.8548,0.002653,-0.1735,0.411,0.5183
225269308,2026-07-10T16:23:09.436296Z,TSLA,TSLA260918C00340000,340.0,2026-09-18,call,81.36,8,65088.0,411.37,70,0.4774,0.8548,0.002653,-0.1735,0.411,0.5183
225269304,2026-07-10T16:23:09.432161Z,TSLA,TSLA260717C00340000,340.0,2026-07-17,call,71.62,20,143240.0,411.37,7,,,,,,
225269202,2026-07-10T16:23:08.420551Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.35,86,89010.0,411.37,7,0.4173,0.5404,0.016694,-0.7001,0.2261,0.0407
225267594,2026-07-10T16:23:05.130057Z,TSLA,TSLA260724P00407500,407.5,2026-07-24,put,14.41,35,50435.0,411.37,14,0.5195,-0.4361,0.00941,-0.5647,0.3173,-0.0743
225267588,2026-07-10T16:23:05.123721Z,TSLA,TSLA260713P00400000,400.0,2026-07-13,put,1.22,250,30500.0,411.37,3,0.3413,-0.1754,0.020276,-0.5386,0.0963,-0.006
225267342,2026-07-10T16:23:04.556174Z,TSLA,TSLA260821C00440000,440.0,2026-08-21,call,15.45,30,46350.0,411.37,42,0.4632,0.3757,0.00587,-0.3091,0.5295,0.1601
225266395,2026-07-10T16:22:57.497807Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.1,100,71000.0,411.37,10,0.389,0.3932,0.014518,-0.5284,0.2618,0.0424
225263254,2026-07-10T16:22:12.347534Z,TSLA,TSLA260713P00415000,415.0,2026-07-13,put,7.12,99,70488.0,411.08,3,0.3357,-0.612,0.030626,-0.7669,0.1428,-0.0213
