expiry,side,strike,oi,volume,iv,gamma,customer_gex,dealer_gex,moneyness,otm
2026-07-17,call,20.0,0.0,2.0,1.0000000000000003e-05,0.0,0.0,-0.0,0.29498523745983035,False
2026-07-17,call,35.0,14.0,1.0,4.304692119140624,0.003451284533148569,222.11005910189044,-222.11005910189044,0.5162241655547031,False
2026-07-17,call,40.0,0.0,10.0,1.0000000000000003e-05,0.0,0.0,-0.0,0.5899704749196607,False
2026-07-17,call,45.0,138.0,3.0,0.500005,2.532706106884305e-12,1.6066575188061495e-06,-1.6066575188061495e-06,0.6637167842846182,False
2026-07-17,call,50.0,620.0,5.0,0.500005,1.3599220992947708e-07,0.387583381672341,-0.387583381672341,0.7374630936495759,False
2026-07-17,call,55.0,227.0,3.0,0.9589847851562499,0.008437558169517889,8804.44660398138,-8804.44660398138,0.8112094030145335,False
2026-07-17,call,60.0,246.0,2.0,0.9062509375,0.026890045429627557,30407.874899839677,-30407.874899839677,0.884955712379491,False
2026-07-17,call,65.0,219.0,14.0,0.9184578466796876,0.04926205574746851,49592.50811137434,-49592.50811137434,0.9587020217444486,False
2026-07-17,call,70.0,136.0,18.0,0.8632826171875,0.05586744613057473,34926.66784981913,-34926.66784981913,1.0324483311094061,True
2026-07-17,call,75.0,241.0,11.0,0.8735364208984374,0.03712802175009247,41131.85339869455,-41131.85339869455,1.1061946404743637,True
2026-07-17,call,76.5,34.0,1.0,0.8188494677734374,0.029580349612240046,4623.188982782333,-4623.188982782333,1.128318533283851,True
2026-07-17,call,80.0,382.0,16.0,0.90429783203125,0.01794420112961737,31509.89225749055,-31509.89225749055,1.1799409498393214,True
2026-07-17,call,82.0,25.0,20.0,1.05859845703125,0.0162030941205545,1862.0759470566934,-1862.0759470566934,1.2094394735853045,True
2026-07-17,call,83.0,8.0,5.0,1.456545686035156,0.01887202130413529,694.0133617703227,-694.0133617703227,1.2241887354582959,True
2026-07-17,call,84.0,2.0,1.0,1.4794947900390625,0.01758862024624072,161.70416074244667,-161.70416074244667,1.2389379973312875,True
2026-07-17,call,85.0,355.0,4.0,1.2128945605468748,0.013160828821284989,21476.871580785086,-21476.871580785086,1.253687259204279,True
2026-07-17,call,86.0,1.0,2.0,1.5703146484375,0.015618915122302908,71.79766025420088,-71.79766025420088,1.2684365210772706,True
2026-07-17,call,87.0,5.0,1.0,1.6084003955078123,0.014736860753185732,338.7149854152899,-338.7149854152899,1.283185782950262,True
2026-07-17,call,88.0,44.0,4.0,1.2041055419921873,0.008708485960141015,1761.3868890088277,-1761.3868890088277,1.2979350448232534,True
2026-07-17,call,89.0,30.0,4.0,1.40234673828125,0.010486018501189041,1446.0766087893871,-1446.0766087893871,1.312684306696245,True
2026-07-17,call,90.0,271.0,6.0,1.2148476757812499,0.006673460726560413,8313.422005296186,-8313.422005296186,1.3274335685692364,True
2026-07-17,call,91.0,15.0,0.0,1.6709000830078127,0.011277119022326094,777.5867470990273,-777.5867470990273,1.342182830442228,True
2026-07-17,call,92.0,26.0,2.0,1.6875015625,0.01056233309996646,1262.3873511115694,-1262.3873511115694,1.3569320923152195,True
2026-07-17,call,93.0,30.0,1.0,1.8457038964843748,0.010961399088230721,1511.634069623124,-1511.634069623124,1.3716813541882111,True
2026-07-17,call,94.0,1.0,0.0,1.7412122314453122,0.009455159888871677,43.46386109627973,-43.46386109627973,1.3864306160612025,True
2026-07-17,call,95.0,136.0,1.0,1.3925811621093749,0.00511743883964818,3199.2707555740403,-3199.2707555740403,1.4011798779341942,True
2026-07-17,call,97.0,23.0,2.0,2.0224658813476566,0.009481661032345766,1002.4707003431178,-1002.4707003431178,1.4306784016801772,True
2026-07-17,call,98.0,0.0,2.0,1.865235048828125,0.00785415176884642,0.0,-0.0,1.4454276635531687,True
2026-07-17,call,99.0,8.0,0.0,1.8544929150390623,0.007215795413468766,265.3588797958276,-265.3588797958276,1.4601769254261603,True
2026-07-17,call,100.0,500.0,1.0,1.2851598242187499,0.0017501721098501749,4022.6309428485224,-4022.6309428485224,1.4749261872991517,True
2026-07-17,call,101.0,3.0,1.0,1.7353528857421874,0.005230957368408354,72.13762870218152,-72.13762870218152,1.4896754491721431,True
2026-07-17,call,102.0,8.0,7.0,1.484377578125,0.0026936005520495827,99.05641501075992,-99.05641501075992,1.5044247110451348,True
2026-07-17,call,103.0,7.0,0.0,2.1806686108398434,0.007448740724043404,239.6847067463619,-239.6847067463619,1.5191739729181262,True
2026-07-17,call,105.0,189.0,1.0,2.160160849609375,0.006521355704643927,5665.7723451825195,-5665.7723451825195,1.5486724966641092,True
2026-07-17,call,106.0,3.0,0.0,2.000005,0.005138424193254508,70.8615479846831,-70.8615479846831,1.5634217585371009,True
2026-07-17,call,110.0,882.0,3.0,1.3515657421874998,0.00046459688939460924,1883.6677819416361,-1883.6677819416361,1.622418806029067,True
2026-07-17,call,115.0,137.0,3.0,1.873047509765625,0.0019671343740977018,1238.8365822661158,-1238.8365822661158,1.6961651153940245,True
2026-07-17,call,120.0,975.0,10.0,1.5625021874999998,0.0003462395127931989,1551.8175906368451,-1551.8175906368451,1.769911424758982,True
2026-07-17,call,125.0,338.0,5.0,2.939455776367187,0.00477815816207808,7423.977523553138,-7423.977523553138,1.8436577341239395,True
2026-07-17,call,130.0,146.0,1.0,3.0722679443359375,0.004397780661510129,2951.5207978870417,-2951.5207978870417,1.9174040434888973,True
2026-07-17,call,135.0,410.0,20.0,1.8437507812499998,0.00025018623167797916,471.5271341108866,-471.5271341108866,1.9911503528538548,True
2026-07-17,call,140.0,292.0,3.0,2.587894155273437,0.0016237967125289395,2179.585630777704,-2179.585630777704,2.0648966622188123,True
2026-07-17,call,145.0,14.0,1.0,3.432618605957031,0.0035660490928365743,229.49582022656094,-229.49582022656094,2.13864297158377,True
2026-07-17,call,150.0,73.0,1.0,3.5419933325195307,0.0033597853981482055,1127.4410028974091,-1127.4410028974091,2.2123892809487273,True
2026-07-17,call,155.0,5.0,1.0,3.6464852587890633,0.003177862730053635,73.04063913538862,-73.04063913538862,2.2861355903136853,True
2026-07-17,call,160.0,34.0,9.0,3.7285163037109372,0.0029765707505812434,465.21590450929216,-465.21590450929216,2.359881899678643,True
2026-07-17,call,165.0,501.0,1.0,3.824219189453125,0.0028334955169801584,6525.588479118609,-6525.588479118609,2.4336282090436003,True
2026-07-17,call,170.0,15.0,2.0,3.9169923950195313,0.0027065617560787774,186.62448694257205,-186.62448694257205,2.507374518408558,True
2026-07-17,call,180.0,3.0,1.0,4.1113329858398435,0.0025228115095605125,34.79088571078167,-34.79088571078167,2.654867137138473,True
2026-07-17,put,20.0,39.0,1.0,6.257814677734375,0.0010286699953421718,184.41664047577865,-184.41664047577865,0.29498523745983035,True
2026-07-17,put,22.5,0.0,2.0,1.000005,2.7342605817504603e-21,0.0,-0.0,0.3318583921423091,True
2026-07-17,put,25.0,17.0,5.0,3.2031269921874994,0.00028293958804586955,22.110678260972353,-22.110678260972353,0.3687315468247879,True
