ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
SPY260710P00490000,SPY,490.0,2026-07-10,put,0.01,1395,1395.0,745.82,3,1.4073,-0.0004,1.5e-05,-0.0225,0.001,-0.0,2026-07-07T15:39:00.716304Z,2026-07-07T15:39:02.434984Z
SPY260710P00495000,SPY,495.00000000000006,2026-07-10,put,0.01,1095,1095.0,746.09,3,1.3764,-0.0004,1.6e-05,-0.0224,0.001,-0.0,2026-07-07T15:37:35.745817Z,2026-07-07T15:38:01.811752Z
SPY260710C00500000,SPY,500.0,2026-07-10,call,251.2,1,25120.0,751.2,1,,,,,,,2026-07-09T18:41:45.698771Z,2026-07-09T18:41:45.746312Z
SPY260710P00500000,SPY,500.0,2026-07-10,put,0.01,25,25.0,747.58,9,0.7808,-0.0004,1.6e-05,-0.0074,0.0017,-0.0001,2026-07-01T18:06:27.006281Z,2026-07-01T18:06:28.318725Z
SPY260710P00505000,SPY,504.99999999999994,2026-07-10,put,0.01,1,1.0,747.35,8,0.8082,-0.0004,1.7e-05,-0.0084,0.0017,-0.0001,2026-07-02T13:30:44.225648Z,2026-07-02T13:31:02.587190Z
SPY260710C00510000,SPY,510.0,2026-07-10,call,233.32,1,23332.0,743.06,2,2.037,0.9949,0.00013,-0.4445,0.008,0.0277,2026-07-08T14:20:20.405946Z,2026-07-08T14:20:22.337488Z
SPY260710P00510000,SPY,510.0,2026-07-10,put,0.01,49,49.0,746.76,9,0.7428,-0.0004,1.8e-05,-0.0074,0.0018,-0.0001,2026-07-01T14:56:58.191822Z,2026-07-01T14:57:04.646905Z
SPY260710P00515000,SPY,515.0,2026-07-10,put,0.01,57,57.0,746.1,9,0.7234,-0.0004,1.9e-05,-0.0074,0.0018,-0.0001,2026-07-01T14:35:36.481826Z,2026-07-01T14:35:55.808601Z
SPY260710P00520000,SPY,520.0,2026-07-10,put,0.01,395,395.0,746.09,3,1.2205,-0.0004,2e-05,-0.0221,0.0011,-0.0,2026-07-07T15:37:05.077671Z,2026-07-07T15:37:31.600868Z
SPY260710C00525000,SPY,525.0,2026-07-10,call,223.0,2,44600.0,746.25,22,0.7174,0.9812,0.000337,-0.1691,0.0812,0.3069,2026-06-18T14:45:41.123704Z,2026-06-18T14:46:09.073297Z
SPY260710P00525000,SPY,525.0,2026-07-10,put,0.01,1395,1395.0,745.88,3,1.1893,-0.0005,2.1e-05,-0.0221,0.0011,-0.0,2026-07-07T15:36:09.256422Z,2026-07-07T15:36:30.815468Z
SPY260710C00530000,SPY,530.0,2026-07-10,call,218.1,2,43628.0,,22,0.7196,0.9784,0.00038,-0.1874,0.0919,0.3086,2026-06-18T15:06:37.332635Z,2026-06-18T15:06:41.458726Z
SPY260710P00530000,SPY,530.0,2026-07-10,put,0.01,995,995.0,746.22,3,1.1606,-0.0005,2.1e-05,-0.022,0.0011,-0.0,2026-07-07T15:34:33.830481Z,2026-07-07T15:34:59.765481Z
SPY260710C00535000,SPY,535.0,2026-07-10,call,202.56,2,40512.0,739.04,28,,,,,,,2026-06-12T13:41:11.944066Z,2026-06-12T13:41:23.785390Z
SPY260710P00535000,SPY,535.0,2026-07-10,put,0.01,6,6.0,746.8,8,0.6948,-0.0005,2.2e-05,-0.0082,0.0019,-0.0001,2026-07-02T14:49:51.736483Z,2026-07-02T14:50:00.911004Z
SPY260710C00540000,SPY,540.0,2026-07-10,call,206.9,1,20690.0,747.35,1,,,,,,,2026-07-09T13:30:45.041911Z,2026-07-09T13:31:04.435812Z
SPY260710P00540000,SPY,540.0,2026-07-10,put,0.01,2,2.0,748.57,3,1.1109,-0.0005,2.3e-05,-0.0219,0.0012,-0.0,2026-07-07T16:35:57.221534Z,2026-07-07T16:36:15.588770Z
SPY260710P00545000,SPY,545.0,2026-07-10,put,0.02,1,2.0,747.43,9,0.658,-0.0009,4e-05,-0.0133,0.0036,-0.0002,2026-07-01T19:21:33.118680Z,2026-07-01T19:21:39.927579Z
SPY260710P00550000,SPY,550.0,2026-07-10,put,0.01,5,9.0,746.27,8,0.6395,-0.0005,2.6e-05,-0.0081,0.002,-0.0001,2026-07-02T15:05:11.295668Z,2026-07-02T15:05:31.024833Z
SPY260710C00555000,SPY,555.0,2026-07-10,call,196.07,1,19607.0,750.79,24,,,,,,,2026-06-16T19:50:51.152751Z,2026-06-16T19:51:17.373688Z
SPY260710P00555000,SPY,555.0,2026-07-10,put,0.01,25,40.0,744.14,8,0.6163,-0.0005,2.8e-05,-0.0081,0.0021,-0.0001,2026-07-02T19:54:59.427639Z,2026-07-02T19:55:05.102605Z
SPY260710C00560000,SPY,560.0,2026-07-10,call,181.3,1,18130.0,739.05,17,0.7276,0.9676,0.000615,-0.284,0.1139,0.2486,2026-06-23T14:22:28.826723Z,2026-06-23T14:22:59.148758Z
SPY260710P00560000,SPY,560.0,2026-07-10,put,0.01,1,1.0,741.23,2,1.1803,-0.0006,3.1e-05,-0.0323,0.0011,-0.0,2026-07-08T16:01:52.243175Z,2026-07-08T16:01:53.431692Z
SPY260710P00565000,SPY,565.0,2026-07-10,put,0.02,70,184.0,743.31,10,0.5482,-0.001,5.2e-05,-0.0117,0.0043,-0.0002,2026-06-30T13:53:34.118605Z,2026-06-30T13:53:55.264940Z
SPY260710P00570000,SPY,570.0,2026-07-10,put,0.02,12,30.0,746.35,10,0.5393,-0.0011,5.3e-05,-0.0117,0.0044,-0.0002,2026-06-30T17:49:04.143138Z,2026-06-30T17:49:31.766213Z
SPY260710C00575000,SPY,575.0,2026-07-10,call,170.86,1,17086.0,745.73,9,,,,,,,2026-07-01T20:09:01.273455Z,2026-07-01T20:09:07.736098Z
SPY260710P00575000,SPY,575.0,2026-07-10,put,0.01,2,3.0,743.09,8,0.544,-0.0006,3.6e-05,-0.008,0.0024,-0.0001,2026-07-02T19:49:55.103080Z,2026-07-02T19:49:57.537584Z
SPY260710P00580000,SPY,580.0,2026-07-10,put,0.01,13,13.0,748.92,3,0.8837,-0.0006,3.6e-05,-0.0213,0.0015,-0.0,2026-07-07T16:29:31.414602Z,2026-07-07T16:29:41.156250Z
SPY260710P00585000,SPY,585.0,2026-07-10,put,0.01,101,101.0,751.3,4,0.7503,-0.0006,3.7e-05,-0.016,0.0017,-0.0001,2026-07-06T18:43:30.137749Z,2026-07-06T18:43:40.609294Z
SPY260710C00590000,SPY,590.0,2026-07-10,call,144.33,4,57732.0,733.12,14,0.5501,0.9808,0.000579,-0.1743,0.0657,0.2204,2026-06-26T14:51:53.215023Z,2026-06-26T14:52:00.614978Z
SPY260710P00590000,SPY,590.0,2026-07-10,put,0.01,157,157.0,750.64,4,0.7241,-0.0006,3.9e-05,-0.0159,0.0018,-0.0001,2026-07-06T16:40:25.399839Z,2026-07-06T16:40:33.059579Z
SPY260710C00595000,SPY,595.0,2026-07-10,call,140.09,50,700450.0,733.55,14,0.5742,0.9726,0.000752,-0.2281,0.0892,0.2199,2026-06-26T16:29:18.475564Z,2026-06-26T16:29:36.378379Z
SPY260710P00595000,SPY,595.0,2026-07-10,put,0.01,4,4.0,743.12,2,0.9507,-0.0007,4.6e-05,-0.0315,0.0013,-0.0,2026-07-08T14:33:03.548588Z,2026-07-08T14:33:08.525282Z
SPY260710C00600000,SPY,600.0,2026-07-10,call,145.1,4,57420.0,744.86,2,1.2007,0.9934,0.000278,-0.3521,0.0102,0.0326,2026-07-08T18:37:13.289352Z,2026-07-08T18:37:34.748700Z
SPY260710P00600000,SPY,600.0,2026-07-10,put,0.01,130,130.0,748.04,1,1.3334,-0.0007,4.6e-05,-0.063,0.0009,-0.0,2026-07-09T13:50:37.014602Z,2026-07-09T13:50:55.152715Z
SPY260710C00605000,SPY,605.0,2026-07-10,call,143.99,1,14399.0,748.76,4,0.7273,0.9976,0.000123,-0.0978,0.0055,0.0661,2026-07-06T14:04:12.304956Z,2026-07-06T14:04:41.838276Z
SPY260710P00605000,SPY,605.0,2026-07-10,put,0.01,11,11.0,750.68,4,0.6538,-0.0007,4.8e-05,-0.0157,0.0019,-0.0001,2026-07-06T16:41:40.432971Z,2026-07-06T16:42:07.093068Z
SPY260710C00610000,SPY,610.0,2026-07-10,call,132.95,1,13295.0,742.44,8,0.5404,0.9936,0.000292,-0.1126,0.019,0.1325,2026-07-02T19:32:46.193759Z,2026-07-02T19:33:07.685769Z
SPY260710P00610000,SPY,610.0,2026-07-10,put,0.01,1,1.0,747.87,1,1.2391,-0.0007,5.3e-05,-0.0624,0.001,-0.0,2026-07-09T14:39:30.953484Z,2026-07-09T14:39:48.329233Z
SPY260710C00615000,SPY,615.0,2026-07-10,call,128.0,1,12800.0,742.74,8,,,,,,,2026-07-02T19:33:44.477720Z,2026-07-02T19:34:08.808422Z
SPY260710P00615000,SPY,615.0,2026-07-10,put,0.01,22,32.0,752.13,4,0.613,-0.0008,5.4e-05,-0.0156,0.002,-0.0001,2026-07-06T19:33:54.167276Z,2026-07-06T19:33:55.420864Z
SPY260710C00620000,SPY,620.0,2026-07-10,call,128.73,1,12873.0,749.23,8,,,,,,,2026-07-02T14:28:10.016924Z,2026-07-02T14:28:19.830268Z
SPY260710P00620000,SPY,620.0,2026-07-10,put,0.01,9,9.0,745.04,2,0.7966,-0.0008,6.4e-05,-0.0308,0.0015,-0.0,2026-07-08T18:41:53.383191Z,2026-07-08T18:42:08.961914Z
SPY260710C00625000,SPY,625.0,2026-07-10,call,124.29,31,384351.0,749.27,1,1.2823,0.9968,0.000192,-0.2932,0.0038,0.0171,2026-07-09T15:07:39.143627Z,2026-07-09T15:07:57.027364Z
SPY260710P00625000,SPY,625.0,2026-07-10,put,0.01,1,1.0,740.71,2,0.7412,-0.0009,7.4e-05,-0.0305,0.0016,-0.0,2026-07-08T15:18:58.250119Z,2026-07-08T15:19:07.872039Z
SPY260710C00630000,SPY,630.0,2026-07-10,call,118.76,1,11876.0,747.33,10,0.5747,0.9676,0.001009,-0.3039,0.0888,0.1656,2026-06-30T19:55:45.166939Z,2026-06-30T19:55:53.241072Z
SPY260710P00630000,SPY,630.0,2026-07-10,put,0.01,20,20.0,741.64,2,0.714,-0.0009,7.9e-05,-0.0303,0.0017,-0.0,2026-07-08T14:53:21.844619Z,2026-07-08T14:53:36.212519Z
SPY260710C00635000,SPY,635.0,2026-07-10,call,112.58,1,11258.0,746.52,9,0.5369,0.9753,0.000909,-0.2501,0.0671,0.1518,2026-07-01T19:43:03.767803Z,2026-07-01T19:43:06.527715Z
SPY260710P00635000,SPY,635.0,2026-07-10,put,0.01,26,26.0,747.23,3,0.5816,-0.0009,7.8e-05,-0.0202,0.0021,-0.0001,2026-07-07T14:19:54.334655Z,2026-07-07T14:20:05.010595Z
SPY260710C00640000,SPY,640.0,2026-07-10,call,102.85,1,10285.0,743.25,2,,,,,,,2026-07-08T13:31:29.298268Z,2026-07-08T13:31:56.463728Z
SPY260710P00640000,SPY,640.0,2026-07-10,put,0.01,15,15.0,740.695,2,0.645,-0.001,9.6e-05,-0.0299,0.0019,-0.0,2026-07-08T15:23:54.486712Z,2026-07-08T15:24:13.813938Z
SPY260710C00645000,SPY,645.0,2026-07-10,call,100.66,1,10066.0,745.01,8,0.4457,0.9868,0.000678,-0.1544,0.0368,0.1391,2026-07-02T15:19:31.723665Z,2026-07-02T15:20:03.258703Z
SPY260710P00645000,SPY,645.0,2026-07-10,put,0.01,50,50.0,745.5,2,0.6393,-0.001,9.6e-05,-0.0299,0.0019,-0.0,2026-07-08T20:11:42.133615Z,2026-07-08T20:11:48.076103Z
SPY260710C00650000,SPY,650.0,2026-07-10,call,101.27,76,771063.0,751.13,1,1.1143,0.9939,0.00039,-0.4274,0.0067,0.0177,2026-07-09T19:57:04.313757Z,2026-07-09T19:57:19.996676Z
SPY260710P00650000,SPY,650.0,2026-07-10,put,0.01,85,86.0,745.55,2,0.6081,-0.0011,0.000106,-0.0297,0.002,-0.0,2026-07-08T17:37:36.225177Z,2026-07-08T17:37:52.917232Z
SPY260710C00651000,SPY,651.0,2026-07-10,call,100.27,74,743519.0,751.13,1,1.1035,0.9939,0.000397,-0.4264,0.0068,0.0177,2026-07-09T19:57:04.315082Z,2026-07-09T19:57:19.996676Z
SPY260710P00651000,SPY,651.0,2026-07-10,put,0.01,16,16.0,744.83,2,0.598,-0.0011,0.000109,-0.0296,0.002,-0.0,2026-07-08T18:29:41.289551Z,2026-07-08T18:29:59.901867Z
SPY260710C00652000,SPY,652.0,2026-07-10,call,99.43,48,477147.0,751.4,1,1.217,0.9878,0.000663,-0.8108,0.0125,0.0176,2026-07-09T19:59:15.852213Z,2026-07-09T19:59:22.211460Z
SPY260710P00652000,SPY,652.0,2026-07-10,put,0.01,260,260.0,744.64,2,0.5906,-0.0011,0.000112,-0.0296,0.002,-0.0,2026-07-08T18:43:40.152487Z,2026-07-08T18:44:11.339553Z
SPY260710C00653000,SPY,653.0,2026-07-10,call,98.43,57,558644.0,751.4,1,1.2054,0.9877,0.000674,-0.8091,0.0125,0.0176,2026-07-09T19:59:15.852703Z,2026-07-09T19:59:22.211460Z
SPY260710P00653000,SPY,653.0,2026-07-10,put,0.01,150,150.0,744.82,2,0.5853,-0.0011,0.000114,-0.0295,0.002,-0.0,2026-07-08T19:16:29.113984Z,2026-07-08T19:16:34.902367Z
SPY260710C00654000,SPY,654.0,2026-07-10,call,94.35,9,84990.0,748.42,1,1.1057,0.9908,0.000571,-0.5892,0.0097,0.0177,2026-07-09T14:43:48.436247Z,2026-07-09T14:43:53.175790Z
SPY260710P00654000,SPY,654.0,2026-07-10,put,0.01,1,1.0,743.89,2,0.574,-0.0011,0.000118,-0.0295,0.0021,-0.0,2026-07-08T13:50:18.987986Z,2026-07-08T13:50:36.844979Z
SPY260710C00655000,SPY,655.0,2026-07-10,call,93.19,3,27841.0,748.17,1,1.0834,0.99,0.00063,-0.6169,0.0104,0.0177,2026-07-09T14:57:21.207001Z,2026-07-09T14:57:44.137684Z
SPY260710P00655000,SPY,655.0,2026-07-10,put,0.01,972,1162.0,745.26,2,0.5752,-0.0011,0.000117,-0.0295,0.0021,-0.0,2026-07-08T19:38:48.256747Z,2026-07-08T19:38:53.868531Z
SPY260710C00656000,SPY,656.0,2026-07-10,call,92.28,2,18268.0,748.17,1,0.9743,0.9954,0.000351,-0.3096,0.0052,0.0179,2026-07-09T14:57:21.208527Z,2026-07-09T14:57:44.137684Z
SPY260710P00656000,SPY,656.0,2026-07-10,put,0.01,3,3.0,749.18,1,0.8341,-0.0011,0.000111,-0.0593,0.0014,-0.0,2026-07-09T13:56:35.105544Z,2026-07-09T13:56:35.591861Z
SPY260710P00657000,SPY,657.0,2026-07-10,put,0.01,1662,1662.0,745.26,2,0.5627,-0.0011,0.000122,-0.0294,0.0021,-0.0,2026-07-08T19:38:43.509085Z,2026-07-08T19:38:53.868531Z
SPY260710C00658000,SPY,658.0,2026-07-10,call,91.69,2,18165.0,749.62,1,0.8522,0.9984,0.000155,-0.1411,0.002,0.018,2026-07-09T15:34:44.727562Z,2026-07-09T15:34:55.997587Z
SPY260710P00658000,SPY,658.0,2026-07-10,put,0.01,40,40.0,743.12,2,0.5448,-0.0012,0.000131,-0.0292,0.0022,-0.0,2026-07-08T14:33:25.741425Z,2026-07-08T14:33:38.961098Z
SPY260710C00659000,SPY,659.0,2026-07-10,call,90.78,2,17983.0,749.62,1,1.0297,0.9922,0.000529,-0.486,0.0084,0.0179,2026-07-09T15:34:44.728882Z,2026-07-09T15:34:55.997587Z
SPY260710P00659000,SPY,659.0,2026-07-10,put,0.01,2,3.0,744.99,2,0.5488,-0.0012,0.000128,-0.0293,0.0021,-0.0,2026-07-08T18:27:09.241011Z,2026-07-08T18:27:28.476482Z
SPY260710C00660000,SPY,660.0,2026-07-10,call,90.05,3,26773.0,750.04,1,,,,,,,2026-07-09T15:55:55.334473Z,2026-07-09T15:56:18.496594Z
SPY260710P00660000,SPY,660.0,2026-07-10,put,0.01,1,1.0,751.6,1,0.8174,-0.0011,0.000115,-0.0591,0.0014,-0.0,2026-07-09T17:26:57.316725Z,2026-07-09T17:27:18.015533Z
SPY260710C00661000,SPY,661.0,2026-07-10,call,88.01,2,17586.0,748.96,1,0.5349,0.9987,0.000135,-0.0843,0.0022,0.0362,2026-07-09T13:55:54.411717Z,2026-07-09T13:56:04.542979Z
SPY260710P00661000,SPY,661.0,2026-07-10,put,0.01,11,11.0,751.19,4,0.4035,-0.0011,0.000117,-0.0147,0.0029,-0.0001,2026-07-06T20:04:44.794304Z,2026-07-06T20:04:50.641148Z
SPY260710C00662000,SPY,662.0,2026-07-10,call,88.06,12,104493.0,750.03,1,0.8559,0.9975,0.00023,-0.1843,0.003,0.0181,2026-07-09T16:01:14.872290Z,2026-07-09T16:01:22.258932Z
SPY260710P00662000,SPY,662.0,2026-07-10,put,0.01,1,1.0,745.12,2,0.5308,-0.0012,0.000136,-0.0291,0.0022,-0.0,2026-07-08T18:29:14.177830Z,2026-07-08T18:29:29.650589Z
SPY260710C00663000,SPY,663.0,2026-07-10,call,87.15,12,103404.0,750.03,1,0.9357,0.9945,0.000426,-0.3422,0.0061,0.018,2026-07-09T16:01:14.876694Z,2026-07-09T16:01:22.258932Z
SPY260710P00663000,SPY,663.0,2026-07-10,put,0.02,15,30.0,748.02,3,0.4698,-0.0021,0.000209,-0.0353,0.0045,-0.0001,2026-07-07T16:18:46.252789Z,2026-07-07T16:19:03.440418Z
SPY260710C00664000,SPY,664.0,2026-07-10,call,85.94,31,265493.0,749.85,1,0.8639,0.9966,0.000296,-0.2253,0.0039,0.0181,2026-07-09T15:58:44.231607Z,2026-07-09T15:58:50.692862Z
SPY260710P00664000,SPY,664.0,2026-07-10,put,0.01,1,1.0,740.25,2,0.4915,-0.0013,0.000159,-0.0288,0.0024,-0.0001,2026-07-08T15:24:38.991648Z,2026-07-08T15:24:44.428714Z
SPY260710C00665000,SPY,665.0,2026-07-10,call,86.31,33,279711.0,751.13,1,1.0003,0.9907,0.000635,-0.5457,0.0098,0.018,2026-07-09T18:54:53.217868Z,2026-07-09T18:54:57.606928Z
SPY260710P00665000,SPY,665.0,2026-07-10,put,0.01,198,198.0,745.12,2,0.5121,-0.0012,0.000146,-0.029,0.0023,-0.0001,2026-07-08T19:50:53.620623Z,2026-07-08T19:51:02.888524Z
SPY260710C00666000,SPY,666.0,2026-07-10,call,83.7,9,73906.0,749.78,1,0.8138,0.9974,0.000248,-0.1816,0.0031,0.0182,2026-07-09T15:23:30.453585Z,2026-07-09T15:23:43.011494Z
SPY260710P00666000,SPY,666.0,2026-07-10,put,0.01,530,810.0,744.9,2,0.5047,-0.0013,0.00015,-0.0289,0.0023,-0.0001,2026-07-08T19:49:55.632477Z,2026-07-08T19:50:01.946766Z
SPY260710C00667000,SPY,667.0,2026-07-10,call,82.79,5,41131.0,749.78,1,0.9537,0.991,0.000649,-0.5092,0.0095,0.0181,2026-07-09T15:23:30.454105Z,2026-07-09T15:23:43.011494Z
SPY260710P00667000,SPY,667.0,2026-07-10,put,0.03,340,570.0,741.5,2,0.532,-0.0033,0.000345,-0.0732,0.0055,-0.0001,2026-07-08T16:07:40.219801Z,2026-07-08T16:07:59.477979Z
SPY260710C00668000,SPY,668.0,2026-07-10,call,82.07,5,40669.0,749.8,1,1.0275,0.9852,0.000926,-0.8076,0.0147,0.018,2026-07-09T16:00:31.715749Z,2026-07-09T16:00:51.911016Z
SPY260710P00668000,SPY,668.0,2026-07-10,put,0.02,2,4.0,750.68,4,0.3948,-0.0022,0.00022,-0.0263,0.0054,-0.0002,2026-07-06T16:41:44.557299Z,2026-07-06T16:42:07.093068Z
SPY260710C00669000,SPY,669.0,2026-07-10,call,81.16,5,40215.0,749.8,1,1.0699,0.9805,0.001125,-1.0465,0.0185,0.0179,2026-07-09T16:00:31.716986Z,2026-07-09T16:00:51.911016Z
SPY260710P00669000,SPY,669.0,2026-07-10,put,0.01,198,198.0,745.12,2,0.4873,-0.0013,0.00016,-0.0288,0.0024,-0.0001,2026-07-08T19:50:52.484039Z,2026-07-08T19:51:02.888524Z
SPY260710C00670000,SPY,670.0,2026-07-10,call,81.82,29,229206.0,751.69,1,0.8926,0.9935,0.000515,-0.3728,0.0071,0.0182,2026-07-09T18:19:40.053351Z,2026-07-09T18:20:00.135539Z
SPY260710P00670000,SPY,670.0,2026-07-10,put,0.01,56,59.0,745.25,2,0.4818,-0.0013,0.000163,-0.0287,0.0024,-0.0001,2026-07-08T19:09:39.797413Z,2026-07-08T19:10:00.540342Z
SPY260710C00671000,SPY,671.0,2026-07-10,call,78.97,28,218464.0,749.86,1,0.8348,0.9948,0.000452,-0.2981,0.0058,0.0183,2026-07-09T15:40:58.285326Z,2026-07-09T15:41:00.182988Z
SPY260710P00671000,SPY,671.0,2026-07-10,put,0.01,1,1.0,743.19,2,0.4642,-0.0014,0.000176,-0.0286,0.0025,-0.0001,2026-07-08T16:30:56.553092Z,2026-07-08T16:31:22.675511Z
SPY260710C00672000,SPY,672.0,2026-07-10,call,77.96,11,85199.0,749.8,1,0.8905,0.9912,0.00068,-0.4706,0.0093,0.0182,2026-07-09T16:00:30.895927Z,2026-07-09T16:00:51.911016Z
SPY260710P00672000,SPY,672.0,2026-07-10,put,0.01,590,930.0,743.12,2,0.4577,-0.0014,0.000181,-0.0285,0.0025,-0.0001,2026-07-08T14:33:16.541689Z,2026-07-08T14:33:38.961098Z
SPY260710C00673000,SPY,673.0,2026-07-10,call,77.05,11,84200.0,749.8,1,0.956,0.9856,0.000974,-0.741,0.0143,0.0181,2026-07-09T16:00:30.897208Z,2026-07-09T16:00:51.911016Z
SPY260710P00673000,SPY,673.0,2026-07-10,put,0.01,658,1479.0,745.36,2,0.4639,-0.0014,0.000175,-0.0286,0.0025,-0.0001,2026-07-08T19:53:50.480492Z,2026-07-08T19:54:05.609199Z
SPY260710C00674000,SPY,674.0,2026-07-10,call,77.32,34,261637.0,751.13,1,0.9107,0.9892,0.000794,-0.5644,0.0112,0.0182,2026-07-09T19:56:59.353548Z,2026-07-09T19:57:19.996676Z
SPY260710P00674000,SPY,674.0,2026-07-10,put,0.01,3,3.0,747.73,1,0.6653,-0.0013,0.00017,-0.0574,0.0017,-0.0,2026-07-09T14:50:16.235819Z,2026-07-09T14:50:34.532582Z
SPY260710C00675000,SPY,675.0,2026-07-10,call,76.32,37,281443.0,751.13,1,0.8997,0.9891,0.000811,-0.5629,0.0113,0.0183,2026-07-09T19:56:59.354957Z,2026-07-09T19:57:19.996676Z
SPY260710P00675000,SPY,675.0,2026-07-10,put,0.01,4,4.0,746.29,1,0.6453,-0.0014,0.00018,-0.0571,0.0018,-0.0,2026-07-09T13:33:58.549483Z,2026-07-09T13:34:16.006209Z
SPY260710C00676000,SPY,676.0,2026-07-10,call,68.19,1,6819.0,744.33,2,,,,,,,2026-07-08T14:10:47.395028Z,2026-07-08T14:11:09.014513Z
SPY260710P00676000,SPY,676.0,2026-07-10,put,0.03,1,3.0,740.25,2,0.4633,-0.0038,0.000445,-0.0715,0.0062,-0.0002,2026-07-08T15:24:48.328185Z,2026-07-08T15:25:15.503563Z
SPY260710C00677000,SPY,677.0,2026-07-10,call,66.76,4,26704.0,741.86,28,0.1718,0.9761,0.001535,-0.0894,0.1114,0.5043,2026-06-12T19:27:08.167850Z,2026-06-12T19:27:11.981122Z
SPY260710P00677000,SPY,677.0,2026-07-10,put,0.01,1,1.0,746.47,1,0.6293,-0.0014,0.000189,-0.0569,0.0018,-0.0,2026-07-09T14:25:12.762566Z,2026-07-09T14:25:25.435179Z
SPY260710C00678000,SPY,678.0,2026-07-10,call,79.33,8,63470.0,756.03,25,,,,,,,2026-06-15T17:27:06.306188Z,2026-06-15T17:27:26.453473Z
SPY260710P00678000,SPY,678.0,2026-07-10,put,0.03,171,513.0,750.88,4,0.3641,-0.0034,0.000357,-0.0364,0.008,-0.0003,2026-07-06T17:21:56.198094Z,2026-07-06T17:22:10.026955Z
SPY260710C00679000,SPY,679.0,2026-07-10,call,70.93,1,7093.0,748.96,9,0.3376,0.9704,0.001679,-0.202,0.0784,0.1617,2026-07-01T15:23:03.232506Z,2026-07-01T15:23:20.510280Z
SPY260710P00679000,SPY,679.0,2026-07-10,put,0.02,82,164.0,744.16,2,0.4482,-0.0027,0.000335,-0.0509,0.0046,-0.0001,2026-07-08T17:03:21.403136Z,2026-07-08T17:03:26.151510Z
SPY260710C00680000,SPY,680.0,2026-07-10,call,71.93,10,71930.0,751.66,1,0.9075,0.9836,0.001144,-0.7852,0.0161,0.0183,2026-07-09T17:35:25.352774Z,2026-07-09T17:35:53.101969Z
SPY260710P00680000,SPY,680.0,2026-07-10,put,0.01,2,2.0,751.77,1,0.6445,-0.0014,0.000178,-0.0572,0.0018,-0.0,2026-07-09T17:31:20.578737Z,2026-07-09T17:31:50.760088Z
SPY260710C00681000,SPY,681.0,2026-07-10,call,68.2,1,6820.0,749.22,1,0.4691,0.9859,0.00112,-0.2447,0.0241,0.0551,2026-07-09T15:08:36.722267Z,2026-07-09T15:08:57.967871Z
SPY260710P00681000,SPY,681.0,2026-07-10,put,0.1,1,10.0,743.42,8,0.2596,-0.0102,0.000948,-0.0477,0.0298,-0.0017,2026-07-02T16:25:27.563583Z,2026-07-02T16:25:41.685215Z
SPY260710C00682000,SPY,682.0,2026-07-10,call,62.93,1,6293.0,745.04,8,,,,,,,2026-07-02T20:10:24.585404Z,2026-07-02T20:10:26.760937Z
SPY260710P00682000,SPY,682.0,2026-07-10,put,0.02,63,154.0,745.17,2,0.4346,-0.0028,0.000354,-0.0506,0.0047,-0.0001,2026-07-08T19:22:03.125420Z,2026-07-08T19:22:08.366988Z
SPY260710C00683000,SPY,683.0,2026-07-10,call,61.98,6,37188.0,743.72,10,0.308,0.9564,0.002423,-0.2289,0.1131,0.1779,2026-06-30T14:19:05.224007Z,2026-06-30T14:19:23.405248Z
SPY260710P00683000,SPY,683.0,2026-07-10,put,0.02,11,32.0,748.87,3,0.3676,-0.0027,0.000329,-0.0339,0.0056,-0.0002,2026-07-07T16:53:41.784400Z,2026-07-07T16:54:00.905943Z
SPY260710C00684000,SPY,684.0,2026-07-10,call,67.12,3,20136.0,750.55,8,0.2757,0.9893,0.000898,-0.1095,0.0306,0.148,2026-07-02T13:50:53.554105Z,2026-07-02T13:51:24.269959Z
SPY260710P00684000,SPY,684.0,2026-07-10,put,0.03,12,46.0,748.96,3,0.3779,-0.0038,0.000437,-0.0477,0.0076,-0.0002,2026-07-07T17:27:04.247891Z,2026-07-07T17:27:27.848986Z
SPY260710C00685000,SPY,685.0,2026-07-10,call,64.65,2,12864.0,749.22,1,0.9013,0.9728,0.00177,-1.1616,0.0245,0.0182,2026-07-09T15:08:00.324474Z,2026-07-09T15:08:27.662915Z
SPY260710P00685000,SPY,685.0,2026-07-10,put,0.01,3,3.0,746.42,1,0.5593,-0.0016,0.000235,-0.0559,0.002,-0.0,2026-07-09T14:23:17.605600Z,2026-07-09T14:23:22.037333Z
SPY260710C00686000,SPY,686.0,2026-07-10,call,67.49,2,13498.0,751.99,24,0.1609,0.9884,0.000917,-0.0752,0.0548,0.4443,2026-06-16T18:12:38.705990Z,2026-06-16T18:12:40.027853Z
SPY260710P00686000,SPY,686.0,2026-07-10,put,0.04,248,754.0,743.25,2,0.4273,-0.0053,0.000648,-0.0892,0.0084,-0.0002,2026-07-08T16:29:10.528811Z,2026-07-08T16:29:21.494848Z
SPY260710C00687000,SPY,687.0,2026-07-10,call,64.4,2,12880.0,751.32,1,0.6253,0.997,0.000366,-0.1685,0.0035,0.0188,2026-07-09T19:44:50.627293Z,2026-07-09T19:45:08.674584Z
