expiry,side,strike,oi,volume,iv,gamma,customer_gex,dealer_gex,moneyness,otm
2026-07-13,call,747.5,3.0,0.0,1.08203583984375,6.088280271080048e-07,1.7516502268523626,-1.7516502268523626,0.7633003260672224,False
2026-07-13,call,750.0,1.0,2.0,1.5332054589843749,4.7077286291363565e-05,45.14845765974779,-45.14845765974779,0.7658531699671128,False
2026-07-13,call,770.0,2.0,1.0,1.3408236083984373,4.1385866682855655e-05,79.38044848543692,-79.38044848543692,0.7862759211662358,False
2026-07-13,call,790.0,1.0,0.0,1.2172890698242185,5.362451598341576e-05,51.427437308464086,-51.427437308464086,0.8066986723653589,False
2026-07-13,call,800.0,12.0,34.0,1.3317904504394527,0.00016119819859581705,1855.123933632343,-1855.123933632343,0.8169100479649203,False
2026-07-13,call,840.0,0.0,1.0,1.023930661621094,0.00023472927390413378,0.0,-0.0,0.8577555503631663,False
2026-07-13,call,850.0,16.0,37.0,1.0642136633300785,0.0004557467047226431,6993.185010501201,-6993.185010501201,0.8679669259627278,False
2026-07-13,call,855.0,17.0,1.0,0.9487309814453124,0.0003419285995801342,5574.6274262574525,-5574.6274262574525,0.8730726137625086,False
2026-07-13,call,860.0,4.0,1.0,0.9359137268066406,0.0004146970990517195,1590.8252911843445,-1590.8252911843445,0.8781783015622894,False
2026-07-13,call,865.0,1.0,2.0,0.7883321948242188,0.00021993929967589773,210.92804920137286,-210.92804920137286,0.8832839893620701,False
2026-07-13,call,875.0,12.0,1.0,0.8581557153320312,0.0006156397426405195,7084.992456592627,-7084.992456592627,0.8934953649616316,False
2026-07-13,call,880.0,9.0,2.0,0.8157977404785155,0.0006537541668893904,5642.7197028546025,-5642.7197028546025,0.8986010527614123,False
2026-07-13,call,890.0,30.0,8.0,0.8298356860351561,0.0011445602348468527,32929.97539122855,-32929.97539122855,0.9088124283609739,False
2026-07-13,call,895.0,11.0,5.0,0.7789328747558593,0.001208938238322257,12753.468027270554,-12753.468027270554,0.9139181161607546,False
2026-07-13,call,900.0,82.0,49.0,0.8053608331298827,0.0016571090384372834,130315.60862084125,-130315.60862084125,0.9190238039605354,False
2026-07-13,call,905.0,37.0,4.0,0.7974873767089843,0.0020021725155826993,71045.19614936976,-71045.19614936976,0.9241294917603161,False
2026-07-13,call,910.0,59.0,51.0,0.8085956640624999,0.002485232890765864,140621.13613954047,-140621.13613954047,0.9292351795600969,False
2026-07-13,call,915.0,113.0,16.0,0.7655663092041016,0.0027784393750719554,301100.0770763336,-301100.0770763336,0.9343408673598776,False
2026-07-13,call,920.0,190.0,18.0,0.7692894165039064,0.003342898700311258,609127.6524430458,-609127.6524430458,0.9394465551596584,False
2026-07-13,call,925.0,385.0,32.0,0.75586181640625,0.0038910609321895946,1436680.7059472578,-1436680.7059472578,0.9445522429594392,False
2026-07-13,call,930.0,112.0,106.0,0.7656273437500001,0.004554816539710899,489238.25657350186,-489238.25657350186,0.9496579307592199,False
2026-07-13,call,935.0,97.0,27.0,0.7490869818115236,0.00519705722252921,483460.2041821618,-483460.2041821618,0.9547636185590006,False
2026-07-13,call,940.0,538.0,102.0,0.7428004235839842,0.0058900943117009144,3039037.244731415,-3039037.244731415,0.9598693063587814,False
2026-07-13,call,945.0,130.0,118.0,0.7384059362792967,0.0065914871328283985,821785.0932534123,-821785.0932534123,0.9649749941585621,False
2026-07-13,call,950.0,287.0,515.0,0.7363917962646485,0.0072677260517765305,2000377.4200458347,-2000377.4200458347,0.9700806819583428,False
2026-07-13,call,955.0,90.0,109.0,0.72851833984375,0.007939514329028036,685279.8223629951,-685279.8223629951,0.9751863697581237,False
2026-07-13,call,960.0,155.0,258.0,0.7226590234375,0.008547944598699533,1270646.9404922666,-1270646.9404922666,0.9802920575579044,False
2026-07-13,call,965.0,65.0,1055.0,0.711916943359375,0.009132909064517202,569316.7851211972,-569316.7851211972,0.9853977453576852,False
2026-07-13,call,970.0,490.0,1497.0,0.707888663330078,0.009545639056733942,4485724.395396012,-4485724.395396012,0.9905034331574659,False
2026-07-13,call,975.0,151.0,994.0,0.7058134887695313,0.009801374689241998,1419369.3974052998,-1419369.3974052998,0.9956091209572466,False
2026-07-13,call,980.0,575.0,1401.0,0.705630385131836,0.009883691199971897,5450276.196226798,-5450276.196226798,1.0007148087570275,True
2026-07-13,call,985.0,81.0,622.0,0.6981231359863282,0.009916040147910145,770290.9465927582,-770290.9465927582,1.005820496556808,True
2026-07-13,call,990.0,552.0,1938.0,0.6896088168334963,0.009803100579013367,5189601.786198965,-5189601.786198965,1.0109261843565889,True
2026-07-13,call,995.0,88.0,904.0,0.6929351995849609,0.009389471575665134,792419.8059903908,-792419.8059903908,1.0160318721563697,True
2026-07-13,call,1000.0,1527.0,5687.0,0.6874420904541017,0.00894936262581125,13105772.992101198,-13105772.992101198,1.0211375599561505,True
2026-07-13,call,1005.0,522.0,608.0,0.6870148486328126,0.00834799662902979,4179114.461882553,-4179114.461882553,1.0262432477559311,True
2026-07-13,call,1010.0,668.0,1161.0,0.6820100158691409,0.007690451038030449,4926741.456985174,-4926741.456985174,1.031348935555712,True
2026-07-13,call,1015.0,274.0,422.0,0.687625194091797,0.006938465061243463,1823246.8282912131,-1823246.8282912131,1.0364546233554928,True
2026-07-13,call,1020.0,573.0,5515.0,0.6867096759033204,0.006190075589916981,3401590.8339467435,-3401590.8339467435,1.0415603111552734,True
2026-07-13,call,1025.0,293.0,840.0,0.6793244958496094,0.005424288959300046,1524199.9234401486,-1524199.9234401486,1.0466659989550542,True
2026-07-13,call,1030.0,179.0,1563.0,0.6848786395263673,0.004710348095924803,808607.0657451678,-808607.0657451678,1.051771686754835,True
2026-07-13,call,1035.0,75.0,205.0,0.6835969140625001,0.004016469966111709,288893.17730264424,-288893.17730264424,1.0568773745546156,True
2026-07-13,call,1040.0,309.0,1294.0,0.6907989904785157,0.003425885876567313,1015226.3218573428,-1015226.3218573428,1.0619830623543964,True
2026-07-13,call,1045.0,168.0,164.0,0.6781648394775392,0.002771284792020557,446500.4885365326,-446500.4885365326,1.0670887501541773,True
2026-07-13,call,1050.0,1481.0,4326.0,0.6833527758789064,0.0022995335541945794,3266076.1612001946,-3266076.1612001946,1.0721944379539579,True
2026-07-13,call,1055.0,81.0,240.0,0.6865265722656251,0.0018805504561346597,146083.6149676848,-146083.6149676848,1.0773001257537387,True
2026-07-13,call,1060.0,586.0,543.0,0.6889679541015626,0.0015193672904173735,853870.2584275532,-853870.2584275532,1.0824058135535195,True
2026-07-13,call,1065.0,153.0,211.0,0.697390721435547,0.0012507322688732252,183521.6409441839,-183521.6409441839,1.0875115013533,True
2026-07-13,call,1070.0,405.0,662.0,0.6969024450683594,0.0009802459346695159,380733.9208229306,-380733.9208229306,1.092617189153081,True
2026-07-13,call,1075.0,59.0,557.0,0.7047148669433594,0.0007971618572152922,45105.55387594916,-45105.55387594916,1.0977228769528617,True
2026-07-13,call,1080.0,858.0,471.0,0.7074003869628906,0.0006259664420670296,515074.2483402323,-515074.2483402323,1.1028285647526423,True
2026-07-13,call,1085.0,84.0,170.0,0.70898728515625,0.00048399764238092147,38990.07139140834,-38990.07139140834,1.1079342525524232,True
2026-07-13,call,1090.0,31.0,842.0,0.7155790161132812,0.00038586897206252616,11471.83918006999,-11471.83918006999,1.113039940352204,True
2026-07-13,call,1095.0,21.0,206.0,0.7155790161132812,0.00029039452277330926,5848.428888468692,-5848.428888468692,1.1181456281519848,True
2026-07-13,call,1100.0,1619.0,6158.0,0.7087431469726562,0.0002025597696499801,314507.8874051722,-314507.8874051722,1.1232513159517654,True
2026-07-13,call,1105.0,63.0,135.0,0.7365748999023438,0.00019571505774833135,11824.86763227131,-11824.86763227131,1.1283570037515462,True
2026-07-13,call,1110.0,35.0,278.0,0.7172879833984375,0.00011843719898623033,3975.4625845170453,-3975.4625845170453,1.133462691551327,True
2026-07-13,call,1115.0,34.0,211.0,0.7629418237304688,0.00014051188594330516,4581.666547089366,-4581.666547089366,1.1385683793511077,True
2026-07-13,call,1120.0,93.0,272.0,0.7246121289062499,6.728764811505119e-05,6001.361606156244,-6001.361606156244,1.1436740671508885,True
2026-07-13,call,1125.0,25.0,189.0,0.7624535473632813,7.67603238402459e-05,1840.3833907295784,-1840.3833907295784,1.1487797549506693,True
2026-07-13,call,1130.0,46.0,206.0,0.7290066162109375,3.615934414780865e-05,1595.1806562352708,-1595.1806562352708,1.15388544275045,True
2026-07-13,call,1135.0,21.0,77.0,0.77148666015625,4.571862591383009e-05,920.7547373207994,-920.7547373207994,1.1589911305502307,True
2026-07-13,call,1150.0,256.0,829.0,0.7841818457031251,2.050132962339996e-05,5033.307827599762,-5033.307827599762,1.174308193949573,True
2026-07-13,call,1155.0,45.0,81.0,0.8212908496093749,2.4849708565174466e-05,1072.4210049633898,-1072.4210049633898,1.1794138817493538,True
2026-07-13,call,1160.0,39.0,151.0,0.7666038964843751,7.764754839380059e-06,290.4182160042433,-290.4182160042433,1.1845195695491344,True
2026-07-13,call,1175.0,15.0,139.0,0.8369156933593749,8.795867809225101e-06,126.53231419534603,-126.53231419534603,1.1998366329484766,True
2026-07-13,call,1180.0,25.0,26.0,0.8793957373046875,1.2000699433287445e-05,287.72530923821245,-287.72530923821245,1.2049423207482575,True
2026-07-13,call,1185.0,16.0,16.0,0.9423833886718749,2.0201820171159783e-05,309.98592977599725,-309.98592977599725,1.2100480085480383,True
2026-07-13,call,1190.0,25.0,32.0,0.8457046679687499,3.7951523643328624e-06,90.99147876372372,-90.99147876372372,1.215153696347819,True
2026-07-13,call,1195.0,31.0,62.0,0.92187578125,9.001644023689906e-06,267.61781867051917,-267.61781867051917,1.2202593841475997,True
2026-07-13,call,1200.0,259.0,1645.0,0.8808605664062499,3.584544725444662e-06,890.3592312868313,-890.3592312868313,1.2253650719473805,True
2026-07-13,call,1205.0,233.0,50.0,0.9179695703125,4.751608688229336e-06,1061.7642220751209,-1061.7642220751209,1.2304707597471614,True
2026-07-13,call,1210.0,29.0,16.0,0.8730481445312499,1.6284687058656586e-06,45.290687506857196,-45.290687506857196,1.235576447546942,True
2026-07-13,call,1215.0,50.0,15.0,0.901368173828125,1.958418954498006e-06,93.90897629481837,-93.90897629481837,1.2406821353467228,True
2026-07-13,call,1220.0,70.0,13.0,1.0087940185546875,7.3564600397596295e-06,493.85382114548804,-493.85382114548804,1.2457878231465036,True
2026-07-13,call,1225.0,111.0,43.0,0.9951172363281251,4.712772239060767e-06,501.6847831925207,-501.6847831925207,1.2508935109462842,True
2026-07-13,call,1230.0,37.0,34.0,0.94726615234375,1.7038803951224213e-06,60.46058266428042,-60.46058266428042,1.255999198746065,True
2026-07-13,call,1245.0,19.0,13.0,0.95507857421875,7.847776037030337e-07,14.299857168540534,-14.299857168540534,1.2713162621454073,True
2026-07-13,call,1250.0,1691.0,181.0,0.9355475195312499,3.9253165442972364e-07,636.5753104740764,-636.5753104740764,1.276421949945188,True
2026-07-13,call,1255.0,20.0,31.0,0.99023447265625,8.086160856395627e-07,15.509716885353361,-15.509716885353361,1.2815276377449687,True
2026-07-13,call,1260.0,150.0,16.0,1.0947310888671877,3.058024074011721e-06,439.90982054546333,-439.90982054546333,1.2866333255447495,True
2026-07-13,call,1265.0,17.0,25.0,1.017583037109375,7.303467196878546e-07,11.907196003050059,-11.907196003050059,1.2917390133445303,True
2026-07-13,call,1275.0,201.0,9.0,1.1328168359375002,2.4737363192174688e-06,476.8490930944314,-476.8490930944314,1.3019503889440918,True
2026-07-13,call,1280.0,14.0,42.0,1.1015669921875002,1.2546832129581096e-06,16.84587684015223,-16.84587684015223,1.3070560767438726,True
2026-07-13,call,1285.0,1129.0,377.0,1.01172369140625,2.0323077293885483e-07,220.04672487410005,-220.04672487410005,1.3121617645436532,True
2026-07-13,put,747.5,79.0,17.0,1.3623078759765623,1.4070364517002699e-05,1066.0165279068476,-1066.0165279068476,0.7633003260672224,True
2026-07-13,put,750.0,260.0,732.0,1.2636755566406248,7.036553450535397e-06,1754.5463161814812,-1754.5463161814812,0.7658531699671128,True
2026-07-13,put,755.0,61.0,24.0,1.303714418945312,1.3736206913985812e-05,803.5782202445912,-803.5782202445912,0.7709588577668935,True
2026-07-13,put,760.0,118.0,26.0,1.3032261401367182,1.8391331205601482e-05,2081.261598347255,-2081.261598347255,0.7760645455666744,True
2026-07-13,put,765.0,34.0,122.0,1.197269638671875,1.008014872276049e-05,328.6830852970828,-328.6830852970828,0.7811702333664551,True
2026-07-13,put,770.0,89.0,8594.0,1.173832255859375,1.1244251522118416e-05,959.7365987745858,-959.7365987745858,0.7862759211662358,True
2026-07-13,put,775.0,13.0,107.0,1.1796916015624999,1.6484072895149616e-05,205.51303686644454,-205.51303686644454,0.7913816089660166,True
2026-07-13,put,780.0,164.0,783.0,1.1845743896484375,2.3543923215126778e-05,3703.003980951032,-3703.003980951032,0.7964872967657973,True
2026-07-13,put,785.0,38.0,190.0,1.1679729101562502,2.7921139156811893e-05,1017.5323557690128,-1017.5323557690128,0.801592984565578,True
2026-07-13,put,790.0,242.0,36.0,1.1206098657226562,2.5623294428376118e-05,5946.779437948069,-5946.779437948069,0.8066986723653589,True
2026-07-13,put,795.0,23.0,411.0,1.1015669921875002,2.9921297709728672e-05,659.9936536585169,-659.9936536585169,0.8118043601651396,True
2026-07-13,put,800.0,408.0,2508.0,1.0913131372070315,3.7667944967491664e-05,14738.849645058026,-14738.849645058026,0.8169100479649203,True
2026-07-13,put,805.0,217.0,126.0,1.0732468212890627,4.44098333593839e-05,9242.093877426463,-9242.093877426463,0.8220157357647011,True
2026-07-13,put,810.0,44.0,677.0,1.0639695239257816,5.619882881087148e-05,2371.4361699871974,-2371.4361699871974,0.8271214235644818,True
2026-07-13,put,815.0,165.0,96.0,0.9960937890625,4.3822698730595385e-05,6934.490564691431,-6934.490564691431,0.8322271113642626,True
2026-07-13,put,820.0,198.0,313.0,1.0219775463867187,7.493600478124307e-05,14229.420820632571,-14229.420820632571,0.8373327991640434,True
2026-07-13,put,825.0,255.0,227.0,0.9970703417968749,8.421691791238152e-05,20595.43750913447,-20595.43750913447,0.8424384869638241,True
2026-07-13,put,830.0,72.0,155.0,0.9924317163085938,0.00011031492616263634,7617.251118580495,-7617.251118580495,0.8475441747636049,True
2026-07-13,put,835.0,85.0,679.0,0.9870606762695313,0.0001427061077775693,11633.033669721577,-11633.033669721577,0.8526498625633856,True
2026-07-13,put,840.0,76.0,170.0,0.9584965087890623,0.00015757308759767493,11484.89781370129,-11484.89781370129,0.8577555503631663,True
2026-07-13,put,845.0,43.0,222.0,0.9421392504882812,0.0001893160340825276,7807.057028224224,-7807.057028224224,0.8628612381629471,True
2026-07-13,put,850.0,195.0,1474.0,0.9328619995117188,0.00023786408997675257,44483.09450297896,-44483.09450297896,0.8679669259627278,True
2026-07-13,put,855.0,35.0,236.0,0.9382330395507812,0.00032318755422098595,10848.112253452384,-10848.112253452384,0.8730726137625086,True
2026-07-13,put,860.0,118.0,265.0,0.9062509375,0.0003549335820658851,40166.18623520686,-40166.18623520686,0.8781783015622894,True
2026-07-13,put,865.0,148.0,227.0,0.9064950756835937,0.0004634949600113683,65786.71936003174,-65786.71936003174,0.8832839893620701,True
2026-07-13,put,870.0,1208.0,275.0,0.8764660791015625,0.0005182827235445423,600433.8455179584,-600433.8455179584,0.8883896771618509,True
2026-07-13,put,875.0,352.0,885.0,0.8707288317871094,0.0006522734197680567,220193.16958576668,-220193.16958576668,0.8934953649616316,True
2026-07-13,put,880.0,934.0,521.0,0.8653577917480468,0.0008154805336397019,730452.4883137541,-730452.4883137541,0.8986010527614123,True
2026-07-13,put,885.0,33.0,133.0,0.8393570751953124,0.0009361047246124323,29625.785578814302,-29625.785578814302,0.9037067405611932,True
2026-07-13,put,890.0,250.0,795.0,0.8332536206054686,0.0011581647201804098,277678.23376892204,-277678.23376892204,0.9088124283609739,True
2026-07-13,put,895.0,62.0,1935.0,0.8173846386718748,0.0013789595106957519,81992.60830936325,-81992.60830936325,0.9139181161607546,True
2026-07-13,put,900.0,638.0,4050.0,0.7996235858154297,0.0016307262806418666,997776.4452177255,-997776.4452177255,0.9190238039605354,True
2026-07-13,put,905.0,116.0,3304.0,0.8015156567382812,0.0020209649265794005,224826.89565316614,-224826.89565316614,0.9241294917603161,True
2026-07-13,put,910.0,232.0,1992.0,0.7963887548828125,0.002430970976193185,540877.9250073617,-540877.9250073617,0.9292351795600969,True
2026-07-13,put,915.0,238.0,355.0,0.790041162109375,0.0028885422894169583,659306.2388921425,-659306.2388921425,0.9343408673598776,True
2026-07-13,put,920.0,244.0,3686.0,0.7638573419189454,0.003320572758957309,777023.8070944488,-777023.8070944488,0.9394465551596584,True
2026-07-13,put,925.0,885.0,305.0,0.7691673474121095,0.00393476417113683,3339592.5000166083,-3339592.5000166083,0.9445522429594392,True
