id,ts,underlying,ticker,strike,expiry,contract_type,last_price,volume,premium,underlying_price,dte,iv,delta,gamma,theta,vega,rho
226638237,2026-07-10T20:11:22.436664Z,SPY,SPY260713C00755000,755.0,2026-07-13,call,1.7,504,85680.0,754.67,3,0.0647,0.4893,0.090132,-0.3262,0.2728,0.0302
226637352,2026-07-10T20:10:35.600347Z,SPY,SPY260821C00752000,752.0,2026-08-21,call,17.13,30,51390.0,754.67,42,0.1403,0.5689,0.010922,-0.2032,1.0041,0.4743
226637351,2026-07-10T20:10:35.599350Z,SPY,SPY260821C00751000,751.0,2026-08-21,call,17.81,30,53430.0,754.67,42,0.1416,0.5793,0.01077,-0.2045,0.9991,0.4825
226637195,2026-07-10T20:10:33.273496Z,SPY,SPY261218C00765000,765.0,2026-12-18,call,31.97,270,863190.0,754.67,161,0.1599,0.5201,0.00494,-0.1291,1.9848,1.5904
226637193,2026-07-10T20:10:33.268841Z,SPY,SPY260918P00762000,762.0,2026-09-18,put,19.36,110,212960.0,754.67,70,0.1366,-0.5103,0.008809,-0.0921,1.3146,-0.7757
226637182,2026-07-10T20:10:33.037856Z,SPY,SPY260731C00760000,760.0,2026-07-31,call,6.7,122,81740.0,754.67,21,0.1178,0.4322,0.018431,-0.2272,0.7113,0.1838
226637181,2026-07-10T20:10:32.847067Z,SPY,SPY260731C00755000,755.0,2026-07-31,call,9.48,454,430392.0,754.67,21,0.124,0.5244,0.017727,-0.2462,0.7202,0.2222
226637171,2026-07-10T20:10:32.797242Z,SPY,SPY260722C00755000,755.0,2026-07-22,call,5.68,96,54528.0,754.67,12,0.0998,0.5169,0.029168,-0.2602,0.5452,0.1264
226637162,2026-07-10T20:10:32.597287Z,SPY,SPY260717P00750000,750.0,2026-07-17,put,2.2,457,100540.0,754.67,7,0.1031,-0.3139,0.032898,-0.252,0.3706,-0.0459
226637126,2026-07-10T20:10:31.250077Z,SPY,SPY260714C00753000,753.0,2026-07-14,call,3.84,400,153600.0,754.67,4,0.0879,0.6115,0.055183,-0.3726,0.3027,0.0502
226637122,2026-07-10T20:10:31.240653Z,SPY,SPY260713P00756000,756.0,2026-07-13,put,2.18,242,52756.0,754.67,3,0.0567,-0.6135,0.098595,-0.2066,0.2618,-0.0382
226636946,2026-07-10T20:10:22.924476Z,SPY,SPY260713C00754000,754.0,2026-07-13,call,2.23,511,113953.0,754.67,3,0.0646,0.579,0.088478,-0.3261,0.2675,0.0357
226636908,2026-07-10T20:10:20.134265Z,SPY,SPY260713P00755000,755.0,2026-07-13,put,1.66,302,50132.0,754.67,3,0.0584,-0.512,0.099824,-0.2313,0.2728,-0.0319
226635967,2026-07-10T20:09:26.544376Z,SPY,SPY260821C00777000,777.0,2026-08-21,call,4.74,160,75840.0,754.67,42,0.1167,0.2659,0.010979,-0.1336,0.8393,0.2254
226635019,2026-07-10T20:08:27.258991Z,SPY,SPY260715C00752000,752.0,2026-07-15,call,5.0,100,50000.0,754.67,5,0.0934,0.6441,0.045143,-0.3494,0.329,0.0659
226634934,2026-07-10T20:08:23.826069Z,SPY,SPY260807P00776000,776.0,2026-08-07,put,22.01,60,132060.0,754.67,28,0.1095,-0.7939,0.012411,-0.0609,0.5938,-0.4765
226634677,2026-07-10T20:08:05.214410Z,SPY,SPY260807P00777000,777.0,2026-08-07,put,22.85,51,116535.0,754.67,28,0.1101,-0.8044,0.01196,-0.0571,0.5753,-0.4832
226634660,2026-07-10T20:08:04.187294Z,SPY,SPY260717C00750000,750.0,2026-07-17,call,7.52,125,94000.0,754.67,7,0.1083,0.6779,0.031672,-0.3336,0.3746,0.0967
226634391,2026-07-10T20:07:48.109267Z,SPY,SPY260717P00750000,750.0,2026-07-17,put,2.16,250,54000.0,754.67,7,0.1021,-0.3121,0.033166,-0.2486,0.3697,-0.0456
226633744,2026-07-10T20:07:17.969664Z,SPY,SPY260821C00765000,765.0,2026-08-21,call,9.48,100,94800.0,754.67,42,0.1258,0.4158,0.012101,-0.1756,0.9973,0.3502
226633743,2026-07-10T20:07:17.963615Z,SPY,SPY260821C00760000,760.0,2026-08-21,call,12.13,100,121300.0,754.67,42,0.1308,0.478,0.011881,-0.1887,1.0183,0.4011
226633328,2026-07-10T20:06:49.224839Z,SPY,SPY260918C00595000,595.0,2026-09-18,call,165.5,5,82750.0,754.67,70,0.3553,0.9477,0.000876,-0.1286,0.3399,1.0542
226633186,2026-07-10T20:06:40.163610Z,SPY,SPY260821C00752000,752.0,2026-08-21,call,17.06,30,51180.0,754.67,42,0.1396,0.5691,0.010976,-0.2024,1.004,0.4746
226633185,2026-07-10T20:06:40.161311Z,SPY,SPY260821C00751000,751.0,2026-08-21,call,17.73,30,53190.0,754.67,42,0.1408,0.5796,0.01083,-0.2035,0.9989,0.4829
226633057,2026-07-10T20:06:33.159245Z,SPY,SPY260713C00753000,753.0,2026-07-13,call,2.91,200,58200.0,754.67,3,0.067,0.6594,0.079976,-0.3233,0.2508,0.0407
226633038,2026-07-10T20:06:32.390967Z,SPY,SPY260713C00753000,753.0,2026-07-13,call,2.91,500,145500.0,754.67,3,0.067,0.6594,0.079976,-0.3233,0.2508,0.0407
226632935,2026-07-10T20:06:27.372121Z,SPY,SPY260713C00753000,753.0,2026-07-13,call,2.93,305,89365.0,754.67,3,0.0678,0.6577,0.07919,-0.3271,0.2513,0.0406
226632809,2026-07-10T20:06:23.899209Z,SPY,SPY260713C00750000,750.0,2026-07-13,call,5.38,99,53262.0,754.67,3,0.0776,0.8218,0.049057,-0.2844,0.1783,0.0505
226632647,2026-07-10T20:06:22.037493Z,SPY,SPY260821C00765000,765.0,2026-08-21,call,9.47,100,94700.0,754.67,42,0.1257,0.4157,0.01211,-0.1755,0.9973,0.3501
226632646,2026-07-10T20:06:22.031441Z,SPY,SPY260821C00760000,760.0,2026-08-21,call,12.11,100,121100.0,754.67,42,0.1306,0.4779,0.011899,-0.1884,1.0183,0.4011
226632628,2026-07-10T20:06:21.542274Z,SPY,SPY260713C00749000,749.0,2026-07-13,call,6.31,100,63100.0,754.67,3,0.0833,0.8501,0.040873,-0.2768,0.1594,0.0522
226632607,2026-07-10T20:06:20.848371Z,SPY,SPY260821C00752000,752.0,2026-08-21,call,17.08,30,51240.0,754.67,42,0.1398,0.569,0.01096,-0.2026,1.0041,0.4745
226632606,2026-07-10T20:06:20.847040Z,SPY,SPY260821C00751000,751.0,2026-08-21,call,17.76,30,53280.0,754.67,42,0.1411,0.5795,0.010807,-0.2039,0.999,0.4828
226632075,2026-07-10T20:05:53.343260Z,SPY,SPY260821C00765000,765.0,2026-08-21,call,9.49,200,189800.0,754.67,42,0.1259,0.4159,0.012092,-0.1758,0.9973,0.3502
226632074,2026-07-10T20:05:53.341957Z,SPY,SPY260821C00760000,760.0,2026-08-21,call,12.14,200,242800.0,754.67,42,0.1309,0.478,0.011872,-0.1888,1.0183,0.4011
226631913,2026-07-10T20:05:46.287714Z,SPY,SPY260717C00750000,750.0,2026-07-17,call,7.58,500,379000.0,754.67,7,0.1099,0.6756,0.031304,-0.3386,0.3757,0.0963
226631827,2026-07-10T20:05:42.250569Z,SPY,SPY260821C00765000,765.0,2026-08-21,call,9.51,200,190200.0,754.67,42,0.1261,0.416,0.012074,-0.176,0.9974,0.3503
226631826,2026-07-10T20:05:42.247556Z,SPY,SPY260821C00760000,760.0,2026-08-21,call,12.16,200,243200.0,754.67,42,0.1311,0.4781,0.011854,-0.189,1.0183,0.4011
226631742,2026-07-10T20:05:38.200163Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.67,52,123084.0,754.67,28,0.1102,-0.8157,0.011522,-0.0522,0.5545,-0.4904
226631724,2026-07-10T20:05:37.233376Z,SPY,SPY260821C00757000,757.0,2026-08-21,call,13.91,93,129363.0,754.67,42,0.1342,0.5136,0.011585,-0.1951,1.0191,0.43
226631529,2026-07-10T20:05:28.174091Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.7,100,237000.0,754.67,28,0.1107,-0.8145,0.011513,-0.0533,0.5568,-0.4897
226631515,2026-07-10T20:05:27.257144Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.7,100,237000.0,754.67,28,0.1107,-0.8145,0.011513,-0.0533,0.5568,-0.4897
226631379,2026-07-10T20:05:20.296056Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.7,52,123240.0,754.67,28,0.1107,-0.8145,0.011513,-0.0533,0.5568,-0.4897
226631303,2026-07-10T20:05:18.787909Z,SPY,SPY260717P00732000,732.0,2026-07-17,put,0.35,1500,52500.0,754.67,7,0.1417,-0.0553,0.007541,-0.1144,0.1167,-0.0081
226631202,2026-07-10T20:05:17.333526Z,SPY,SPY260807P00781000,781.0,2026-08-07,put,26.3,150,394500.0,754.67,28,,,,,,
226631176,2026-07-10T20:05:16.990029Z,SPY,SPY260807P00781000,781.0,2026-08-07,put,26.31,196,515676.0,754.67,28,,,,,,
226630909,2026-07-10T20:05:05.597250Z,SPY,SPY260807P00780000,780.0,2026-08-07,put,25.36,74,187664.0,754.67,28,0.1107,-0.836,0.010642,-0.0432,0.5145,-0.5035
226630837,2026-07-10T20:05:00.175221Z,SPY,SPY260814P00754000,754.0,2026-08-14,put,10.33,50,51650.0,754.67,35,0.1265,-0.4515,0.013377,-0.136,0.9244,-0.3366
226630734,2026-07-10T20:04:50.140674Z,SPY,SPY260807P00780000,780.0,2026-08-07,put,25.36,51,129336.0,754.67,28,0.1107,-0.836,0.010642,-0.0432,0.5145,-0.5035
226630597,2026-07-10T20:04:43.092831Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.48,52,127296.0,754.67,28,0.1098,-0.8274,0.011085,-0.0466,0.532,-0.4978
226630516,2026-07-10T20:04:39.331740Z,SPY,SPY260821C00775000,775.0,2026-08-21,call,5.39,232,125048.0,754.67,42,0.1181,0.2901,0.011318,-0.1416,0.8758,0.2458
226630446,2026-07-10T20:04:36.306387Z,SPY,SPY260821C00766000,766.0,2026-08-21,call,9.01,260,234260.0,754.67,42,0.125,0.4032,0.012088,-0.1728,0.99,0.3398
226630272,2026-07-10T20:04:30.235375Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.62,50,118100.0,754.67,28,0.1093,-0.8177,0.011536,-0.0504,0.5507,-0.4915
226630258,2026-07-10T20:04:29.227764Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.62,50,118100.0,754.67,28,0.1093,-0.8177,0.011536,-0.0504,0.5507,-0.4915
226630230,2026-07-10T20:04:27.237671Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.62,50,118100.0,754.67,28,0.1093,-0.8177,0.011536,-0.0504,0.5507,-0.4915
226630198,2026-07-10T20:04:25.221390Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.48,50,122400.0,754.67,28,0.1098,-0.8274,0.011085,-0.0466,0.532,-0.4978
226630194,2026-07-10T20:04:25.214674Z,SPY,SPY260717C00745000,745.0,2026-07-17,call,11.75,66,77550.0,754.67,7,0.1254,0.7841,0.022336,-0.3244,0.3059,0.1112
226630170,2026-07-10T20:04:24.292571Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.48,75,183600.0,754.67,28,0.1098,-0.8274,0.011085,-0.0466,0.532,-0.4978
226630147,2026-07-10T20:04:23.439345Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.49,25,61225.0,754.67,28,0.11,-0.8269,0.011084,-0.047,0.5328,-0.4975
226630146,2026-07-10T20:04:23.430709Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.63,50,118150.0,754.67,28,0.1094,-0.8173,0.011534,-0.0508,0.5515,-0.4913
226630124,2026-07-10T20:04:22.282144Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.63,75,177225.0,754.67,28,0.1094,-0.8173,0.011534,-0.0508,0.5515,-0.4913
226630102,2026-07-10T20:04:21.232686Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.62,25,59050.0,754.67,28,0.1093,-0.8177,0.011536,-0.0504,0.5507,-0.4915
226630083,2026-07-10T20:04:20.460505Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.49,50,122450.0,754.67,28,0.11,-0.8269,0.011084,-0.047,0.5328,-0.4975
226630082,2026-07-10T20:04:20.458799Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.63,50,118150.0,754.67,28,0.1094,-0.8173,0.011534,-0.0508,0.5515,-0.4913
226630018,2026-07-10T20:04:17.282393Z,SPY,SPY260807P00777000,777.0,2026-08-07,put,22.78,51,116178.0,754.67,28,0.1089,-0.8072,0.01199,-0.0547,0.5703,-0.4848
226629942,2026-07-10T20:04:14.356762Z,SPY,SPY260807P00776000,776.0,2026-08-07,put,21.95,52,114140.0,754.67,28,0.1085,-0.7962,0.012445,-0.0589,0.5899,-0.4778
226629706,2026-07-10T20:04:09.923148Z,SPY,SPY260821P00755000,755.0,2026-08-21,put,11.8,50,59000.0,754.67,42,0.1275,-0.4608,0.012143,-0.1222,1.015,-0.4137
226629705,2026-07-10T20:04:09.919940Z,SPY,SPY260821P00752000,752.0,2026-08-21,put,10.72,50,53600.0,754.67,42,0.1305,-0.4258,0.011722,-0.1262,1.0024,-0.3821
226629480,2026-07-10T20:04:00.264711Z,SPY,SPY260717C00650000,650.0,2026-07-17,call,105.55,7,73885.0,754.67,7,0.5527,0.9768,0.00094,-0.2756,0.0567,0.1211
226629454,2026-07-10T20:03:58.542660Z,SPY,SPY260821C00752000,752.0,2026-08-21,call,17.18,30,51540.0,754.67,42,0.1408,0.5687,0.010884,-0.2038,1.0042,0.4741
226629453,2026-07-10T20:03:58.427351Z,SPY,SPY260821C00751000,751.0,2026-08-21,call,17.86,30,53580.0,754.67,42,0.1421,0.579,0.010733,-0.2051,0.9992,0.4823
226629218,2026-07-10T20:03:43.134791Z,SPY,SPY260807P00774000,774.0,2026-08-07,put,20.22,25,50550.0,754.67,28,0.1061,-0.7763,0.013437,-0.0642,0.623,-0.4649
226629201,2026-07-10T20:03:42.178122Z,SPY,SPY260807P00774000,774.0,2026-08-07,put,20.22,25,50550.0,754.67,28,0.1061,-0.7763,0.013437,-0.0642,0.623,-0.4649
226629117,2026-07-10T20:03:39.112323Z,SPY,SPY260807P00777000,777.0,2026-08-07,put,22.62,50,113100.0,754.67,28,0.106,-0.8137,0.012052,-0.0491,0.5583,-0.4884
226629021,2026-07-10T20:03:35.076304Z,SPY,SPY260807P00774000,774.0,2026-08-07,put,20.24,150,303600.0,754.67,28,0.1064,-0.7756,0.013422,-0.0648,0.6241,-0.4645
226629005,2026-07-10T20:03:34.105276Z,SPY,SPY260807P00776000,776.0,2026-08-07,put,21.81,50,109050.0,754.67,28,0.1061,-0.8016,0.01252,-0.0542,0.5803,-0.4808
226628762,2026-07-10T20:03:24.270327Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.48,103,241844.0,754.67,28,0.1067,-0.8236,0.011571,-0.0454,0.5393,-0.4948
226628565,2026-07-10T20:03:17.286213Z,SPY,SPY260717C00752000,752.0,2026-07-17,call,6.28,100,62800.0,754.67,7,0.1092,0.611,0.033568,-0.3522,0.4005,0.0872
226628452,2026-07-10T20:03:13.396697Z,SPY,SPY260713P00755000,755.0,2026-07-13,put,1.56,351,54756.0,754.67,3,0.0547,-0.513,0.106505,-0.2146,0.2728,-0.0319
226628444,2026-07-10T20:03:13.334748Z,SPY,SPY260713C00755000,755.0,2026-07-13,call,1.79,343,61397.0,754.67,3,0.068,0.4899,0.085761,-0.3412,0.2728,0.0302
226628429,2026-07-10T20:03:12.256873Z,SPY,SPY260807P00779000,779.0,2026-08-07,put,24.29,101,245329.0,754.67,28,,,,,,
226628304,2026-07-10T20:03:11.026404Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.43,100,234300.0,754.67,28,0.1058,-0.8258,0.01158,-0.0435,0.5351,-0.4961
226628161,2026-07-10T20:03:09.093114Z,SPY,SPY260807P00780000,780.0,2026-08-07,put,25.18,102,256836.0,754.67,28,,,,,,
226628125,2026-07-10T20:03:08.325684Z,SPY,SPY260717C00752000,752.0,2026-07-17,call,6.26,100,62600.0,754.67,7,0.1087,0.6115,0.033711,-0.3507,0.4004,0.0873
226628051,2026-07-10T20:03:07.292909Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.46,35,82110.0,754.67,28,0.1063,-0.8245,0.011575,-0.0446,0.5376,-0.4953
226628022,2026-07-10T20:03:06.975549Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.45,37,86765.0,754.67,28,0.1061,-0.8249,0.011576,-0.0443,0.5368,-0.4956
226627989,2026-07-10T20:03:06.482673Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.46,231,541926.0,754.67,28,0.1063,-0.8245,0.011575,-0.0446,0.5376,-0.4953
226627774,2026-07-10T20:03:00.527905Z,SPY,SPY260807P00778000,778.0,2026-08-07,put,23.47,30,70410.0,754.67,28,0.1065,-0.8241,0.011573,-0.045,0.5385,-0.4951
226627730,2026-07-10T20:02:58.997515Z,SPY,SPY260807P00777000,777.0,2026-08-07,put,22.64,162,366768.0,754.67,28,0.1064,-0.8129,0.012044,-0.0498,0.5599,-0.488
226627485,2026-07-10T20:02:42.180974Z,SPY,SPY260807P00783000,783.0,2026-08-07,put,27.99,42,117558.0,754.67,28,,,,,,
226626986,2026-07-10T20:02:21.261786Z,SPY,SPY260717C00750000,750.0,2026-07-17,call,7.7,101,77770.0,754.67,7,0.1131,0.6711,0.030592,-0.3486,0.3778,0.0957
226626936,2026-07-10T20:02:19.270975Z,SPY,SPY260821P00716000,716.0,2026-08-21,put,3.76,1000,376000.0,754.67,42,0.1712,-0.1589,0.005523,-0.1154,0.6198,-0.1423
226626745,2026-07-10T20:02:13.436426Z,SPY,SPY260821P00756000,756.0,2026-08-21,put,12.15,100,121500.0,754.67,42,0.1262,-0.4729,0.012299,-0.1201,1.0175,-0.4246
226626436,2026-07-10T20:02:06.318574Z,SPY,SPY260717C00600000,600.0,2026-07-17,call,155.45,119,1849855.0,754.67,7,0.7845,0.9848,0.000461,-0.2672,0.0395,0.1127
226626308,2026-07-10T20:02:04.118706Z,SPY,SPY260717C00730000,730.0,2026-07-17,call,25.88,102,263976.0,754.67,7,0.1815,0.9127,0.008348,-0.2718,0.1655,0.1271
226625862,2026-07-10T20:01:43.205497Z,SPY,SPY260714P00752000,752.0,2026-07-14,put,1.43,409,58487.0,754.67,4,0.084,-0.3273,0.054391,-0.2775,0.2851,-0.0272
226625780,2026-07-10T20:01:41.204152Z,SPY,SPY260717C00752000,752.0,2026-07-17,call,6.2,264,163680.0,754.67,7,0.1072,0.6129,0.034146,-0.3462,0.4,0.0875
226625527,2026-07-10T20:01:35.116892Z,SPY,SPY260717C00755000,755.0,2026-07-17,call,4.23,237,100251.0,754.67,7,0.0999,0.5077,0.0382,-0.3304,0.4168,0.0727
226625000,2026-07-10T20:01:17.264621Z,SPY,SPY260731C00755000,755.0,2026-07-31,call,9.46,995,941270.0,754.67,21,0.1237,0.5244,0.017766,-0.2457,0.7202,0.2222
226624995,2026-07-10T20:01:17.258965Z,SPY,SPY260717C00755000,755.0,2026-07-17,call,4.2,130,54600.0,754.67,7,0.0992,0.5077,0.038477,-0.3283,0.4168,0.0727
226624993,2026-07-10T20:01:17.256904Z,SPY,SPY260717C00747000,747.0,2026-07-17,call,9.96,1000,996000.0,754.67,7,0.117,0.7504,0.025942,-0.3257,0.3316,0.1067
226624524,2026-07-10T20:01:06.023424Z,SPY,SPY260717P00755000,755.0,2026-07-17,put,3.81,1000,381000.0,754.67,7,0.093,-0.4918,0.041026,-0.2438,0.4167,-0.0719
226624523,2026-07-10T20:01:06.020987Z,SPY,SPY260717P00747000,747.0,2026-07-17,put,1.56,1000,156000.0,754.67,7,0.1086,-0.2335,0.026963,-0.2327,0.32,-0.0341
226624485,2026-07-10T20:01:05.817783Z,SPY,SPY260713P00754000,754.0,2026-07-13,put,1.29,500,64500.0,754.67,3,0.0619,-0.4176,0.092159,-0.2478,0.2671,-0.026
226624187,2026-07-10T20:01:02.670755Z,SPY,SPY260821P00756000,756.0,2026-08-21,put,12.2,99,120780.0,754.67,42,0.1267,-0.4729,0.012251,-0.1207,1.0175,-0.4247
226623728,2026-07-10T20:00:52.177548Z,SPY,SPY270617C00700000,700.0,2027-06-17,call,105.51,5,52755.0,754.67,342,0.2245,0.7145,0.002016,-0.1135,2.4153,4.0641
226622507,2026-07-10T20:00:15.101326Z,SPY,SPY260724P00717000,717.0,2026-07-24,put,0.5,1495,74750.0,754.74,14,0.1637,-0.049,0.004194,-0.0844,0.15,-0.0144
226622250,2026-07-10T20:00:14.665736Z,SPY,SPY260918C00700000,700.0,2026-09-18,call,65.09,9,58581.0,754.74,70,0.2024,0.8301,0.003741,-0.1665,0.8273,1.0768
226621253,2026-07-10T20:00:12.923931Z,SPY,SPY260821C00735000,735.0,2026-08-21,call,29.55,25,73875.0,754.74,42,0.1583,0.721,0.008265,-0.2056,0.8574,0.5922
226621252,2026-07-10T20:00:12.922327Z,SPY,SPY260821C00730000,730.0,2026-08-21,call,33.67,125,420875.0,754.74,42,0.1647,0.7539,0.007444,-0.2033,0.8036,0.616
226620905,2026-07-10T20:00:12.361585Z,SPY,SPY260724C00740000,740.0,2026-07-24,call,18.0,38,68400.0,754.74,14,0.134,0.7911,0.014486,-0.253,0.424,0.2221
226620216,2026-07-10T20:00:11.236133Z,SPY,SPY260821P00750000,750.0,2026-08-21,put,10.23,65,66495.0,754.74,42,0.1345,-0.4039,0.011236,-0.1306,0.9905,-0.3626
226618081,2026-07-10T19:59:53.777232Z,SPY,SPY260720P00755000,755.0,2026-07-20,put,4.41,200,88200.0,754.74,10,0.0925,-0.4829,0.034474,-0.1978,0.4978,-0.1011
226617738,2026-07-10T19:59:34.506172Z,SPY,SPY261016P00750000,750.0,2026-10-16,put,18.63,50,93150.0,754.74,98,0.1541,-0.409,0.006429,-0.0898,1.5154,-0.8788
226617737,2026-07-10T19:59:34.505272Z,SPY,SPY260918P00750000,750.0,2026-09-18,put,14.87,45,66915.0,754.74,70,0.1466,-0.4097,0.008004,-0.1054,1.2822,-0.6215
226617417,2026-07-10T19:59:33.688147Z,SPY,SPY260821C00776000,776.0,2026-08-21,call,4.93,138,68034.0,754.74,42,0.1156,0.2756,0.011274,-0.1353,0.8546,0.2337
226616779,2026-07-10T19:59:31.553178Z,SPY,SPY270319P00790000,790.0,2027-03-19,put,50.42,12,60504.0,754.74,252,0.1631,-0.5374,0.003844,-0.038,2.4656,-3.1486
226616185,2026-07-10T19:59:29.571932Z,SPY,SPY260918P00755000,755.0,2026-09-18,put,16.61,50,83050.0,754.74,70,0.1426,-0.4495,0.008376,-0.1012,1.3052,-0.6826
226615581,2026-07-10T19:59:28.535377Z,SPY,SPY260717P00717000,717.0,2026-07-17,put,0.13,5147,66911.0,754.74,7,0.1812,-0.0187,0.002414,-0.0606,0.0478,-0.0027
226611403,2026-07-10T19:59:21.252736Z,SPY,SPY260821C00730000,730.0,2026-08-21,call,33.77,40,135080.0,754.96,42,0.1639,0.7566,0.007436,-0.2018,0.7991,0.6184
226610739,2026-07-10T19:59:20.122603Z,SPY,SPY260731P00755000,755.0,2026-07-31,put,8.04,125,100500.0,754.96,21,0.1206,-0.4692,0.018202,-0.1746,0.7198,-0.2084
226610434,2026-07-10T19:59:19.589763Z,SPY,SPY260821C00730000,730.0,2026-08-21,call,33.81,16,54096.0,754.96,42,0.1644,0.7559,0.007423,-0.2024,0.8002,0.6178
226608945,2026-07-10T19:59:17.052991Z,SPY,SPY260717C00753000,753.0,2026-07-17,call,5.48,150,82200.0,754.96,7,0.0999,0.5944,0.037122,-0.3277,0.4052,0.085
226605322,2026-07-10T19:59:10.732787Z,SPY,SPY260918P00755000,755.0,2026-09-18,put,16.51,50,82550.0,754.96,70,0.1426,-0.4477,0.00837,-0.1013,1.3049,-0.6799
226603008,2026-07-10T19:59:06.799370Z,SPY,SPY260814C00750000,750.0,2026-08-14,call,16.67,140,233380.0,754.96,35,0.1372,0.5974,0.012044,-0.2145,0.9031,0.4165
226602538,2026-07-10T19:59:06.013192Z,SPY,SPY260918C00797000,797.0,2026-09-18,call,3.83,181,69323.0,754.96,70,0.1185,0.1836,0.006775,-0.0859,0.8774,0.2584
226601305,2026-07-10T19:58:59.852963Z,SPY,SPY260715C00757000,757.0,2026-07-15,call,2.08,450,93600.0,754.96,5,0.0809,0.4074,0.05432,-0.304,0.3429,0.0418
226600314,2026-07-10T19:58:47.871055Z,SPY,SPY260717P00755000,755.0,2026-07-17,put,3.87,999,386613.0,754.96,7,0.0978,-0.4807,0.038951,-0.2587,0.4165,-0.0703
226600311,2026-07-10T19:58:47.654974Z,SPY,SPY260717P00745000,745.0,2026-07-17,put,1.3,999,129870.0,754.96,7,0.1164,-0.1921,0.022448,-0.2245,0.2856,-0.0281
226599023,2026-07-10T19:58:27.614074Z,SPY,SPY260918C00730000,730.0,2026-09-18,call,39.68,15,59520.0,754.96,70,0.1702,0.7141,0.006009,-0.1783,1.118,0.9578
