expiry,side,strike,oi,volume,iv,gamma,customer_gex,dealer_gex,moneyness,otm
2026-07-13,call,400.0,1294.0,17767.0,0.3205634350585937,0.03056633919082437,6576381.007146438,-6576381.007146438,0.9809691740735308,False
2026-07-13,call,402.5,653.0,5440.0,0.3138496350097656,0.04126486045292216,4480255.937053387,-4480255.937053387,0.9871002314114904,False
2026-07-13,call,405.0,1015.0,17294.0,0.31214066772460936,0.04990279249484984,8421707.490192458,-8421707.490192458,0.9932312887494499,False
2026-07-13,call,407.5,1616.0,23131.0,0.3099434240722656,0.05400148794111676,14509630.229706392,-14509630.229706392,0.9993623460874095,False
2026-07-13,call,410.0,2069.0,56641.0,0.3064034204101562,0.05231629744637195,17997275.007149734,-17997275.007149734,1.005493403425369,True
2026-07-13,call,412.5,788.0,22901.0,0.30762411132812495,0.044535681090827194,5835036.511375945,-5835036.511375945,1.0116244607633287,True
2026-07-13,call,415.0,3189.0,40656.0,0.30847859497070307,0.03399574335424954,18025541.626408838,-18025541.626408838,1.0177555181012883,True
2026-07-13,call,417.5,3114.0,14850.0,0.31201859863281245,0.023473852531571075,12153804.38479416,-12153804.38479416,1.0238865754392477,True
2026-07-13,call,420.0,3871.0,37697.0,0.3149482568359374,0.014816748571717886,9536419.444912925,-9536419.444912925,1.0300176327772073,True
2026-07-13,call,422.5,746.0,6528.0,0.3237372314453124,0.009025696750659323,1119512.1910757425,-1119512.1910757425,1.0361486901151669,True
2026-07-13,call,425.0,1254.0,10819.0,0.331061376953125,0.005210946135938232,1086484.1184855774,-1086484.1184855774,1.0422797474531265,True
2026-07-13,call,427.5,2281.0,7543.0,0.33789724609375,0.002878225004801509,1091589.3480195368,-1091589.3480195368,1.048410804791086,True
2026-07-13,call,430.0,1441.0,8771.0,0.3501041552734374,0.0016838864561354062,403446.5876958211,-403446.5876958211,1.0545418621290457,True
2026-07-13,call,432.5,411.0,1667.0,0.3588931298828125,0.0009261446243019665,63289.241975635574,-63289.241975635574,1.0606729194670053,True
2026-07-13,call,435.0,2248.0,1870.0,0.372076591796875,0.0005547171758515183,207337.17748612753,-207337.17748612753,1.0668039768049646,True
2026-07-13,call,437.5,502.0,1039.0,0.38477177734374995,0.0003331750102565631,27809.001714338843,-27809.001714338843,1.0729350341429242,True
2026-07-13,call,440.0,922.0,3804.0,0.40039662109375,0.0002178673832597841,33398.91821150445,-33398.91821150445,1.0790660914808838,True
2026-07-13,call,442.5,116.0,249.0,0.41211525390625,0.00013198164957159002,2545.5451430291987,-2545.5451430291987,1.0851971488188434,True
2026-07-13,call,445.0,595.0,458.0,0.41992767578125,7.275172927532198e-05,7197.299055328287,-7197.299055328287,1.091328206156803,True
2026-07-13,call,447.5,177.0,181.0,0.44336494140625,6.251578349969255e-05,1839.8067454266543,-1839.8067454266543,1.0974592634947626,True
2026-07-13,call,450.0,894.0,2966.0,0.45508357421875,3.982550929743974e-05,5919.814786184921,-5919.814786184921,1.103590320832722,True
