timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2018-02-01,SPY.US,buy,281.2105,3556.05,signal,0.0,0,0.0
2018-02-20,SPY.US,sell,271.894,3556.05,signal,-33130.148,19,-3.31
2018-05-22,SPY.US,buy,274.097,3527.47,signal,0.0,0,0.0
2018-10-22,SPY.US,sell,276.8615,3527.47,signal,9751.7915,153,1.01
2019-02-08,SPY.US,buy,268.8844,3632.12,signal,0.0,0,0.0
2019-06-03,SPY.US,sell,275.1723,3632.12,signal,22838.6527,115,2.34
2019-07-22,SPY.US,buy,297.7588,3356.61,signal,0.0,0,0.0
2019-08-19,SPY.US,sell,292.0439,3356.61,signal,-19182.6331,28,-1.92
2019-11-14,SPY.US,buy,308.9444,3172.99,signal,0.0,0,0.0
2020-02-18,SPY.US,sell,336.3418,3172.99,signal,86931.5214,96,8.87
2020-05-04,SPY.US,buy,280.8804,3799.52,signal,0.0,0,0.0
2020-09-28,SPY.US,sell,333.0534,3799.52,signal,198232.4747,147,18.57
2020-10-26,SPY.US,buy,342.3011,3696.87,signal,0.0,0,0.0
2020-11-09,SPY.US,sell,363.788,3696.87,signal,79434.4473,14,6.28
2020-11-30,SPY.US,buy,363.0114,3704.78,signal,0.0,0,0.0
2021-02-16,SPY.US,sell,393.763,3704.78,signal,113927.9493,78,8.47
2021-02-25,SPY.US,buy,390.6052,3734.73,signal,0.0,0,0.0
2021-03-15,SPY.US,sell,394.1328,3734.73,signal,13174.6818,18,0.9
2021-04-22,SPY.US,buy,416.098,3537.58,signal,0.0,0,0.0
2021-06-01,SPY.US,sell,422.3587,3537.58,signal,22147.9488,40,1.5
2021-06-17,SPY.US,buy,421.8808,3541.58,signal,0.0,0,0.0
2021-06-28,SPY.US,sell,426.9564,3541.58,signal,17975.5726,11,1.2
2021-07-19,SPY.US,buy,426.4031,3546.18,signal,0.0,0,0.0
2021-08-02,SPY.US,sell,440.1198,3546.18,signal,48641.9897,14,3.22
2021-08-18,SPY.US,buy,443.1815,3521.68,signal,0.0,0,0.0
2021-09-27,SPY.US,sell,442.5886,3521.68,signal,-2087.9297,40,-0.13
2021-11-15,SPY.US,buy,468.8743,3324.25,signal,0.0,0,0.0
2021-12-13,SPY.US,sell,469.9549,3324.25,signal,3592.0941,28,0.23
2022-08-12,SPY.US,buy,422.241,3699.9,signal,0.0,0,0.0
2022-10-03,SPY.US,sell,360.8994,3699.9,signal,-226957.6645,52,-14.53
2022-11-21,SPY.US,buy,394.8373,3381.88,signal,0.0,0,0.0
2023-01-09,SPY.US,sell,390.1748,3381.88,signal,-15768.0985,49,-1.18
2023-01-31,SPY.US,buy,401.3306,3287.87,signal,0.0,0,0.0
2023-03-20,SPY.US,sell,390.6046,3287.87,signal,-35265.6347,48,-2.67
2023-04-17,SPY.US,buy,412.5762,3112.78,signal,0.0,0,0.0
2023-08-28,SPY.US,sell,442.0189,3112.78,signal,91648.617,133,7.14
2023-11-27,SPY.US,buy,454.8773,3024.78,signal,0.0,0,0.0
2024-04-22,SPY.US,sell,497.5811,3024.78,signal,129169.457,147,9.39
2024-06-26,SPY.US,buy,543.9618,2766.88,signal,0.0,0,0.0
2024-08-05,SPY.US,sell,511.3842,2766.88,signal,-90138.456,40,-5.99
2024-09-13,SPY.US,buy,559.9899,2526.72,signal,0.0,0,0.0
2024-09-16,SPY.US,sell,561.4591,2526.72,signal,3712.3663,3,0.26
2024-10-07,SPY.US,buy,571.5856,2481.95,signal,0.0,0,0.0
2024-11-18,SPY.US,sell,585.9269,2481.95,signal,35594.1983,42,2.51
2024-12-09,SPY.US,buy,607.9938,2391.87,signal,0.0,0,0.0
2025-01-06,SPY.US,sell,595.9719,2391.87,signal,-28754.9725,28,-1.98
2025-05-21,SPY.US,buy,588.7342,2421.28,signal,0.0,0,0.0
2025-10-27,SPY.US,sell,682.3886,2421.28,signal,226763.5088,159,15.91
2025-11-13,SPY.US,buy,680.8402,2426.78,signal,0.0,0,0.0
2025-11-24,SPY.US,sell,662.3587,2426.78,signal,-44850.7592,11,-2.71
2025-12-23,SPY.US,buy,684.2619,2349.1,signal,0.0,0,0.0
2025-12-29,SPY.US,sell,687.1962,2349.1,signal,6892.8822,6,0.43
2026-01-06,SPY.US,buy,688.274,2345.42,signal,0.0,0,0.0
2026-02-09,SPY.US,sell,689.0753,2345.42,signal,1879.4208,34,0.12
2026-04-29,SPY.US,buy,711.3555,2271.96,signal,0.0,0,0.0
2026-07-07,SPY.US,sell,749.8449,2271.96,signal,87446.288,69,5.41
