final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1703619.5660805544,0.7036195660805544,0.0647141404981153,-0.21134784846944496,0.6390865289694831,0.3062,0.578,0.6785714285714286,1.1455,2.4182,3,39.3,28,1.808907,-1.105288,-0.4465
