final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1533451.71,0.533452,0.248169,-0.107427,1.4012,2.3101,0.7531,22,0.8182,1.6297
