timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-09-20,MSTR.US,call,145.0,2024-10-20,buy,12.6859,53,0.0,2024-09-20
2024-09-24,MSTR.US,call,145.0,2024-10-20,close,17.3097,53,24506.0816,2024-09-20
2024-10-15,MSTR.US,call,194.0,2024-11-14,buy,18.6855,31,0.0,2024-10-15
2024-10-16,MSTR.US,call,194.0,2024-11-14,close,18.2747,31,-1273.4608,2024-10-15
2024-10-23,COIN.US,call,199.0,2024-11-22,buy,16.3173,37,0.0,2024-10-23
2024-10-24,MARA.US,call,18.0,2024-11-23,buy,1.3573,387,0.0,2024-10-24
2024-10-28,MARA.US,call,18.0,2024-11-23,close,1.8971,387,20889.0674,2024-10-24
2024-10-30,COIN.US,call,199.0,2024-11-22,close,22.6988,37,23611.6373,2024-10-23
2024-11-26,MARA.US,call,25.0,2024-12-26,buy,3.9424,180,0.0,2024-11-26
2024-12-04,MARA.US,call,25.0,2024-12-26,close,4.0134,180,1277.4629,2024-11-26
2025-01-23,MARA.US,call,20.0,2025-02-22,buy,2.0218,339,0.0,2025-01-23
2025-01-27,MSTR.US,call,348.0,2025-02-26,buy,41.7265,15,0.0,2025-01-27
2025-01-28,MSTR.US,call,348.0,2025-02-26,close,33.3633,15,-12544.737,2025-01-27
2025-01-30,COIN.US,call,301.0,2025-03-01,buy,23.7545,20,0.0,2025-01-30
2025-01-30,MARA.US,call,20.0,2025-02-22,close,1.3476,339,-22853.9941,2025-01-23
2025-02-05,COIN.US,call,301.0,2025-03-01,close,7.9208,20,-31667.4067,2025-01-30
