final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
3587037.0947718597,2.5870370947718597,0.9468918655234739,-0.23152211169876782,1.8188875199019159,4.0899,1.7001,0.6143497757847534,1.1693,1.8628,4,7.7,223,4.251131,-1.664094,-0.468
