final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1065194.08,0.065194,0.03329,-0.069029,0.4085,0.4823,0.2159,20,0.5,3.9432
