timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2025-02-06,AMZN.US,call,239.0,2025-03-08,buy,6.501,33,0.0,2025-02-06
2025-02-07,AMZN.US,call,239.0,2025-03-08,close,3.1942,33,-10912.4328,2025-02-06
2025-07-08,AMZN.US,call,219.0,2025-08-07,buy,6.1757,33,0.0,2025-07-08
2025-07-09,AMZN.US,call,219.0,2025-08-07,close,7.9319,33,5795.5383,2025-07-08
2025-09-10,AMZN.US,call,230.0,2025-10-10,buy,10.5024,30,0.0,2025-09-10
2025-09-12,AMZN.US,call,230.0,2025-10-10,close,8.9234,30,-4737.0095,2025-09-10
2025-10-30,AMZN.US,call,223.0,2025-11-29,buy,7.325,20,0.0,2025-10-30
2025-11-05,AMZN.US,call,223.0,2025-11-29,close,29.2425,20,43835.1197,2025-10-30
2026-01-28,AMZN.US,call,243.0,2026-02-27,buy,7.4524,27,0.0,2026-01-28
2026-02-03,AMZN.US,call,243.0,2026-02-27,close,4.4718,27,-8047.4648,2026-01-28
2026-04-29,AMZN.US,call,263.0,2026-05-29,buy,10.4996,24,0.0,2026-04-29
2026-05-05,AMZN.US,call,263.0,2026-05-29,close,15.2369,24,11369.6047,2026-04-29
