timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-10-08,SMCI.US,call,49.0,2024-10-22,buy,2.0984,468,0.0,2024-10-08
2024-10-15,SMCI.US,call,49.0,2024-10-22,close,1.5218,468,-26986.6783,2024-10-08
2025-02-25,SMCI.US,call,49.0,2025-03-11,buy,2.8879,421,0.0,2025-02-25
2025-03-03,SMCI.US,call,49.0,2025-03-11,close,0.2725,421,-110104.5012,2025-02-25
2025-09-12,SMCI.US,call,49.0,2025-09-26,buy,1.1374,280,0.0,2025-09-12
2025-09-16,SMCI.US,call,49.0,2025-09-26,close,0.7459,280,-10960.7451,2025-09-12
2025-09-19,SMCI.US,call,49.0,2025-10-03,buy,0.4531,238,0.0,2025-09-19
2025-09-25,SMCI.US,call,49.0,2025-10-03,close,0.2341,238,-5211.5316,2025-09-19
2025-09-30,SMCI.US,call,52.0,2025-10-14,buy,0.3179,199,0.0,2025-09-30
2025-10-09,SMCI.US,call,52.0,2025-10-14,close,6.0431,199,113931.935,2025-09-30
2026-02-05,SMCI.US,call,33.0,2026-02-19,buy,0.8341,377,0.0,2026-02-05
2026-02-10,SMCI.US,call,33.0,2026-02-19,close,1.7411,377,34194.991,2026-02-05
2026-06-05,SMCI.US,call,45.0,2026-06-19,buy,2.0848,360,0.0,2026-06-05
2026-06-08,SMCI.US,call,45.0,2026-06-19,close,2.6816,360,21486.2595,2026-06-05
