final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1082597.86,0.082598,0.04201,-0.046612,0.6055,0.9013,0.2644,16,0.625,7.0824
