final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
2056182.441385291,1.0561824413852912,0.45642530215332444,-0.43447675366629573,1.0804619596476694,1.0505,1.0353,0.59,1.0045,1.4456,9,11.7,200,4.251131,-3.194948,-0.9935
