final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1050694.5223680707,0.050694522368070594,0.026128619664208097,-0.5680694070919278,0.2783916180017395,0.046,0.1928,0.5238095238095238,0.934,1.0274,5,9.3,126,2.854875,-2.804181,-1.2899
