final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1003852.54,0.003853,0.001996,-0.05449,0.0666,0.0366,0.0178,10,0.4,1.599
