final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1103825.29,0.103825,0.052555,-0.229427,0.3704,0.2291,0.1302,14,0.5714,1.3191
