final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1295732.71,0.295733,0.143777,-0.218047,0.6598,0.6594,0.1511,10,0.8,3.4101
