final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1208793.43,0.208793,0.103319,-0.14692,0.8579,0.7032,0.319,10,0.6,2.7117
