final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1065127.61,0.065128,0.033257,-0.145194,0.304,0.2291,0.0597,10,0.8,3.4304
