final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1105588.37,0.105588,0.053426,-0.060866,0.589,0.8778,0.1728,12,0.6667,4.8466
