final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1992971.17,0.992971,0.429871,-0.129624,1.2683,3.3163,0.7724,12,0.5,12.6488
