timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2020-02-18,MU.US,buy,57.0985,4396.02,signal,0.0,0,0.0
2020-02-20,MU.US,sell,59.8501,4396.02,signal,12095.765,2,4.82
2020-02-21,MU.US,buy,58.6593,4320.15,signal,0.0,0,0.0
2020-02-25,MU.US,sell,54.8126,4320.15,signal,-16618.4762,4,-6.56
2020-02-10,SPY.US,buy,331.3956,754.39,signal,0.0,0,0.0
2020-02-25,SPY.US,sell,323.778,754.39,signal,-5746.6364,15,-2.3
2020-03-30,MU.US,buy,44.1921,5599.03,signal,0.0,0,0.0
2020-03-31,MU.US,sell,44.3778,5599.03,signal,1039.8427,1,0.42
2020-04-17,MU.US,buy,46.8034,5292.19,signal,0.0,0,0.0
2020-04-23,MU.US,sell,43.7981,5292.19,signal,-15904.6138,6,-6.42
2020-05-01,MU.US,buy,46.3832,10508.83,signal,0.0,0,0.0
2020-05-06,MU.US,sell,46.047,10508.83,signal,-3533.2359,5,-0.72
2020-05-12,TSLA.US,buy,55.1609,8804.54,signal,0.0,0,0.0
2020-05-15,TSLA.US,sell,52.6637,8804.54,signal,-21987.0877,3,-4.53
2020-06-02,MU.US,buy,46.5132,5102.55,signal,0.0,0,0.0
2020-06-03,MU.US,sell,48.016,5102.55,signal,7667.7766,1,3.23
2020-06-12,MU.US,buy,50.3151,4755.1,signal,0.0,0,0.0
2020-06-16,MU.US,sell,51.1344,4755.1,signal,3895.7295,4,1.63
2020-07-27,MU.US,buy,50.6253,9490.4,signal,0.0,0,0.0
2020-07-28,MU.US,sell,51.2344,9490.4,signal,5780.3165,1,1.2
2020-08-21,SPY.US,buy,338.089,714.82,signal,0.0,0,0.0
2020-08-24,SPY.US,sell,341.9489,714.82,signal,2759.1778,3,1.14
2020-09-04,MU.US,buy,46.2131,10488.89,signal,0.0,0,0.0
2020-09-16,MU.US,sell,49.0854,10488.89,signal,30127.784,12,6.22
2020-09-22,MU.US,buy,49.2946,10138.79,signal,0.0,0,0.0
2020-09-23,MU.US,sell,50.9845,10138.79,signal,17133.114,1,3.43
2020-09-22,TSLA.US,buy,143.2716,3488.4,signal,0.0,0,0.0
2020-09-25,TSLA.US,sell,131.0911,3488.4,signal,-42490.5026,3,-8.5
2020-09-28,MU.US,buy,49.6648,4903.97,signal,0.0,0,0.0
2020-09-30,MU.US,sell,48.9255,4903.97,signal,-3625.4738,2,-1.49
2020-10-01,SPY.US,buy,337.8588,718.19,signal,0.0,0,0.0
2020-10-22,SPY.US,sell,342.7885,718.19,signal,3540.4354,21,1.46
2020-11-06,SPY.US,buy,350.105,695.6,signal,0.0,0,0.0
2020-12-14,SPY.US,sell,368.4557,695.6,signal,12764.7726,38,5.24
2021-02-24,IONQ.US,buy,14.057,35103.4,signal,0.0,0,0.0
2021-03-03,IONQ.US,sell,12.9935,35103.4,signal,-37333.3502,7,-7.57
2021-03-19,SPY.US,buy,390.0749,1217.16,signal,0.0,0,0.0
2021-03-23,SPY.US,sell,391.714,1217.16,signal,1995.0516,4,0.42
2021-03-19,MU.US,buy,90.4052,5251.72,signal,0.0,0,0.0
2021-03-25,MU.US,sell,81.0994,5251.72,signal,-48871.1998,6,-10.29
2021-04-06,TSLA.US,buy,230.2151,1973.65,signal,0.0,0,0.0
2021-04-07,TSLA.US,sell,228.8855,1973.65,signal,-2624.0784,1,-0.58
2021-04-13,TSLA.US,buy,237.6854,957.09,signal,0.0,0,0.0
2021-04-16,TSLA.US,sell,242.7619,957.09,signal,4858.6106,3,2.14
2021-03-31,SPY.US,buy,395.5377,570.55,signal,0.0,0,0.0
2021-04-23,SPY.US,sell,412.6636,570.55,signal,9771.1787,23,4.33
2021-04-23,TSLA.US,buy,240.0533,1910.04,signal,0.0,0,0.0
2021-04-26,TSLA.US,sell,246.8765,1910.04,signal,13032.583,3,2.84
2021-05-26,MU.US,buy,81.6208,5683.16,signal,0.0,0,0.0
2021-05-27,MU.US,sell,82.4188,5683.16,signal,4535.0324,1,0.98
2021-05-28,MU.US,buy,84.2621,5531.92,signal,0.0,0,0.0
2021-06-01,MU.US,sell,84.8775,5531.92,signal,3404.4926,4,0.73
2021-06-21,TSLA.US,buy,208.2641,2246.35,signal,0.0,0,0.0
