source,code,entry_ts,exit_ts,pnl,return_pct,holding_days,win,bucket,qqq_htf_green,qqq_above_sma20,qqq_ret5_pos,mag7_breadth,mag7_breadth_ge4,mag7_breadth_ge5,mag7_frac,gate_qqq_green,gate_qqq_trend,gate_mag7_majority,gate_qqq_and_mag7,gate_full
v13_specialists,APLD.US,2024-09-06,2024-09-06,1414.0014,0.15,0.0,1.0,high_beta,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v13_specialists,APLD.US,2024-10-18,2024-10-21,52791.9845,8.57,3.0,1.0,high_beta,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
v13_specialists,APLD.US,2025-02-20,2025-02-24,-686.1981,-9.61,3.0,0.0,high_beta,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v13_specialists,APLD.US,2025-05-13,2025-05-14,46983.9961,11.57,1.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v13_specialists,APLD.US,2025-05-21,2025-05-22,0.0338,12.49,1.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v13_specialists,APLD.US,2025-06-03,2025-06-05,231202.3322,28.34,2.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v13_specialists,APLD.US,2025-08-25,2025-08-26,157.6898,0.02,1.0,1.0,high_beta,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v13_specialists,APLD.US,2025-08-27,2025-08-27,15936.4141,2.42,0.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v13_specialists,APLD.US,2025-09-17,2025-09-18,0.0004,0.2,1.0,1.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v13_specialists,APLD.US,2025-10-07,2025-10-08,0.0981,3.03,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v13_specialists,APLD.US,2025-10-29,2025-10-30,-0.0163,-2.28,0.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v13_specialists,APLD.US,2026-04-09,2026-04-10,14068.8277,0.81,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v13_specialists,APLD.US,2026-05-28,2026-05-28,-0.063,-1.81,0.0,0.0,high_beta,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v13_specialists,APLD.US,2026-06-17,2026-06-18,2064.0947,0.1,1.0,1.0,high_beta,False,True,True,0,False,False,0.0,False,False,False,False,False
v13_specialists,ARM.US,2024-08-23,2024-08-26,-50949.588,-5.06,2.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v13_specialists,ARM.US,2024-08-28,2024-08-30,42786.7914,4.67,2.0,1.0,high_beta,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
v13_specialists,ARM.US,2024-09-17,2024-09-20,6235.4041,1.82,2.0,1.0,high_beta,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v13_specialists,ARM.US,2024-09-24,2024-09-25,19190.1685,5.37,1.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v13_specialists,ARM.US,2024-09-30,2024-10-03,-8326.3449,-2.13,3.0,0.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v13_specialists,ARM.US,2024-10-16,2024-10-18,-0.003,-0.19,2.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v13_specialists,ARM.US,2024-10-22,2024-10-23,-34366.9395,-5.14,1.0,0.0,high_beta,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
