source,code,entry_ts,exit_ts,pnl,return_pct,holding_days,win,bucket,qqq_htf_green,qqq_above_sma20,qqq_ret5_pos,mag7_breadth,mag7_breadth_ge4,mag7_breadth_ge5,mag7_frac,gate_qqq_green,gate_qqq_trend,gate_mag7_majority,gate_qqq_and_mag7,gate_full
v14_risk_kelly,APLD.US,2025-08-05,2025-08-05,56166.4084,3.61,0.0,1.0,high_beta,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,APLD.US,2025-08-25,2025-08-26,468.7529,0.02,1.0,1.0,high_beta,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,APLD.US,2025-08-27,2025-08-27,0.0544,2.42,0.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,APLD.US,2025-08-29,2025-08-29,-10645.8133,-0.54,0.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,APLD.US,2025-10-07,2025-10-08,31671.521,3.03,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,APLD.US,2025-10-29,2025-10-30,-11234.6329,-1.0,1.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,APLD.US,2025-12-10,2025-12-11,-163681.7027,-6.47,1.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,APLD.US,2026-01-08,2026-01-12,57475.3854,19.66,4.0,1.0,high_beta,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,APLD.US,2026-02-10,2026-02-10,-2224.0121,-0.1,0.0,0.0,high_beta,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,APLD.US,2026-04-06,2026-04-06,-6304.9516,-0.38,0.0,0.0,high_beta,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,APLD.US,2026-04-07,2026-04-07,11736.3144,0.42,0.0,1.0,high_beta,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,APLD.US,2026-04-09,2026-04-10,19781.9833,0.81,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,APLD.US,2026-04-14,2026-04-14,1257.7393,0.32,0.0,1.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,APLD.US,2026-04-20,2026-04-20,74854.7097,2.41,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,APLD.US,2026-05-27,2026-05-28,47599.5346,1.25,0.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,APLD.US,2026-06-17,2026-06-18,3588.9424,0.1,1.0,1.0,high_beta,False,True,True,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,ARM.US,2024-08-23,2024-08-26,-4911.9422,-0.47,3.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,ARM.US,2024-08-28,2024-08-28,-23853.2869,-2.45,0.0,0.0,high_beta,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2024-09-17,2024-09-20,-1824.8032,-0.39,3.0,0.0,high_beta,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,ARM.US,2024-09-24,2024-09-25,28552.7687,5.37,1.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,ARM.US,2024-09-27,2024-10-01,-40875.7726,-6.14,4.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,ARM.US,2024-10-16,2024-10-18,3031.2085,0.23,1.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,ARM.US,2024-10-22,2024-10-23,-72504.7302,-5.14,1.0,0.0,high_beta,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,ARM.US,2024-12-17,2024-12-19,-43754.1123,-2.97,2.0,0.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,ARM.US,2025-01-16,2025-01-21,558.2726,0.14,4.0,1.0,high_beta,False,False,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,ARM.US,2025-02-06,2025-02-12,-82193.1969,-7.05,6.0,0.0,high_beta,True,True,True,2,False,False,0.2857142857142857,True,True,False,False,False
v14_risk_kelly,ARM.US,2025-05-01,2025-05-06,14098.0241,1.86,5.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,ARM.US,2025-05-07,2025-05-12,2767.2055,1.73,4.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-05-22,2025-05-30,-28876.8743,-4.84,8.0,0.0,high_beta,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-06-13,2025-06-17,133687.599,7.08,3.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-06-26,2025-06-27,49903.2414,2.41,0.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-07-22,2025-07-23,2658.5667,0.25,1.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-07-24,2025-07-25,6012.5685,0.31,0.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-07-28,2025-07-31,-148497.1945,-13.4,3.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2025-09-15,2025-09-17,-9189.0712,-0.46,2.0,0.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,ARM.US,2025-10-10,2025-10-16,187603.5858,10.83,5.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,ARM.US,2025-10-16,2025-10-20,-9669.0377,-0.57,4.0,0.0,high_beta,False,True,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,ARM.US,2025-10-22,2025-10-24,104822.3964,5.14,2.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,ARM.US,2026-02-13,2026-02-13,19537.3326,0.84,0.0,1.0,high_beta,False,False,True,1,False,False,0.14285714285714285,False,False,False,False,False
v14_risk_kelly,ARM.US,2026-02-20,2026-02-25,14944.5917,2.41,4.0,1.0,high_beta,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
v14_risk_kelly,ARM.US,2026-02-26,2026-02-27,31245.1926,1.21,0.0,1.0,high_beta,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,ARM.US,2026-02-27,2026-03-03,-91010.5982,-4.96,4.0,0.0,high_beta,True,False,True,1,False,False,0.14285714285714285,True,False,False,False,False
v14_risk_kelly,ARM.US,2026-03-23,2026-03-27,163624.8776,6.53,4.0,1.0,high_beta,False,False,False,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,ARM.US,2026-04-28,2026-05-01,84996.5423,6.82,2.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,ARM.US,2026-06-05,2026-06-09,-144078.2003,-9.22,4.0,0.0,high_beta,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,ARM.US,2026-06-23,2026-06-24,-120427.2993,-6.08,1.0,0.0,high_beta,False,True,True,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,IONQ.US,2024-08-26,2024-08-27,-43675.1292,-4.19,0.0,0.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-09-20,2024-09-25,-2202.6588,-0.6,5.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,IONQ.US,2024-09-26,2024-09-27,70682.3813,20.27,0.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-10-02,2024-10-03,46213.9507,4.31,0.0,1.0,high_beta,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-10-08,2024-10-09,26047.8517,1.97,0.0,1.0,high_beta,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,IONQ.US,2024-10-09,2024-10-10,2199.0254,0.16,0.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,IONQ.US,2024-10-24,2024-10-25,28823.0911,2.43,1.0,1.0,high_beta,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,IONQ.US,2024-10-28,2024-10-31,-163138.2586,-12.08,3.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-11-19,2024-11-21,25293.6347,4.22,1.0,1.0,high_beta,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-11-27,2024-11-29,214934.3702,23.79,2.0,1.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-12-19,2024-12-23,85766.4931,11.83,3.0,1.0,high_beta,False,False,False,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-12-27,2024-12-30,-72781.0985,-7.3,2.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2024-12-30,2025-01-03,48080.8751,4.9,4.0,1.0,high_beta,False,False,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-04-15,2025-04-21,-1945.9486,-0.22,5.0,0.0,high_beta,True,False,True,3,False,False,0.42857142857142855,True,False,False,False,False
v14_risk_kelly,IONQ.US,2025-04-22,2025-04-23,110733.43,8.54,0.0,1.0,high_beta,False,False,False,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,IONQ.US,2025-04-23,2025-04-24,41196.3558,7.54,0.0,1.0,high_beta,True,False,False,0,False,False,0.0,True,False,False,False,False
v14_risk_kelly,IONQ.US,2025-04-28,2025-05-06,13781.5303,2.83,7.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,IONQ.US,2025-05-06,2025-05-13,184875.2976,14.53,6.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-05-16,2025-05-19,35708.6639,2.17,3.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-05-19,2025-05-20,27111.2045,1.61,0.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-05-22,2025-05-28,36020.9453,6.04,5.0,1.0,high_beta,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-05-29,2025-06-03,-71531.5868,-9.74,5.0,0.0,high_beta,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-08-29,2025-09-02,-24847.0365,-1.28,3.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-09-09,2025-09-11,30157.8281,1.9,1.0,1.0,high_beta,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,IONQ.US,2025-09-22,2025-09-23,23777.9135,1.18,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,IONQ.US,2025-09-24,2025-09-25,-127998.2253,-6.25,0.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2026-04-22,2026-04-23,-161025.5307,-5.11,0.0,0.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2026-04-28,2026-04-28,-10144.8112,-0.34,0.0,0.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,IONQ.US,2026-05-08,2026-05-13,236665.3286,16.47,4.0,1.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,IONQ.US,2026-05-15,2026-05-20,-34531.4587,-1.11,5.0,0.0,high_beta,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,IONQ.US,2026-06-01,2026-06-03,39168.3229,1.02,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2024-08-20,2024-08-20,-2571.708,-0.24,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-08-21,2024-08-21,5431.5383,0.51,0.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-08-22,2024-08-22,-30357.2661,-2.82,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-09-12,2024-09-13,28052.4562,5.29,1.0,1.0,traditional,False,False,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2024-09-16,2024-09-17,6005.2941,1.1,1.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2024-09-20,2024-09-23,4163.7659,4.41,3.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-09-25,2024-09-26,156627.8834,14.33,1.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-10-15,2024-10-16,66626.9251,4.94,0.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2024-10-18,2024-10-21,-11991.7846,-2.53,2.0,0.0,traditional,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2024-11-08,2024-11-11,-50335.8451,-4.18,2.0,0.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2024-12-04,2024-12-04,8930.7419,0.78,0.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2024-12-05,2024-12-09,0.0182,1.8,3.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2024-12-10,2024-12-10,-15063.8653,-1.22,0.0,0.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2024-12-18,2024-12-19,-7097.0442,-23.79,0.0,0.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-01-08,2025-01-10,-1482.9661,-0.14,2.0,0.0,traditional,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2025-01-13,2025-01-13,5171.4239,0.58,0.0,1.0,traditional,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
v14_risk_kelly,MU.US,2025-01-16,2025-01-16,5887.6802,0.53,0.0,1.0,traditional,False,False,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2025-01-17,2025-01-17,2968.7902,0.54,0.0,1.0,traditional,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,MU.US,2025-01-22,2025-01-22,3109.8329,0.36,0.0,1.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2025-01-23,2025-01-23,19321.3847,1.26,0.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2025-01-23,2025-01-24,-44817.5165,-2.89,1.0,0.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2025-02-07,2025-02-10,9656.2453,2.85,3.0,1.0,traditional,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,MU.US,2025-02-11,2025-02-12,-15800.1941,-4.53,1.0,0.0,traditional,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,MU.US,2025-02-13,2025-02-13,-3702.0367,-0.38,0.0,0.0,traditional,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2025-02-14,2025-02-14,-7834.3264,-0.55,0.0,0.0,traditional,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,MU.US,2025-03-19,2025-03-19,-17288.2262,-1.14,0.0,0.0,traditional,False,False,True,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,MU.US,2025-03-20,2025-03-21,-128103.9291,-8.57,0.0,0.0,traditional,False,False,True,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,MU.US,2025-04-10,2025-04-10,-2004.8555,-0.58,0.0,0.0,traditional,False,False,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-04-11,2025-04-11,14396.0024,4.2,0.0,1.0,traditional,False,False,False,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,MU.US,2025-04-14,2025-04-14,-16612.8675,-4.36,0.0,0.0,traditional,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,MU.US,2025-04-15,2025-04-15,-2434.3517,-0.56,0.0,0.0,traditional,True,False,True,3,False,False,0.42857142857142855,True,False,False,False,False
v14_risk_kelly,MU.US,2025-04-16,2025-04-17,-15158.9428,-3.49,1.0,0.0,traditional,True,False,True,2,False,False,0.2857142857142857,True,False,False,False,False
v14_risk_kelly,MU.US,2025-04-23,2025-04-23,-14456.1092,-1.68,0.0,0.0,traditional,True,False,False,0,False,False,0.0,True,False,False,False,False
v14_risk_kelly,MU.US,2025-04-28,2025-04-28,-38997.4026,-2.72,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-04-28,2025-04-29,348.2282,0.06,1.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-05-01,2025-05-01,-1715.6114,-1.08,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-05-02,2025-05-02,2552.1881,1.63,0.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-05-05,2025-05-05,615.8975,0.39,0.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-05-05,2025-05-06,-1110.3057,-0.69,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-05-07,2025-05-07,941.3957,0.59,0.0,1.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-05-21,2025-05-22,-31765.5382,-1.86,1.0,0.0,traditional,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,MU.US,2025-06-12,2025-06-13,-21874.069,-1.14,0.0,0.0,traditional,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2025-06-20,2025-06-26,48435.9425,2.39,6.0,1.0,traditional,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2025-07-28,2025-07-28,3223.1895,0.37,0.0,1.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-07-28,2025-07-29,8315.9991,0.96,1.0,1.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-07-30,2025-07-30,-2439.5759,-0.28,0.0,0.0,traditional,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2025-08-06,2025-08-07,58703.5513,3.85,0.0,1.0,traditional,False,False,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-08-13,2025-08-14,5604.7895,0.29,0.0,1.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2025-08-15,2025-08-15,-4720.8022,-0.24,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-09-02,2025-09-03,26909.9063,1.41,1.0,1.0,traditional,False,False,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-09-09,2025-09-10,11331.6802,3.09,1.0,1.0,traditional,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-09-17,2025-09-19,29443.9837,1.48,2.0,1.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-03,2025-10-06,29226.9334,1.52,3.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-07,2025-10-08,36153.2977,3.97,0.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-21,2025-10-22,-71664.4515,-3.25,1.0,0.0,traditional,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2025-10-27,2025-10-27,-19346.9088,-0.87,0.0,0.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-28,2025-10-28,29226.4907,1.32,0.0,1.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-29,2025-10-29,-3390.1131,-0.3,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-30,2025-10-31,-1213.4191,-0.11,1.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2025-10-31,2025-11-03,117438.7773,5.59,2.0,1.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-11-11,2025-11-12,14002.0697,0.83,1.0,1.0,traditional,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-11-26,2025-11-26,10220.9292,0.88,0.0,1.0,traditional,False,False,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2025-11-28,2025-11-28,3904.8168,0.28,0.0,1.0,traditional,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2025-12-01,2025-12-02,13321.1578,0.96,0.0,1.0,traditional,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,MU.US,2025-12-11,2025-12-12,-143822.3256,-6.21,0.0,0.0,traditional,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,MU.US,2025-12-22,2025-12-22,17353.6288,1.08,0.0,1.0,traditional,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2025-12-31,2026-01-05,187660.4852,8.37,5.0,1.0,traditional,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2026-01-08,2026-01-09,79110.2881,3.7,1.0,1.0,traditional,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,MU.US,2026-01-21,2026-01-22,33294.4358,1.62,1.0,1.0,traditional,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
v14_risk_kelly,MU.US,2026-01-23,2026-01-23,-481.1122,-0.1,0.0,0.0,traditional,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2026-01-30,2026-02-02,-22740.5422,-1.07,2.0,0.0,traditional,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,MU.US,2026-02-17,2026-02-18,76102.0055,4.22,1.0,1.0,traditional,False,False,False,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,MU.US,2026-02-19,2026-02-25,49230.9781,2.42,6.0,1.0,traditional,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,MU.US,2026-02-25,2026-02-26,-145216.6719,-6.11,0.0,0.0,traditional,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,MU.US,2026-03-11,2026-03-11,9900.6092,0.51,0.0,1.0,traditional,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,MU.US,2026-03-12,2026-03-13,85544.6041,4.11,1.0,1.0,traditional,True,True,False,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2026-03-16,2026-03-16,13640.3128,0.54,0.0,1.0,traditional,False,False,False,0,False,False,0.0,False,False,False,False,False
