final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1191364.12,0.191364,0.095041,-0.10232,0.8117,0.9289,0.3624,12,0.3333,6.9248
