final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
3755868.256940852,2.755868256940852,0.9941609987362587,-0.2600496850721911,1.7908451082322931,3.823,1.7286,0.6260869565217392,1.2625,2.114,4,12.7,115,4.251131,-1.495262,-0.3973
