final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
972176.32,-0.027824,-0.014525,-0.041037,-0.5346,-0.3539,-0.0741,6,0.3333,0.6718
