final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,win_rate,profit_loss_ratio,profit_factor,max_consecutive_loss,avg_holding_days,trade_count,benchmark_return,excess_return,information_ratio
1365404.7716409508,0.36540477164095075,0.17638724493128644,-0.05100476211841244,1.6726044236624424,3.4583,1.2233,0.58,4.3698,6.0345,4,16.4,50,1.581971,-1.216566,-1.2143
