final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1099914.21,0.099914,0.050619,-0.030644,0.924,1.6518,0.4708,18,0.7778,47.8986
